timestamp,open,high,low,close,volume
2024-08-09 16:00:00,59810.24,60747.53,59700.0,60197.5,2396.43678
2024-08-09 18:00:00,60197.5,60750.0,59835.38,60681.42,1398.17068
2024-08-09 20:00:00,60681.79,60986.03,59909.16,60732.01,2235.02087
2024-08-09 22:00:00,60732.0,60985.0,60289.53,60837.99,2098.92805
2024-08-10 00:00:00,60837.99,61470.58,60459.0,60464.0,2119.45568
2024-08-10 02:00:00,60464.01,60723.18,60266.03,60437.84,746.61958
2024-08-10 04:00:00,60437.85,60469.5,60242.0,60355.46,486.88122
2024-08-10 06:00:00,60355.46,60851.91,60330.0,60842.0,665.60757
2024-08-10 08:00:00,60842.01,61116.65,60601.96,60896.5,972.56316
2024-08-10 10:00:00,60896.5,61010.52,60646.0,60920.88,645.68208
2024-08-10 12:00:00,60920.88,60949.99,60425.0,60431.56,767.15975
2024-08-10 14:00:00,60431.57,60750.0,60400.0,60515.89,762.31728
2024-08-10 16:00:00,60515.9,60860.92,60400.0,60767.8,760.38056
2024-08-10 18:00:00,60767.81,61196.63,60735.28,61016.45,1029.06789
2024-08-10 20:00:00,61016.44,61160.0,60902.07,61075.99,608.02791
2024-08-10 22:00:00,61076.0,61076.0,60757.39,60923.51,431.44353
2024-08-11 00:00:00,60923.51,61243.99,60892.0,61112.1,617.27322
2024-08-11 02:00:00,61112.11,61382.73,60977.95,61085.01,780.12014
2024-08-11 04:00:00,61085.01,61150.0,60881.36,61114.29,581.45048
2024-08-11 06:00:00,61114.29,61271.43,61013.49,61257.0,632.29044
2024-08-11 08:00:00,61257.0,61858.0,61001.01,61110.0,1924.83736
2024-08-11 10:00:00,61110.0,61263.14,60425.0,60669.15,1610.96415
2024-08-11 12:00:00,60669.14,60700.0,60167.22,60457.54,1597.71167
2024-08-11 14:00:00,60457.54,60761.09,59941.0,60127.29,2408.99993
2024-08-11 16:00:00,60127.29,60350.0,59986.0,60265.07,1099.21073
2024-08-11 18:00:00,60265.07,60345.88,59542.57,59621.11,1499.36949
2024-08-11 20:00:00,59621.11,59674.38,58286.73,59009.8,4300.49958
2024-08-11 22:00:00,59009.79,59349.04,58525.08,58712.59,2137.11793
2024-08-12 00:00:00,58712.59,59088.33,58100.06,58584.01,2643.23253
2024-08-12 02:00:00,58584.02,58818.78,58310.0,58509.5,1452.75894
2024-08-12 04:00:00,58509.5,58693.02,58363.08,58571.57,1069.42537
2024-08-12 06:00:00,58571.57,58984.85,57642.21,58674.61,3431.81087
2024-08-12 08:00:00,58674.62,59025.66,58163.01,58296.67,2461.48342
2024-08-12 10:00:00,58296.68,59990.0,58125.75,59851.7,4142.48226
2024-08-12 12:00:00,59851.71,59942.69,58000.0,58157.55,4075.16551
2024-08-12 14:00:00,58157.55,60711.09,57800.0,60207.37,8003.89359
2024-08-12 16:00:00,60207.38,60420.34,59255.83,59296.11,2858.14783
2024-08-12 18:00:00,59296.12,59490.0,58440.54,59043.98,2782.84842
2024-08-12 20:00:00,59043.99,59389.48,58555.26,58969.44,2451.39969
2024-08-12 22:00:00,58969.45,59745.99,58849.44,59346.64,1637.269
2024-08-13 00:00:00,59346.64,59923.28,59275.86,59740.0,1722.13344
2024-08-13 02:00:00,59740.0,59782.71,58846.95,59040.0,2583.23274
2024-08-13 04:00:00,59040.0,59359.99,58830.23,59211.99,978.84967
2024-08-13 06:00:00,59212.0,59476.0,58947.75,59238.05,1601.88113
2024-08-13 08:00:00,59238.05,59331.99,58700.75,58946.01,1866.49277
2024-08-13 10:00:00,58946.01,58969.44,58392.88,58830.0,1509.41533
2024-08-13 12:00:00,58830.01,59427.74,58709.57,59395.25,3035.84356
2024-08-13 14:00:00,59395.25,59776.7,58996.81,59472.26,2650.2757
2024-08-13 16:00:00,59472.25,61578.1,59446.22,61167.58,6336.80549
2024-08-13 18:00:00,61167.58,61214.95,60243.77,60820.15,3005.66074
2024-08-13 20:00:00,60820.16,61138.87,60505.98,61030.03,1342.31014
2024-08-13 22:00:00,61030.04,61065.46,60389.75,60587.15,1226.0578
2024-08-14 00:00:00,60587.16,60855.27,60425.01,60520.4,1070.70311
2024-08-14 02:00:00,60520.41,61302.88,60487.89,60952.83,1301.07799
2024-08-14 04:00:00,60952.83,61162.2,60796.0,60834.64,966.16111
2024-08-14 06:00:00,60834.64,60940.0,60637.3,60914.02,853.92969
2024-08-14 08:00:00,60914.02,60980.01,60640.4,60857.21,1359.31439
2024-08-14 10:00:00,60856.85,61453.0,60839.0,61296.87,2116.35454
2024-08-14 12:00:00,61296.88,61800.0,59473.36,59611.92,6480.97147
2024-08-14 14:00:00,59611.93,59841.73,58823.52,59435.69,7018.02885
2024-08-14 16:00:00,59435.69,59451.53,58615.06,59168.36,3089.54069
2024-08-14 18:00:00,59168.37,59462.61,58710.02,58891.13,1835.14278
2024-08-14 20:00:00,58891.13,59183.99,58869.74,58913.56,917.25078
2024-08-14 22:00:00,58913.57,59022.5,58433.18,58683.39,1414.28786
2024-08-15 00:00:00,58683.39,59044.44,58135.2,58204.93,2036.93715
2024-08-15 02:00:00,58204.93,58562.61,58010.0,58442.98,2963.35533
2024-08-15 04:00:00,58442.99,58639.0,58160.0,58315.01,1435.20674
2024-08-15 06:00:00,58315.01,58390.0,57713.88,58060.37,2707.51039
2024-08-15 08:00:00,58060.36,58551.87,57964.85,58412.64,1888.11629
2024-08-15 10:00:00,58412.64,58872.85,58298.6,58745.36,1457.52618
2024-08-15 12:00:00,58745.36,59477.0,58532.42,59451.34,4063.70066
2024-08-15 14:00:00,59451.33,59787.37,59210.48,59682.84,3659.37676
2024-08-15 16:00:00,59682.85,59849.38,58782.9,58875.1,2842.47093
2024-08-15 18:00:00,58875.1,58878.15,56680.0,57047.46,7592.23419
2024-08-15 20:00:00,57046.34,57632.34,56078.54,57622.21,4264.00136
2024-08-15 22:00:00,57622.21,57885.0,57382.9,57541.06,2775.74024
2024-08-16 00:00:00,57541.05,57673.8,57098.62,57540.96,1694.43267
2024-08-16 02:00:00,57540.97,58517.47,57336.0,57890.0,2452.19161
2024-08-16 04:00:00,57890.0,58350.45,57800.47,58196.01,1297.32389
2024-08-16 06:00:00,58196.01,58666.77,58059.73,58456.99,1947.033
2024-08-16 08:00:00,58456.99,58683.47,58258.52,58672.51,1285.02524
2024-08-16 10:00:00,58672.51,58672.76,58218.71,58400.0,1165.73045
2024-08-16 12:00:00,58400.0,58915.18,57526.31,58343.66,5032.57585
2024-08-16 14:00:00,58343.65,58472.87,57647.05,58071.06,3215.86159
2024-08-16 16:00:00,58071.07,59360.23,58000.0,59215.85,3053.38207
