datetime,open,chain_detected
2025-10-07 13:31:00,124694.78,0.0
2025-10-07 13:31:01,124694.77,0.0
2025-10-07 13:31:02,124694.53,0.0
2025-10-07 13:31:03,124694.52,0.0
2025-10-07 13:31:04,124684.01,0.0
2025-10-07 13:31:05,124684.01,0.0
2025-10-07 13:31:06,124684.01,0.0
2025-10-07 13:31:07,124684.01,0.0
2025-10-07 13:31:08,124684.01,0.0
2025-10-07 13:31:09,124718.39,0.0
2025-10-07 13:31:10,124713.61,0.0
2025-10-07 13:31:11,124684.0,0.0
2025-10-07 13:31:12,124664.08,0.0
2025-10-07 13:31:13,124664.09,0.0
2025-10-07 13:31:14,124664.09,0.0
2025-10-07 13:31:15,124664.09,-1.0
2025-10-07 13:31:16,124664.08,0.0
2025-10-07 13:31:17,124664.08,0.0
2025-10-07 13:31:18,124671.01,-1.0
2025-10-07 13:31:19,124702.19,0.0
2025-10-07 13:31:20,124709.69,0.0
2025-10-07 13:31:21,124709.69,0.0
2025-10-07 13:31:22,124709.69,0.0
2025-10-07 13:31:23,124693.19,0.0
2025-10-07 13:31:24,124693.19,0.0
2025-10-07 13:31:25,124693.19,0.0
2025-10-07 13:31:26,124693.17,0.0
2025-10-07 13:31:27,124693.17,0.0
2025-10-07 13:31:28,124691.32,0.0
2025-10-07 13:31:29,124691.31,0.0
2025-10-07 13:31:30,124691.31,0.0
2025-10-07 13:31:31,124691.32,0.0
2025-10-07 13:31:32,124691.32,0.0
2025-10-07 13:31:33,124691.32,0.0
2025-10-07 13:31:34,124691.32,0.0
2025-10-07 13:31:35,124691.32,0.0
2025-10-07 13:31:36,124665.71,-1.0
2025-10-07 13:31:37,124665.71,-1.0
2025-10-07 13:31:38,124665.71,-1.0
2025-10-07 13:31:39,124665.7,-1.0
2025-10-07 13:31:40,124665.71,-1.0
2025-10-07 13:31:41,124655.41,-1.0
2025-10-07 13:31:42,124655.41,-1.0
2025-10-07 13:31:43,124655.41,-1.0
2025-10-07 13:31:44,124655.4,-1.0
2025-10-07 13:31:45,124655.41,-1.0
2025-10-07 13:31:46,124655.41,-1.0
2025-10-07 13:31:47,124655.41,-1.0
2025-10-07 13:31:48,124655.41,-1.0
2025-10-07 13:31:49,124648.14,-1.0
2025-10-07 13:31:50,124648.14,-1.0
2025-10-07 13:31:51,124648.13,-1.0
2025-10-07 13:31:52,124648.14,-1.0
2025-10-07 13:31:53,124648.14,-1.0
2025-10-07 13:31:54,124648.13,-1.0
2025-10-07 13:31:55,124648.14,-1.0
2025-10-07 13:31:56,124648.14,-1.0
2025-10-07 13:31:57,124635.68,-1.0
2025-10-07 13:31:58,124635.68,-1.0
2025-10-07 13:31:59,124635.68,-1.0
2025-10-07 13:32:00,124635.68,-1.0
2025-10-07 13:32:01,124635.68,-1.0
2025-10-07 13:32:02,124635.68,-1.0
2025-10-07 13:32:03,124633.31,-1.0
2025-10-07 13:32:04,124633.3,-1.0
2025-10-07 13:32:05,124633.31,-1.0
2025-10-07 13:32:06,124633.31,-1.0
2025-10-07 13:32:07,124643.96,-1.0
2025-10-07 13:32:08,124643.96,-1.0
2025-10-07 13:32:09,124612.76,-1.0
2025-10-07 13:32:10,124606.01,-1.0
2025-10-07 13:32:11,124616.62,-1.0
2025-10-07 13:32:12,124616.62,-1.0
2025-10-07 13:32:13,124637.86,-1.0
2025-10-07 13:32:14,124637.86,-1.0
2025-10-07 13:32:15,124637.86,-1.0
2025-10-07 13:32:16,124637.86,-1.0
2025-10-07 13:32:17,124637.86,-1.0
2025-10-07 13:32:18,124652.29,-1.0
2025-10-07 13:32:19,124661.56,-1.0
2025-10-07 13:32:20,124661.57,-1.0
2025-10-07 13:32:21,124661.57,-1.0
2025-10-07 13:32:22,124677.48,0.0
2025-10-07 13:32:23,124698.09,0.0
2025-10-07 13:32:24,124698.09,0.0
2025-10-07 13:32:25,124698.09,0.0
2025-10-07 13:32:26,124718.0,0.0
2025-10-07 13:32:27,124718.0,0.0
2025-10-07 13:32:28,124692.57,0.0
2025-10-07 13:32:29,124680.59,0.0
2025-10-07 13:32:30,124680.59,0.0
2025-10-07 13:32:31,124680.59,0.0
2025-10-07 13:32:32,124693.06,0.0
2025-10-07 13:32:33,124693.06,0.0
2025-10-07 13:32:34,124667.49,-1.0
2025-10-07 13:32:35,124662.01,-1.0
2025-10-07 13:32:36,124645.31,-1.0
2025-10-07 13:32:37,124630.01,-1.0
2025-10-07 13:32:38,124626.0,-1.0
2025-10-07 13:32:39,124626.0,-1.0
2025-10-07 13:32:40,124618.01,-1.0
2025-10-07 13:32:41,124617.91,-1.0
2025-10-07 13:32:42,124614.99,-1.0
2025-10-07 13:32:43,124612.77,-1.0
2025-10-07 13:32:44,124612.77,-1.0
2025-10-07 13:32:45,124612.76,-1.0
2025-10-07 13:32:46,124601.83,-1.0
2025-10-07 13:32:47,124601.83,-1.0
2025-10-07 13:32:48,124611.61,-1.0
2025-10-07 13:32:49,124611.61,-1.0
2025-10-07 13:32:50,124611.6,-1.0
2025-10-07 13:32:51,124611.61,-1.0
2025-10-07 13:32:52,124611.61,-1.0
2025-10-07 13:32:53,124611.61,-1.0
2025-10-07 13:32:54,124611.61,-1.0
2025-10-07 13:32:55,124611.61,-1.0
2025-10-07 13:32:56,124600.01,-1.0
2025-10-07 13:32:57,124600.01,-1.0
2025-10-07 13:32:58,124600.01,-1.0
2025-10-07 13:32:59,124600.01,-1.0
2025-10-07 13:33:00,124600.0,-1.0
2025-10-07 13:33:01,124584.11,-1.0
2025-10-07 13:33:02,124583.33,-1.0
2025-10-07 13:33:03,124580.01,-1.0
2025-10-07 13:33:04,124580.01,-1.0
2025-10-07 13:33:05,124570.01,-1.0
2025-10-07 13:33:06,124568.63,-1.0
2025-10-07 13:33:07,124568.64,-1.0
2025-10-07 13:33:08,124568.64,-1.0
2025-10-07 13:33:09,124545.73,-1.0
2025-10-07 13:33:10,124534.77,-1.0
2025-10-07 13:33:11,124534.77,-1.0
2025-10-07 13:33:12,124534.77,-1.0
2025-10-07 13:33:13,124534.77,-1.0
2025-10-07 13:33:14,124534.77,-1.0
2025-10-07 13:33:15,124534.76,-1.0
2025-10-07 13:33:16,124529.4,-1.0
2025-10-07 13:33:17,124500.05,-1.0
2025-10-07 13:33:18,124500.05,-1.0
