datetime,open,chain_detected
2025-10-10 17:00:00,118205.61,0.0
2025-10-10 17:30:00,118150.74,0.0
2025-10-10 18:00:00,117623.8,0.0
2025-10-10 18:30:00,117612.26,0.0
2025-10-10 19:00:00,117237.7,0.0
2025-10-10 19:30:00,116040.38,0.0
2025-10-10 20:00:00,116661.5,0.0
2025-10-10 20:30:00,117065.91,0.0
2025-10-10 21:00:00,114266.82,0.0
2025-10-10 21:30:00,108432.09,0.0
2025-10-10 22:00:00,113451.87,0.0
2025-10-10 22:30:00,112360.83,0.0
2025-10-10 23:00:00,113700.0,0.0
2025-10-10 23:30:00,113771.79,0.0
2025-10-11 00:00:00,112774.49,0.0
2025-10-11 00:30:00,112451.53,0.0
2025-10-11 01:00:00,112514.57,0.0
2025-10-11 01:30:00,111260.9,0.0
2025-10-11 02:00:00,111095.38,0.0
2025-10-11 02:30:00,112180.23,0.0
2025-10-11 03:00:00,113196.48,0.0
2025-10-11 03:30:00,111880.25,0.0
2025-10-11 04:00:00,112300.0,0.0
2025-10-11 04:30:00,112274.67,0.0
2025-10-11 05:00:00,112945.79,0.0
2025-10-11 05:30:00,112016.36,0.0
2025-10-11 06:00:00,112389.48,0.0
2025-10-11 06:30:00,112676.56,0.0
2025-10-11 07:00:00,112046.0,0.0
2025-10-11 07:30:00,110754.18,0.0
2025-10-11 08:00:00,110384.6,0.0
2025-10-11 08:30:00,110949.22,0.0
2025-10-11 09:00:00,111328.38,0.0
2025-10-11 09:30:00,111757.95,0.0
2025-10-11 10:00:00,111642.78,0.0
2025-10-11 10:30:00,112197.42,0.0
2025-10-11 11:00:00,112114.63,0.0
2025-10-11 11:30:00,112350.0,0.0
2025-10-11 12:00:00,112280.01,0.0
2025-10-11 12:30:00,112466.65,0.0
2025-10-11 13:00:00,112380.13,0.0
2025-10-11 13:30:00,112345.99,0.0
2025-10-11 14:00:00,112267.86,0.0
2025-10-11 14:30:00,112039.42,0.0
2025-10-11 15:00:00,111991.97,0.0
2025-10-11 15:30:00,112204.9,0.0
2025-10-11 16:00:00,111793.21,0.0
2025-10-11 16:30:00,111806.29,0.0
2025-10-11 17:00:00,111846.18,0.0
2025-10-11 17:30:00,112122.69,0.0
2025-10-11 18:00:00,112005.56,0.0
2025-10-11 18:30:00,111894.49,0.0
2025-10-11 19:00:00,111955.27,0.0
2025-10-11 19:30:00,111391.54,0.0
2025-10-11 20:00:00,111178.3,0.0
2025-10-11 20:30:00,110619.08,0.0
2025-10-11 21:00:00,110244.98,0.0
2025-10-11 21:30:00,110802.96,0.0
2025-10-11 22:00:00,110893.55,0.0
2025-10-11 22:30:00,110928.87,0.0
2025-10-11 23:00:00,111043.26,0.0
2025-10-11 23:30:00,110949.88,0.0
2025-10-12 00:00:00,110644.4,0.0
2025-10-12 00:30:00,109924.91,0.0
2025-10-12 01:00:00,109641.54,0.0
2025-10-12 01:30:00,109963.63,0.0
2025-10-12 02:00:00,109978.56,0.0
2025-10-12 02:30:00,110447.44,0.0
2025-10-12 03:00:00,110119.02,0.0
2025-10-12 03:30:00,110961.27,0.0
2025-10-12 04:00:00,110676.0,0.0
2025-10-12 04:30:00,111131.38,0.0
2025-10-12 05:00:00,111524.87,0.0
2025-10-12 05:30:00,111583.92,0.0
2025-10-12 06:00:00,111700.38,0.0
2025-10-12 06:30:00,111933.62,0.0
2025-10-12 07:00:00,111686.02,0.0
2025-10-12 07:30:00,111616.38,0.0
2025-10-12 08:00:00,111525.19,0.0
2025-10-12 08:30:00,111762.09,0.0
2025-10-12 09:00:00,111310.9,0.0
2025-10-12 09:30:00,111388.98,0.0
2025-10-12 10:00:00,111837.05,0.0
2025-10-12 10:30:00,111613.99,0.0
2025-10-12 11:00:00,111651.64,0.0
2025-10-12 11:30:00,111740.0,0.0
2025-10-12 12:00:00,111848.35,0.0
2025-10-12 12:30:00,112004.63,0.0
2025-10-12 13:00:00,111789.61,0.0
2025-10-12 13:30:00,111677.07,0.0
2025-10-12 14:00:00,111297.51,0.0
2025-10-12 14:30:00,111481.26,0.0
2025-10-12 15:00:00,112338.11,0.0
2025-10-12 15:30:00,113169.49,0.0
2025-10-12 16:00:00,113198.2,0.0
2025-10-12 16:30:00,113649.78,0.0
2025-10-12 17:00:00,114069.35,0.0
2025-10-12 17:30:00,114336.93,0.0
2025-10-12 18:00:00,113799.99,0.0
2025-10-12 18:30:00,113894.19,0.0
2025-10-12 19:00:00,113878.93,0.0
2025-10-12 19:30:00,114289.99,0.0
2025-10-12 20:00:00,114342.28,0.0
2025-10-12 20:30:00,115230.88,0.0
2025-10-12 21:00:00,114927.97,0.0
2025-10-12 21:30:00,114953.15,0.0
2025-10-12 22:00:00,114882.06,0.0
2025-10-12 22:30:00,115233.75,0.0
2025-10-12 23:00:00,115221.4,0.0
2025-10-12 23:30:00,115245.25,0.0
2025-10-13 00:00:00,114958.81,0.0
2025-10-13 00:30:00,115218.64,0.0
2025-10-13 01:00:00,115280.83,0.0
2025-10-13 01:30:00,115602.0,0.0
2025-10-13 02:00:00,115713.31,0.0
2025-10-13 02:30:00,115210.69,0.0
2025-10-13 03:00:00,115319.98,0.0
2025-10-13 03:30:00,115157.11,0.0
2025-10-13 04:00:00,114821.13,0.0
2025-10-13 04:30:00,114651.46,0.0
2025-10-13 05:00:00,114708.15,0.0
2025-10-13 05:30:00,114713.82,0.0
2025-10-13 06:00:00,114611.82,0.0
2025-10-13 06:30:00,115099.99,0.0
2025-10-13 07:00:00,115221.23,0.0
2025-10-13 07:30:00,115493.8,0.0
2025-10-13 08:00:00,115399.66,0.0
2025-10-13 08:30:00,115290.71,0.0
2025-10-13 09:00:00,115254.23,0.0
2025-10-13 09:30:00,114950.0,0.0
2025-10-13 10:00:00,115127.05,0.0
2025-10-13 10:30:00,114884.69,0.0
2025-10-13 11:00:00,114810.61,0.0
2025-10-13 11:30:00,113643.33,0.0
2025-10-13 12:00:00,114180.0,0.0
2025-10-13 12:30:00,114353.92,0.0
2025-10-13 13:00:00,114412.25,0.0
2025-10-13 13:30:00,114346.54,0.0
2025-10-13 14:00:00,115345.79,0.0
2025-10-13 14:30:00,114318.49,0.0
2025-10-13 15:00:00,114036.63,0.0
2025-10-13 15:30:00,114259.37,0.0
2025-10-13 16:00:00,114312.09,0.0
2025-10-13 16:30:00,114457.27,0.0
2025-10-13 17:00:00,114669.25,0.0
2025-10-13 17:30:00,114546.0,0.0
2025-10-13 18:00:00,115040.55,0.0
2025-10-13 18:30:00,115258.39,0.0
2025-10-13 19:00:00,115160.63,0.0
2025-10-13 19:30:00,115602.3,0.0
2025-10-13 20:00:00,115792.84,0.0
2025-10-13 20:30:00,115493.17,0.0
2025-10-13 21:00:00,115713.37,0.0
2025-10-13 21:30:00,115632.36,0.0
2025-10-13 22:00:00,115700.0,0.0
2025-10-13 22:30:00,115583.03,0.0
2025-10-13 23:00:00,115507.2,0.0
2025-10-13 23:30:00,115388.1,0.0
2025-10-14 00:00:00,115166.0,0.0
2025-10-14 00:30:00,115209.21,0.0
2025-10-14 01:00:00,114959.02,0.0
2025-10-14 01:30:00,114565.07,0.0
2025-10-14 02:00:00,114274.57,0.0
2025-10-14 02:30:00,114013.97,0.0
2025-10-14 03:00:00,113647.05,0.0
2025-10-14 03:30:00,113329.53,0.0
2025-10-14 04:00:00,113500.0,0.0
2025-10-14 04:30:00,113495.89,0.0
2025-10-14 05:00:00,113062.09,0.0
2025-10-14 05:30:00,113031.92,0.0
2025-10-14 06:00:00,112493.1,0.0
2025-10-14 06:30:00,112282.33,0.0
2025-10-14 07:00:00,111987.39,0.0
2025-10-14 07:30:00,112079.14,0.0
2025-10-14 08:00:00,111724.41,0.0
2025-10-14 08:30:00,111972.9,0.0
2025-10-14 09:00:00,111803.33,0.0
2025-10-14 09:30:00,111767.92,0.0
2025-10-14 10:00:00,111287.9,0.0
2025-10-14 10:30:00,110378.14,0.0
2025-10-14 11:00:00,110623.58,0.0
2025-10-14 11:30:00,111480.82,0.0
2025-10-14 12:00:00,111313.98,0.0
2025-10-14 12:30:00,111248.9,0.0
2025-10-14 13:00:00,110803.29,0.0
2025-10-14 13:30:00,110753.64,0.0
2025-10-14 14:00:00,111014.38,0.0
2025-10-14 14:30:00,111818.85,0.0
2025-10-14 15:00:00,111435.2,0.0
2025-10-14 15:30:00,111507.29,0.0
2025-10-14 16:00:00,112900.44,0.0
2025-10-14 16:30:00,112732.8,0.0
2025-10-14 17:00:00,112328.83,0.0
2025-10-14 17:30:00,112780.7,0.0
2025-10-14 18:00:00,112774.98,0.0
2025-10-14 18:30:00,113153.72,0.0
2025-10-14 19:00:00,112861.36,0.0
2025-10-14 19:30:00,113371.34,0.0
