datetime,open,chain_detected
2025-10-21 08:14:00,391.74,0.0
2025-10-21 08:16:00,391.88,0.0
2025-10-21 08:18:00,391.99,0.0
2025-10-21 08:20:00,392.4,0.0
2025-10-21 08:22:00,392.4,0.0
2025-10-21 08:24:00,391.86,0.0
2025-10-21 08:26:00,392.2,0.0
2025-10-21 08:28:00,392.0,0.0
2025-10-21 08:30:00,392.5,0.0
2025-10-21 08:32:00,392.57,0.0
2025-10-21 08:34:00,392.35,0.0
2025-10-21 08:36:00,392.66,0.0
2025-10-21 08:38:00,392.69,0.0
2025-10-21 08:40:00,392.89,0.0
2025-10-21 08:42:00,392.69,0.0
2025-10-21 08:44:00,392.97,0.0
2025-10-21 08:46:00,393.21,0.0
2025-10-21 08:48:00,393.0,0.0
2025-10-21 08:50:00,393.12,0.0
2025-10-21 08:52:00,393.05,0.0
2025-10-21 08:54:00,393.06,0.0
2025-10-21 08:56:00,393.0,0.0
2025-10-21 08:58:00,393.2,0.0
2025-10-21 09:00:00,393.3,0.0
2025-10-21 09:02:00,393.65,0.0
2025-10-21 09:04:00,393.06,0.0
2025-10-21 09:06:00,392.3,0.0
2025-10-21 09:08:00,392.56,0.0
2025-10-21 09:10:00,392.44,0.0
2025-10-21 09:12:00,391.92,0.0
2025-10-21 09:14:00,392.14,0.0
2025-10-21 09:16:00,392.48,0.0
2025-10-21 09:18:00,392.57,0.0
2025-10-21 09:20:00,392.7,0.0
2025-10-21 09:22:00,392.56,0.0
2025-10-21 09:24:00,392.41,0.0
2025-10-21 09:26:00,392.68,0.0
2025-10-21 09:28:00,392.95,0.0
2025-10-21 09:30:00,392.97,0.0
2025-10-21 09:32:00,393.38,0.0
2025-10-21 09:36:00,393.08,0.0
2025-10-21 09:38:00,392.8,0.0
2025-10-21 09:40:00,392.65,0.0
2025-10-21 09:44:00,392.84,0.0
2025-10-21 09:46:00,393.0,0.0
2025-10-21 09:50:00,392.88,0.0
2025-10-21 09:52:00,392.65,0.0
2025-10-21 09:54:00,392.6,0.0
2025-10-21 09:56:00,392.64,0.0
2025-10-21 10:00:00,392.4,0.0
2025-10-21 10:02:00,392.37,0.0
2025-10-21 10:04:00,392.2,0.0
2025-10-21 10:06:00,392.46,0.0
2025-10-21 10:08:00,392.02,0.0
2025-10-21 10:10:00,392.15,0.0
2025-10-21 10:12:00,391.78,0.0
2025-10-21 10:14:00,391.77,0.0
2025-10-21 10:16:00,391.28,0.0
2025-10-21 10:18:00,391.23,0.0
2025-10-21 10:20:00,391.2,0.0
2025-10-21 10:22:00,391.55,0.0
2025-10-21 10:24:00,392.14,0.0
2025-10-21 10:26:00,392.38,0.0
2025-10-21 10:28:00,392.55,0.0
2025-10-21 10:30:00,392.36,0.0
2025-10-21 10:32:00,392.0,0.0
2025-10-21 10:34:00,391.62,0.0
2025-10-21 10:36:00,391.76,0.0
2025-10-21 10:38:00,391.88,0.0
2025-10-21 10:40:00,392.29,0.0
2025-10-21 10:42:00,392.01,0.0
2025-10-21 10:44:00,391.97,0.0
2025-10-21 10:46:00,392.0,0.0
2025-10-21 10:48:00,392.09,0.0
2025-10-21 10:50:00,392.04,0.0
2025-10-21 10:52:00,391.88,0.0
2025-10-21 10:54:00,391.75,0.0
2025-10-21 10:56:00,391.74,0.0
2025-10-21 10:58:00,391.99,0.0
2025-10-21 11:00:00,391.53,0.0
2025-10-21 11:02:00,391.78,0.0
2025-10-21 11:04:00,392.03,0.0
2025-10-21 11:06:00,392.08,0.0
2025-10-21 11:08:00,392.0,0.0
2025-10-21 11:10:00,392.23,0.0
2025-10-21 11:12:00,392.42,0.0
2025-10-21 11:14:00,392.75,0.0
2025-10-21 11:16:00,393.0,0.0
2025-10-21 11:18:00,392.72,0.0
2025-10-21 11:20:00,392.1,0.0
2025-10-21 11:22:00,392.2,0.0
2025-10-21 11:24:00,392.28,0.0
2025-10-21 11:26:00,392.3,0.0
2025-10-21 11:28:00,392.25,0.0
2025-10-21 11:30:00,392.38,0.0
2025-10-21 11:32:00,392.33,0.0
2025-10-21 11:34:00,392.27,0.0
2025-10-21 11:36:00,392.32,0.0
2025-10-21 11:38:00,392.21,0.0
2025-10-21 11:40:00,392.14,0.0
2025-10-21 11:42:00,392.2,0.0
2025-10-21 11:44:00,391.6,0.0
2025-10-21 11:46:00,391.77,0.0
2025-10-21 11:48:00,391.95,0.0
2025-10-21 11:50:00,391.9,0.0
2025-10-21 11:52:00,391.55,0.0
2025-10-21 11:54:00,391.55,0.0
2025-10-21 11:56:00,391.16,0.0
2025-10-21 11:58:00,391.09,0.0
2025-10-21 12:00:00,391.65,0.0
2025-10-21 12:02:00,393.6803,0.0
2025-10-21 12:04:00,391.7985,0.0
2025-10-21 12:06:00,391.4,0.0
2025-10-21 12:08:00,391.4763,0.0
2025-10-21 12:10:00,391.14,0.0
2025-10-21 12:12:00,389.03,0.0
2025-10-21 12:14:00,388.6,0.0
2025-10-21 12:16:00,388.9,0.0
2025-10-21 12:18:00,389.13,0.0
2025-10-21 12:20:00,389.25,0.0
2025-10-21 12:22:00,388.88,0.0
2025-10-21 12:24:00,388.5101,0.0
2025-10-21 12:26:00,388.52,0.0
2025-10-21 12:28:00,389.12,0.0
2025-10-21 12:30:00,389.0,0.0
2025-10-21 12:32:00,388.44,0.0
