datetime,open,chain_detected
2020-01-17 19:46:50,34.57,0.0
2020-01-17 19:46:55,34.53,0.0
2020-01-17 19:47:00,34.53,0.0
2020-01-17 19:47:05,34.53,0.0
2020-01-17 19:47:10,34.535,0.0
2020-01-17 19:47:15,34.53,0.0
2020-01-17 19:47:20,34.53,0.0
2020-01-17 19:47:25,34.53,0.0
2020-01-17 19:47:30,34.535,0.0
2020-01-17 19:47:35,34.53,0.0
2020-01-17 19:47:40,34.535,0.0
2020-01-17 19:47:45,34.53,0.0
2020-01-17 19:47:50,34.53,0.0
2020-01-17 19:47:55,34.535,0.0
2020-01-17 19:48:00,34.54,0.0
2020-01-17 19:48:05,34.535,0.0
2020-01-17 19:48:20,34.53,0.0
2020-01-17 19:48:25,34.53,0.0
2020-01-17 19:48:30,34.535,0.0
2020-01-17 19:48:40,34.535,0.0
2020-01-17 19:48:45,34.54,0.0
2020-01-17 19:48:55,34.53,0.0
2020-01-17 19:49:00,34.53,0.0
2020-01-17 19:49:05,34.54,0.0
2020-01-17 19:49:15,34.53,0.0
2020-01-17 19:49:30,34.535,0.0
2020-01-17 19:49:35,34.535,0.0
2020-01-17 19:49:45,34.53,0.0
2020-01-17 19:49:50,34.54,0.0
2020-01-17 19:50:00,34.54,0.0
2020-01-17 19:50:05,34.535,0.0
2020-01-17 19:50:10,34.53,0.0
2020-01-17 19:50:15,34.53,0.0
2020-01-17 19:50:20,34.53,0.0
2020-01-17 19:50:25,34.535,0.0
2020-01-17 19:50:30,34.53,0.0
2020-01-17 19:50:35,34.53,0.0
2020-01-17 19:50:40,34.53,0.0
2020-01-17 19:50:55,34.535,0.0
2020-01-17 19:51:00,34.53,0.0
2020-01-17 19:51:05,34.53,0.0
2020-01-17 19:51:10,34.535,0.0
2020-01-17 19:51:15,34.53,0.0
2020-01-17 19:51:25,34.535,0.0
2020-01-17 19:51:35,34.535,0.0
2020-01-17 19:51:40,34.535,0.0
2020-01-17 19:51:45,34.53,0.0
2020-01-17 19:51:50,34.53,0.0
2020-01-17 19:52:00,34.535,0.0
2020-01-17 19:52:05,34.535,0.0
2020-01-17 19:52:10,34.54,0.0
2020-01-17 19:52:15,34.535,0.0
2020-01-17 19:52:20,34.53,0.0
2020-01-17 19:52:25,34.53,0.0
2020-01-17 19:52:30,34.535,0.0
2020-01-17 19:52:35,34.53,0.0
2020-01-17 19:52:40,34.53,0.0
2020-01-17 19:52:45,34.535,0.0
2020-01-17 19:52:50,34.53,0.0
2020-01-17 19:52:55,34.535,0.0
2020-01-17 19:53:00,34.53,0.0
2020-01-17 19:53:05,34.535,0.0
2020-01-17 19:53:10,34.53,0.0
2020-01-17 19:53:20,34.5325,0.0
2020-01-17 19:53:25,34.53,0.0
2020-01-17 19:53:30,34.53,0.0
2020-01-17 19:53:35,34.53,0.0
2020-01-17 19:53:40,34.5322,0.0
2020-01-17 19:53:45,34.535,0.0
2020-01-17 19:53:55,34.535,0.0
2020-01-17 19:54:05,34.535,0.0
2020-01-17 19:54:15,34.535,0.0
2020-01-17 19:54:20,34.53,0.0
2020-01-17 19:54:25,34.535,0.0
2020-01-17 19:54:30,34.53,0.0
2020-01-17 19:54:35,34.53,0.0
2020-01-17 19:54:40,34.535,0.0
2020-01-17 19:54:45,34.53,0.0
2020-01-17 19:54:55,34.53,0.0
2020-01-17 19:55:00,34.53,0.0
2020-01-17 19:55:05,34.535,0.0
2020-01-17 19:55:10,34.5325,0.0
2020-01-17 19:55:15,34.53,0.0
2020-01-17 19:55:20,34.53,0.0
2020-01-17 19:55:25,34.535,0.0
2020-01-17 19:55:30,34.535,0.0
2020-01-17 19:55:35,34.53,0.0
2020-01-17 19:55:40,34.53,0.0
2020-01-17 19:55:45,34.54,0.0
2020-01-17 19:55:50,34.535,0.0
2020-01-17 19:55:55,34.5325,0.0
2020-01-17 19:56:05,34.535,0.0
2020-01-17 19:56:10,34.53,0.0
2020-01-17 19:56:15,34.535,0.0
2020-01-17 19:56:20,34.535,0.0
2020-01-17 19:56:25,34.535,0.0
2020-01-17 19:56:30,34.54,0.0
2020-01-17 19:56:35,34.53,0.0
2020-01-17 19:56:40,34.535,0.0
2020-01-17 19:56:45,34.53,0.0
2020-01-17 19:56:50,34.535,0.0
2020-01-17 19:56:55,34.53,0.0
2020-01-17 19:57:00,34.53,0.0
2020-01-17 19:57:05,34.54,0.0
2020-01-17 19:57:10,34.54,0.0
2020-01-17 19:57:15,34.535,0.0
2020-01-17 19:57:25,34.535,0.0
2020-01-17 19:57:30,34.535,0.0
2020-01-17 19:57:35,34.54,0.0
2020-01-17 19:57:40,34.54,0.0
2020-01-17 19:57:45,34.54,0.0
2020-01-17 19:57:55,34.54,0.0
2020-01-17 19:58:00,34.54,0.0
2020-01-17 19:58:05,34.535,0.0
2020-01-17 19:58:10,34.535,0.0
2020-01-17 19:58:15,34.53,0.0
2020-01-17 19:58:20,34.53,0.0
2020-01-17 19:58:25,34.54,0.0
2020-01-17 19:58:30,34.53,0.0
2020-01-17 19:58:35,34.535,0.0
2020-01-17 19:58:40,34.535,0.0
2020-01-17 19:58:45,34.53,0.0
2020-01-17 19:58:50,34.53,0.0
2020-01-17 19:58:55,34.535,0.0
2020-01-17 19:59:00,34.53,0.0
2020-01-17 19:59:05,34.53,0.0
2020-01-17 19:59:15,34.53,0.0
2020-01-17 19:59:20,34.53,0.0
2020-01-17 19:59:25,34.53,0.0
2020-01-17 19:59:30,34.53,0.0
2020-01-17 19:59:35,34.5357,0.0
2020-01-17 19:59:40,34.535,0.0
2020-01-17 19:59:45,34.53,0.0
2020-01-17 19:59:50,34.53,0.0
2020-01-17 19:59:55,34.54,0.0
2020-01-17 20:00:00,34.535,0.0
2020-01-17 20:00:05,34.535,0.0
2020-01-17 20:00:10,34.54,0.0
2020-01-17 20:00:15,34.5325,0.0
2020-01-17 20:00:20,34.54,0.0
2020-01-17 20:00:25,34.52,0.0
2020-01-17 20:00:30,34.525,0.0
2020-01-17 20:00:35,34.525,0.0
2020-01-17 20:00:40,34.525,0.0
2020-01-17 20:00:50,34.52,0.0
2020-01-17 20:00:55,34.52,0.0
2020-01-17 20:01:00,34.52,0.0
2020-01-17 20:01:05,34.535,0.0
2020-01-17 20:01:10,34.535,0.0
2020-01-17 20:01:15,34.54,0.0
2020-01-17 20:01:20,34.54,0.0
2020-01-17 20:01:25,34.54,0.0
2020-01-17 20:01:30,34.54,0.0
2020-01-17 20:01:45,34.54,0.0
2020-01-17 20:01:50,34.545,0.0
2020-01-17 20:01:55,34.545,0.0
2020-01-17 20:02:00,34.545,0.0
2020-01-17 20:02:05,34.545,0.0
2020-01-17 20:02:10,34.535,0.0
2020-01-17 20:02:15,34.535,0.0
2020-01-17 20:02:20,34.54,0.0
2020-01-17 20:02:25,34.535,0.0
2020-01-17 20:02:30,34.535,0.0
2020-01-17 20:02:45,34.535,0.0
2020-01-17 20:02:55,34.535,0.0
2020-01-17 20:03:00,34.53,0.0
2020-01-17 20:03:05,34.53,0.0
2020-01-17 20:03:10,34.53,0.0
2020-01-17 20:03:15,34.52,0.0
2020-01-17 20:03:20,34.51,0.0
2020-01-17 20:03:25,34.505,0.0
2020-01-17 20:03:30,34.505,0.0
2020-01-17 20:03:35,34.505,0.0
2020-01-17 20:03:40,34.505,0.0
2020-01-17 20:03:45,34.5,0.0
2020-01-17 20:03:50,34.505,0.0
2020-01-17 20:03:55,34.5049,0.0
2020-01-17 20:04:00,34.5,0.0
2020-01-17 20:04:05,34.5,0.0
2020-01-17 20:04:10,34.5,0.0
2020-01-17 20:04:15,34.5,0.0
2020-01-17 20:04:20,34.5,0.0
2020-01-17 20:04:25,34.485,-1.0
2020-01-17 20:04:30,34.485,-1.0
2020-01-17 20:04:35,34.485,-1.0
2020-01-17 20:04:40,34.48,-1.0
2020-01-17 20:04:45,34.485,-1.0
2020-01-17 20:04:50,34.485,-1.0
2020-01-17 20:04:55,34.485,-1.0
2020-01-17 20:05:00,34.485,-1.0
2020-01-17 20:05:05,34.485,-1.0
2020-01-17 20:05:10,34.485,-1.0
2020-01-17 20:05:15,34.48,-1.0
2020-01-17 20:05:20,34.48,-1.0
2020-01-17 20:05:25,34.475,-1.0
2020-01-17 20:05:30,34.475,-1.0
2020-01-17 20:05:40,34.4701,-1.0
2020-01-17 20:05:45,34.475,-1.0
2020-01-17 20:05:50,34.47,-1.0
2020-01-17 20:05:55,34.475,-1.0
2020-01-17 20:06:05,34.47,-1.0
2020-01-17 20:06:10,34.47,-1.0
2020-01-17 20:06:15,34.47,-1.0
