timestamp,open,high,low,close,volume
2025-06-28 12:30:00,107292.45,107347.65,107292.44,107341.34,47.56628
2025-06-28 13:00:00,107341.34,107354.82,107183.83,107183.83,86.48616
2025-06-28 13:30:00,107183.84,107183.84,107084.15,107101.78,136.18516
2025-06-28 14:00:00,107101.79,107258.35,107101.78,107239.1,75.67773
2025-06-28 14:30:00,107239.1,107257.76,107200.0,107204.8,53.19653
2025-06-28 15:00:00,107204.81,107238.85,107190.21,107190.22,54.0161
2025-06-28 15:30:00,107190.22,107577.75,107190.21,107449.28,200.28949
2025-06-28 16:00:00,107449.28,107520.32,107253.22,107315.45,140.62999
2025-06-28 16:30:00,107315.45,107450.27,107263.81,107295.84,74.63559
2025-06-28 17:00:00,107295.85,107370.19,107295.13,107324.01,31.31848
2025-06-28 17:30:00,107324.02,107542.5,107314.05,107465.12,84.977
2025-06-28 18:00:00,107465.13,107465.13,107343.24,107348.5,59.30431
2025-06-28 18:30:00,107348.51,107367.22,107260.64,107318.0,38.51932
2025-06-28 19:00:00,107318.0,107339.38,107300.0,107300.01,25.47716
2025-06-28 19:30:00,107300.01,107300.01,107225.74,107225.74,44.22776
2025-06-28 20:00:00,107225.74,107235.4,107154.62,107235.4,48.13567
2025-06-28 20:30:00,107235.4,107235.4,107169.52,107169.52,32.27112
2025-06-28 21:00:00,107169.52,107255.62,107169.52,107255.61,33.95701
2025-06-28 21:30:00,107255.62,107347.65,107235.83,107331.38,48.21734
2025-06-28 22:00:00,107331.37,107373.53,107257.09,107300.46,79.52405
2025-06-28 22:30:00,107300.46,107378.37,107290.0,107370.61,62.07309
2025-06-28 23:00:00,107370.61,107370.62,107313.0,107313.01,39.13779
2025-06-28 23:30:00,107313.0,107313.01,107282.72,107296.79,35.92689
2025-06-29 00:00:00,107296.79,107475.75,107254.16,107431.48,79.51814
2025-06-29 00:30:00,107431.47,107500.0,107367.06,107475.92,136.71862
2025-06-29 01:00:00,107475.91,107475.92,107402.17,107423.89,53.16096
2025-06-29 01:30:00,107423.89,107423.9,107310.53,107311.0,48.09637
2025-06-29 02:00:00,107311.0,107311.01,107172.52,107231.18,88.47944
2025-06-29 02:30:00,107231.17,107355.06,107210.26,107307.48,54.86164
2025-06-29 03:00:00,107307.47,107307.48,107267.48,107284.52,31.09257
2025-06-29 03:30:00,107284.53,107284.53,107189.86,107210.78,42.10679
2025-06-29 04:00:00,107210.78,107243.35,107210.77,107237.52,31.57186
2025-06-29 04:30:00,107237.53,107272.77,107237.52,107264.15,24.09125
2025-06-29 05:00:00,107264.16,107264.16,107220.0,107220.0,30.2295
2025-06-29 05:30:00,107220.01,107310.0,107205.82,107309.99,35.74877
2025-06-29 06:00:00,107310.0,107350.01,107309.99,107334.8,41.50065
2025-06-29 06:30:00,107334.8,107385.92,107334.79,107376.95,63.33165
2025-06-29 07:00:00,107376.96,107387.98,107343.99,107344.0,60.39178
2025-06-29 07:30:00,107344.0,107402.18,107330.0,107402.18,53.71117
2025-06-29 08:00:00,107402.17,107492.0,107402.17,107449.33,72.00793
2025-06-29 08:30:00,107449.33,107719.58,107449.32,107693.85,245.47976
2025-06-29 09:00:00,107693.85,107805.0,107627.49,107796.0,193.20065
2025-06-29 09:30:00,107796.01,107972.74,107796.0,107891.64,223.83414
2025-06-29 10:00:00,107891.64,108297.89,107891.63,108138.55,504.04463
2025-06-29 10:30:00,108138.54,108234.5,107849.61,108153.26,285.90282
2025-06-29 11:00:00,108153.25,108191.19,108096.56,108151.52,168.58122
2025-06-29 11:30:00,108151.51,108484.0,108151.51,108477.11,295.87652
2025-06-29 12:00:00,108477.12,108528.5,108150.0,108207.79,269.93772
2025-06-29 12:30:00,108207.79,108228.28,108033.0,108189.88,104.48798
2025-06-29 13:00:00,108189.88,108228.28,108087.0,108111.05,133.67514
2025-06-29 13:30:00,108111.04,108183.81,108012.82,108051.52,120.92191
2025-06-29 14:00:00,108051.53,108215.12,108051.52,108086.44,76.00923
2025-06-29 14:30:00,108086.45,108086.45,107777.77,107948.08,270.16556
2025-06-29 15:00:00,107948.07,108034.13,107828.0,107922.78,196.67336
2025-06-29 15:30:00,107922.77,107959.91,107650.0,107750.72,148.58804
2025-06-29 16:00:00,107750.72,107792.05,107468.83,107524.28,292.36342
2025-06-29 16:30:00,107524.27,107620.0,107320.0,107552.03,252.74007
2025-06-29 17:00:00,107552.03,107592.17,107400.0,107402.18,145.4063
2025-06-29 17:30:00,107402.18,107544.44,107316.46,107544.44,195.87368
2025-06-29 18:00:00,107544.44,107632.5,107445.4,107627.99,133.44172
2025-06-29 18:30:00,107628.0,107718.02,107571.73,107640.01,61.73726
2025-06-29 19:00:00,107640.01,107640.01,107505.63,107546.85,41.31501
2025-06-29 19:30:00,107546.84,107567.82,107365.96,107406.81,65.65204
2025-06-29 20:00:00,107406.8,107494.06,107381.89,107478.97,53.81302
2025-06-29 20:30:00,107478.98,107478.98,107359.78,107359.79,74.09566
2025-06-29 21:00:00,107359.79,107566.46,107250.0,107528.67,151.13714
2025-06-29 21:30:00,107528.68,107734.59,107501.51,107543.48,103.679
2025-06-29 22:00:00,107543.48,108032.88,107543.48,108023.81,251.62967
2025-06-29 22:30:00,108023.81,108277.23,107830.02,108079.9,310.95052
2025-06-29 23:00:00,108079.91,108426.0,108013.28,108388.99,292.91779
2025-06-29 23:30:00,108388.99,108436.47,108300.0,108356.93,220.98633
2025-06-30 00:00:00,108356.93,108688.0,108255.81,108649.33,427.01584
2025-06-30 00:30:00,108649.33,108789.99,108573.16,108713.81,268.17861
2025-06-30 01:00:00,108713.8,108713.81,108396.18,108677.78,188.44178
2025-06-30 01:30:00,108677.78,108770.0,108480.27,108493.93,166.1892
2025-06-30 02:00:00,108493.92,108652.0,108450.0,108587.99,128.67788
2025-06-30 02:30:00,108587.99,108637.5,108445.01,108479.81,155.02382
2025-06-30 03:00:00,108479.99,108580.0,108419.56,108461.96,139.67369
2025-06-30 03:30:00,108461.95,108549.0,108461.94,108503.74,90.96745
2025-06-30 04:00:00,108503.74,108538.76,108425.01,108446.31,114.05135
2025-06-30 04:30:00,108446.31,108446.32,108301.6,108314.99,150.96295
2025-06-30 05:00:00,108314.98,108380.0,108300.0,108306.73,96.96587
2025-06-30 05:30:00,108306.73,108308.21,108168.48,108280.65,133.31122
2025-06-30 06:00:00,108280.66,108299.99,108142.08,108142.09,92.83607
2025-06-30 06:30:00,108142.09,108180.01,107518.88,107571.72,495.83443
2025-06-30 07:00:00,107571.73,107746.13,107481.31,107724.8,346.66266
2025-06-30 07:30:00,107724.8,107728.49,107607.38,107614.08,150.65098
2025-06-30 08:00:00,107614.07,107747.76,107518.7,107615.99,167.44149
2025-06-30 08:30:00,107615.99,107637.65,107459.0,107512.89,201.23751
2025-06-30 09:00:00,107512.89,107704.98,107466.18,107650.0,119.88272
2025-06-30 09:30:00,107649.99,107683.78,107478.77,107478.77,149.25403
2025-06-30 10:00:00,107478.78,107530.76,107400.0,107520.07,144.45807
2025-06-30 10:30:00,107520.07,107649.5,107469.3,107649.49,119.33514
2025-06-30 11:00:00,107649.5,107939.11,107624.99,107849.01,196.43361
2025-06-30 11:30:00,107849.01,107964.33,107642.68,107654.2,144.16185
2025-06-30 12:00:00,107654.21,107824.31,107654.2,107730.52,186.78491
2025-06-30 12:30:00,107730.53,107756.56,107561.16,107570.58,175.41892
2025-06-30 13:00:00,107570.59,107854.57,107560.99,107836.76,177.6362
2025-06-30 13:30:00,107836.76,107858.79,107482.56,107525.49,368.47574
2025-06-30 14:00:00,107525.49,107641.31,107131.6,107328.49,593.81236
2025-06-30 14:30:00,107328.49,107466.99,106777.77,106803.32,572.2062
2025-06-30 15:00:00,106803.32,107200.0,106733.33,107192.95,369.88476
2025-06-30 15:30:00,107192.94,107796.2,107092.69,107580.46,535.81528
2025-06-30 16:00:00,107580.47,107807.94,107281.65,107286.85,233.57141
2025-06-30 16:30:00,107286.85,107698.91,107281.5,107599.96,179.49653
2025-06-30 17:00:00,107599.96,107750.0,107529.34,107745.03,174.68755
2025-06-30 17:30:00,107745.03,107792.99,107429.39,107462.94,171.84669
2025-06-30 18:00:00,107462.95,107614.9,107295.87,107295.87,100.42025
2025-06-30 18:30:00,107295.88,107331.35,107116.4,107242.01,129.7661
2025-06-30 19:00:00,107242.0,107588.84,107212.6,107524.15,102.09272
2025-06-30 19:30:00,107524.14,107794.19,107433.08,107745.97,222.94566
2025-06-30 20:00:00,107745.97,107764.73,107480.0,107569.57,111.33497
2025-06-30 20:30:00,107569.56,107645.32,107540.09,107577.89,75.83322
2025-06-30 21:00:00,107577.88,107589.0,107351.87,107351.87,91.81285
2025-06-30 21:30:00,107351.87,107391.48,106900.02,107130.81,349.91587
2025-06-30 22:00:00,107130.8,107305.55,107029.64,107269.63,107.18478
2025-06-30 22:30:00,107269.63,107317.53,107088.71,107112.75,96.08022
2025-06-30 23:00:00,107112.76,107232.59,107063.07,107145.75,75.29758
2025-06-30 23:30:00,107145.75,107176.24,107063.04,107146.5,164.15592
2025-07-01 00:00:00,107146.51,107449.25,107093.35,107169.7,151.98345
2025-07-01 00:30:00,107169.7,107392.94,107026.93,107377.02,101.64457
2025-07-01 01:00:00,107377.03,107540.0,107302.04,107407.54,123.38139
2025-07-01 01:30:00,107407.55,107519.9,107171.42,107220.0,96.26514
2025-07-01 02:00:00,107220.0,107334.76,107190.21,107330.38,68.23144
2025-07-01 02:30:00,107330.38,107410.74,107097.87,107101.69,138.82943
2025-07-01 03:00:00,107101.68,107223.0,107070.2,107212.69,112.00242
2025-07-01 03:30:00,107212.69,107212.69,107105.43,107192.38,181.12216
2025-07-01 04:00:00,107192.39,107203.11,107066.75,107076.21,98.33078
2025-07-01 04:30:00,107076.2,107097.01,106867.43,106881.6,163.42293
2025-07-01 05:00:00,106881.6,106931.6,106743.0,106748.28,228.21823
2025-07-01 05:30:00,106748.29,106967.76,106740.0,106932.49,174.2691
2025-07-01 06:00:00,106932.49,106932.49,106758.24,106772.1,96.616
2025-07-01 06:30:00,106772.09,106904.78,106761.3,106890.77,70.70669
2025-07-01 07:00:00,106890.77,107000.0,106615.97,106903.31,203.00533
2025-07-01 07:30:00,106903.31,107178.99,106882.88,107178.99,233.4093
2025-07-01 08:00:00,107178.99,107178.99,106893.47,106907.51,159.78778
2025-07-01 08:30:00,106907.51,106935.87,106681.52,106710.12,122.56353
2025-07-01 09:00:00,106710.12,106794.09,106585.72,106696.07,172.10279
2025-07-01 09:30:00,106696.08,106696.08,106500.0,106556.39,217.04256
2025-07-01 10:00:00,106556.39,106633.31,106470.49,106470.49,172.51717
2025-07-01 10:30:00,106470.5,106500.0,106301.86,106490.42,296.37047
2025-07-01 11:00:00,106490.42,106588.29,106317.17,106491.56,163.79278
2025-07-01 11:30:00,106491.55,106622.05,106491.55,106605.8,130.63926
2025-07-01 12:00:00,106605.79,106706.05,106365.24,106400.0,130.57928
2025-07-01 12:30:00,106399.99,106494.81,106380.0,106421.08,153.71411
2025-07-01 13:00:00,106421.07,106660.68,106365.0,106615.17,728.7087
2025-07-01 13:30:00,106615.17,106885.38,106301.04,106807.42,512.72696
2025-07-01 14:00:00,106807.43,107179.99,106467.43,106546.03,518.88362
2025-07-01 14:30:00,106546.03,106701.22,105717.84,105925.0,1053.97812
2025-07-01 15:00:00,105925.01,106100.01,105623.39,105972.49,650.88558
2025-07-01 15:30:00,105972.49,106200.0,105870.37,105955.18,225.2193
2025-07-01 16:00:00,105955.19,106280.0,105831.5,106208.73,211.14821
2025-07-01 16:30:00,106208.73,106208.73,105962.33,106082.56,132.58871
2025-07-01 17:00:00,106082.55,106286.03,105909.42,106207.26,155.23466
2025-07-01 17:30:00,106207.26,106287.95,106081.59,106253.79,124.46355
2025-07-01 18:00:00,106253.8,106269.6,105815.0,105849.12,215.02278
2025-07-01 18:30:00,105849.12,105927.53,105699.22,105749.68,197.68515
2025-07-01 19:00:00,105749.68,105804.0,105462.39,105740.6,373.53585
2025-07-01 19:30:00,105740.6,105764.0,105387.68,105398.53,281.22382
2025-07-01 20:00:00,105398.52,105635.32,105250.85,105629.36,270.74083
2025-07-01 20:30:00,105629.52,105995.44,105629.52,105920.01,160.84592
2025-07-01 21:00:00,105920.01,106100.0,105749.68,105984.91,142.19208
2025-07-01 21:30:00,105984.91,105984.91,105744.81,105784.13,89.74391
2025-07-01 22:00:00,105784.12,105916.64,105706.69,105721.22,102.65267
2025-07-01 22:30:00,105721.22,105834.11,105600.0,105613.22,151.09683
2025-07-01 23:00:00,105613.21,105613.22,105361.33,105505.37,148.30399
2025-07-01 23:30:00,105505.38,105702.39,105442.0,105681.14,98.19504
2025-07-02 00:00:00,105681.13,105781.43,105600.0,105622.71,103.87543
2025-07-02 00:30:00,105622.7,105681.14,105377.35,105392.3,135.42844
2025-07-02 01:00:00,105392.3,105623.21,105100.19,105618.49,295.29006
2025-07-02 01:30:00,105618.5,105790.07,105580.15,105720.0,222.65635
2025-07-02 02:00:00,105720.0,105790.25,105525.61,105707.51,205.76725
2025-07-02 02:30:00,105707.52,105920.11,105605.02,105908.7,127.71188
2025-07-02 03:00:00,105908.71,106171.95,105871.07,106125.82,218.25991
2025-07-02 03:30:00,106125.82,106216.08,106090.77,106194.7,144.65301
2025-07-02 04:00:00,106194.7,106253.93,106131.55,106225.98,195.08507
2025-07-02 04:30:00,106225.98,106382.86,106148.12,106382.86,144.14826
2025-07-02 05:00:00,106382.85,106545.68,106292.29,106454.45,217.11748
2025-07-02 05:30:00,106454.45,106667.57,106436.05,106638.83,178.06927
2025-07-02 06:00:00,106638.83,106823.75,106633.83,106736.21,214.11061
2025-07-02 06:30:00,106736.22,107014.39,106736.21,107014.38,397.66587
2025-07-02 07:00:00,107014.39,107014.39,106852.83,106879.6,297.17042
2025-07-02 07:30:00,106879.61,107186.78,106879.5,107080.0,260.1441
2025-07-02 08:00:00,107080.0,107668.68,107080.0,107630.89,471.26433
2025-07-02 08:30:00,107630.88,107745.0,107462.73,107728.99,331.52428
2025-07-02 09:00:00,107729.0,107799.99,107506.52,107536.1,267.49974
2025-07-02 09:30:00,107536.09,107692.23,107527.35,107636.16,120.94381
2025-07-02 10:00:00,107636.15,107789.99,107612.67,107745.64,213.05498
