datetime,open,chain_detected
2025-04-02 15:37:00,564.39,1.0
2025-04-02 15:37:02,564.38,1.0
2025-04-02 15:37:20,564.43,1.0
2025-04-02 15:37:22,564.459,1.0
2025-04-02 15:37:24,564.445,1.0
2025-04-02 15:37:26,564.44,1.0
2025-04-02 15:37:28,564.395,1.0
2025-04-02 15:37:30,564.425,1.0
2025-04-02 15:37:32,564.47,1.0
2025-04-02 15:37:34,564.485,1.0
2025-04-02 15:37:36,564.49,1.0
2025-04-02 15:37:38,564.5346,1.0
2025-04-02 15:37:40,564.5,1.0
2025-04-02 15:37:44,564.4102,1.0
2025-04-02 15:37:46,564.41,1.0
2025-04-02 15:37:48,564.3912,1.0
2025-04-02 15:37:50,564.33,1.0
2025-04-02 15:37:54,564.245,1.0
2025-04-02 15:37:58,564.3025,1.0
2025-04-02 15:38:00,564.3494,1.0
2025-04-02 15:38:02,564.395,1.0
2025-04-02 15:38:04,564.385,1.0
2025-04-02 15:38:06,564.36,1.0
2025-04-02 15:38:08,564.36,1.0
2025-04-02 15:38:10,564.484,1.0
2025-04-02 15:38:12,564.5,1.0
2025-04-02 15:38:14,564.46,1.0
2025-04-02 15:38:16,564.44,1.0
2025-04-02 15:38:18,564.37,1.0
2025-04-02 15:38:20,564.36,1.0
2025-04-02 15:38:22,564.37,1.0
2025-04-02 15:38:28,564.47,1.0
2025-04-02 15:38:32,564.45,1.0
2025-04-02 15:38:34,564.3982,1.0
2025-04-02 15:38:36,564.455,1.0
2025-04-02 15:38:38,564.44,1.0
2025-04-02 15:38:40,564.47,1.0
2025-04-02 15:38:42,564.46,1.0
2025-04-02 15:38:44,564.4583,1.0
2025-04-02 15:38:46,564.41,1.0
2025-04-02 15:38:48,564.38,1.0
2025-04-02 15:38:56,564.24,1.0
2025-04-02 15:39:02,564.23,1.0
2025-04-02 15:39:04,564.267,1.0
2025-04-02 15:39:06,564.25,1.0
2025-04-02 15:39:08,564.25,1.0
2025-04-02 15:39:10,564.29,1.0
2025-04-02 15:39:12,564.215,1.0
2025-04-02 15:39:14,564.15,1.0
2025-04-02 15:39:16,564.18,1.0
2025-04-02 15:39:18,564.14,1.0
2025-04-02 15:39:20,564.15,1.0
2025-04-02 15:39:22,564.18,1.0
2025-04-02 15:39:26,564.08,1.0
2025-04-02 15:39:30,564.175,1.0
2025-04-02 15:40:12,564.08,1.0
2025-04-02 15:40:26,564.2992,1.0
2025-04-02 15:40:28,564.35,1.0
2025-04-02 15:40:36,564.34,1.0
2025-04-02 15:40:40,564.3907,1.0
2025-04-02 15:40:44,564.38,1.0
2025-04-02 15:40:52,564.47,1.0
2025-04-02 15:40:54,564.49,1.0
2025-04-02 15:40:56,564.48,1.0
2025-04-02 15:40:58,564.4,1.0
2025-04-02 15:41:04,564.56,1.0
2025-04-02 15:41:10,564.58,1.0
2025-04-02 15:41:12,564.64,1.0
2025-04-02 15:41:20,564.61,1.0
2025-04-02 15:41:22,564.61,1.0
2025-04-02 15:41:24,564.605,1.0
2025-04-02 15:41:34,564.445,1.0
2025-04-02 15:41:50,564.46,1.0
2025-04-02 15:41:52,564.54,1.0
2025-04-02 15:41:54,564.5302,1.0
2025-04-02 15:42:10,564.715,1.0
2025-04-02 15:42:14,564.7,1.0
2025-04-02 15:42:24,564.75,1.0
2025-04-02 15:42:26,564.83,1.0
2025-04-02 15:42:28,564.8099,1.0
2025-04-02 15:42:32,564.83,1.0
2025-04-02 15:42:34,564.82,1.0
2025-04-02 15:43:06,564.615,1.0
2025-04-02 15:43:28,564.68,1.0
2025-04-02 15:43:32,564.72,1.0
2025-04-02 15:43:48,564.685,1.0
2025-04-02 15:43:52,564.74,1.0
2025-04-02 15:43:56,564.7981,1.0
2025-04-02 15:43:58,564.76,1.0
2025-04-02 15:44:00,564.73,1.0
2025-04-02 15:44:02,564.775,1.0
2025-04-02 15:44:08,564.83,1.0
2025-04-02 15:44:10,564.8844,1.0
2025-04-02 15:44:12,564.8616,1.0
2025-04-02 15:44:16,564.72,1.0
2025-04-02 15:44:24,564.66,1.0
2025-04-02 15:44:26,564.63,1.0
2025-04-02 15:44:28,564.624,1.0
2025-04-02 15:44:34,564.53,1.0
2025-04-02 15:44:36,564.595,1.0
2025-04-02 15:44:40,564.56,1.0
2025-04-02 15:44:44,564.5145,1.0
2025-04-02 15:44:46,564.63,1.0
2025-04-02 15:44:48,564.6675,1.0
2025-04-02 15:44:50,564.71,1.0
2025-04-02 15:44:52,564.7,1.0
2025-04-02 15:44:54,564.7299,1.0
2025-04-02 15:44:56,564.755,1.0
2025-04-02 15:44:58,564.72,1.0
2025-04-02 15:45:00,564.71,1.0
2025-04-02 15:45:02,564.72,1.0
2025-04-02 15:45:04,564.71,1.0
2025-04-02 15:45:08,564.77,1.0
2025-04-02 15:45:10,564.76,1.0
2025-04-02 15:45:12,564.82,1.0
2025-04-02 15:45:14,564.72,1.0
2025-04-02 15:45:16,564.765,1.0
2025-04-02 15:45:18,564.86,1.0
