datetime,trend_identified
2022-05-10 21:51:00,-1.0
2022-05-10 21:54:00,-1.0
2022-05-10 21:57:00,-1.0
2022-05-10 22:00:00,-1.0
2022-05-10 22:03:00,-1.0
2022-05-10 22:06:00,-1.0
2022-05-10 22:09:00,-1.0
2022-05-10 22:12:00,-1.0
2022-05-10 22:15:00,-1.0
2022-05-10 22:18:00,-1.0
2022-05-10 22:21:00,-1.0
2022-05-10 22:24:00,-1.0
2022-05-10 22:27:00,-1.0
2022-05-10 22:30:00,-1.0
2022-05-10 22:33:00,-1.0
2022-05-10 22:36:00,-1.0
2022-05-10 22:39:00,-1.0
2022-05-10 22:42:00,-1.0
2022-05-10 22:45:00,-1.0
2022-05-10 22:48:00,-1.0
2022-05-10 22:51:00,-1.0
2022-05-10 22:54:00,-1.0
2022-05-10 22:57:00,-1.0
2022-05-10 23:00:00,-1.0
2022-05-10 23:03:00,-1.0
2022-05-10 23:06:00,-1.0
2022-05-10 23:12:00,-1.0
2022-05-10 23:15:00,-1.0
2022-05-10 23:18:00,-1.0
2022-05-10 23:21:00,-1.0
2022-05-10 23:24:00,-1.0
2022-05-10 23:27:00,-1.0
2022-05-10 23:30:00,-1.0
2022-05-10 23:33:00,-1.0
2022-05-10 23:36:00,-1.0
2022-05-10 23:39:00,-1.0
2022-05-10 23:42:00,-1.0
2022-05-10 23:45:00,-1.0
2022-05-10 23:48:00,-1.0
2022-05-10 23:51:00,-1.0
2022-05-10 23:54:00,-1.0
2022-05-10 23:57:00,-1.0
2022-05-11 00:00:00,-1.0
2022-05-11 00:03:00,-1.0
2022-05-11 00:06:00,-1.0
2022-05-11 00:09:00,-1.0
2022-05-11 00:12:00,-1.0
2022-05-11 00:15:00,-1.0
2022-05-11 00:18:00,-1.0
2022-05-11 00:42:00,-1.0
2022-05-11 00:48:00,-1.0
2022-05-11 00:54:00,-1.0
2022-05-11 01:00:00,-1.0
2022-05-11 01:03:00,-1.0
2022-05-11 01:06:00,-1.0
2022-05-11 01:09:00,-1.0
2022-05-11 01:12:00,-1.0
2022-05-11 01:15:00,-1.0
2022-05-11 01:18:00,-1.0
2022-05-11 01:21:00,-1.0
2022-05-11 01:27:00,-1.0
2022-05-11 01:42:00,-1.0
2022-05-11 01:45:00,-1.0
2022-05-11 01:48:00,-1.0
2022-05-11 01:51:00,-1.0
2022-05-11 01:54:00,-1.0
2022-05-11 01:57:00,-1.0
2022-05-11 02:00:00,-1.0
2022-05-11 02:03:00,-1.0
2022-05-11 02:06:00,-1.0
2022-05-11 02:09:00,-1.0
2022-05-11 02:12:00,-1.0
2022-05-11 02:15:00,-1.0
2022-05-11 02:18:00,-1.0
2022-05-11 02:21:00,-1.0
2022-05-11 02:24:00,-1.0
2022-05-11 02:39:00,-1.0
2022-05-11 02:48:00,-1.0
2022-05-11 03:00:00,-1.0
2022-05-11 03:06:00,-1.0
2022-05-11 03:09:00,-1.0
2022-05-11 07:24:00,-1.0
2022-05-11 07:39:00,-1.0
2022-05-11 07:42:00,-1.0
2022-05-11 07:57:00,-1.0
2022-05-11 08:00:00,-1.0
2022-05-11 08:03:00,-1.0
2022-05-11 08:09:00,-1.0
2022-05-11 08:12:00,-1.0
2022-05-11 08:24:00,-1.0
2022-05-11 08:33:00,-1.0
2022-05-11 12:51:00,-1.0
2022-05-11 12:54:00,-1.0
2022-05-11 12:57:00,-1.0
2022-05-11 13:00:00,-1.0
2022-05-11 13:03:00,-1.0
2022-05-11 13:06:00,-1.0
2022-05-11 13:09:00,-1.0
2022-05-11 13:12:00,-1.0
2022-05-11 13:15:00,-1.0
2022-05-11 13:18:00,-1.0
2022-05-11 13:21:00,-1.0
2022-05-11 13:24:00,-1.0
2022-05-11 13:27:00,-1.0
2022-05-11 13:30:00,-1.0
2022-05-11 13:33:00,-1.0
2022-05-11 13:36:00,-1.0
2022-05-11 13:39:00,-1.0
2022-05-11 13:42:00,-1.0
2022-05-11 13:45:00,-1.0
2022-05-11 14:00:00,-1.0
2022-05-11 14:06:00,-1.0
2022-05-11 14:12:00,-1.0
2022-05-11 14:15:00,-1.0
2022-05-11 16:12:00,-1.0
2022-05-11 17:24:00,-1.0
2022-05-11 17:30:00,-1.0
2022-05-11 17:36:00,-1.0
2022-05-11 17:39:00,-1.0
2022-05-11 17:42:00,-1.0
2022-05-11 17:45:00,-1.0
2022-05-11 17:48:00,-1.0
2022-05-11 17:51:00,-1.0
2022-05-11 17:57:00,-1.0
2022-05-11 18:00:00,-1.0
2022-05-11 18:03:00,-1.0
2022-05-11 18:06:00,-1.0
2022-05-11 18:09:00,-1.0
2022-05-11 18:12:00,-1.0
2022-05-11 18:15:00,-1.0
2022-05-11 18:18:00,-1.0
2022-05-11 18:21:00,-1.0
2022-05-11 18:24:00,-1.0
2022-05-11 18:27:00,-1.0
2022-05-11 18:30:00,-1.0
2022-05-11 18:33:00,-1.0
2022-05-11 18:36:00,-1.0
2022-05-11 18:42:00,-1.0
2022-05-11 18:45:00,-1.0
2022-05-11 18:48:00,-1.0
2022-05-11 18:51:00,-1.0
2022-05-11 18:54:00,-1.0
2022-05-11 18:57:00,-1.0
2022-05-11 19:00:00,-1.0
2022-05-11 19:03:00,-1.0
2022-05-11 19:06:00,-1.0
2022-05-11 19:09:00,-1.0
2022-05-11 19:12:00,-1.0
2022-05-11 19:15:00,-1.0
2022-05-11 19:18:00,-1.0
2022-05-11 19:21:00,-1.0
2022-05-11 19:24:00,-1.0
2022-05-11 19:27:00,-1.0
2022-05-11 19:30:00,-1.0
2022-05-11 19:33:00,-1.0
2022-05-11 19:36:00,-1.0
2022-05-11 19:39:00,-1.0
2022-05-11 19:42:00,-1.0
2022-05-11 19:45:00,-1.0
2022-05-11 19:48:00,-1.0
2022-05-11 19:51:00,-1.0
2022-05-11 19:54:00,-1.0
2022-05-11 19:57:00,-1.0
2022-05-11 20:00:00,-1.0
2022-05-11 20:03:00,-1.0
2022-05-11 20:06:00,-1.0
2022-05-11 20:09:00,-1.0
2022-05-11 20:12:00,-1.0
2022-05-11 20:15:00,-1.0
2022-05-11 20:18:00,-1.0
2022-05-11 20:21:00,-1.0
2022-05-11 20:24:00,-1.0
2022-05-11 20:27:00,-1.0
2022-05-11 20:30:00,-1.0
2022-05-11 20:33:00,-1.0
2022-05-11 20:36:00,-1.0
2022-05-11 20:39:00,-1.0
2022-05-11 20:42:00,-1.0
2022-05-11 20:45:00,-1.0
2022-05-11 20:48:00,-1.0
2022-05-11 20:51:00,-1.0
2022-05-11 20:54:00,-1.0
2022-05-11 20:57:00,-1.0
2022-05-11 21:00:00,-1.0
2022-05-11 21:03:00,-1.0
2022-05-11 21:06:00,-1.0
2022-05-11 21:09:00,-1.0
2022-05-11 21:12:00,-1.0
2022-05-11 21:15:00,-1.0
2022-05-11 21:18:00,-1.0
2022-05-11 21:21:00,-1.0
2022-05-11 21:24:00,-1.0
2022-05-11 21:27:00,-1.0
2022-05-11 21:30:00,-1.0
2022-05-11 21:33:00,-1.0
2022-05-11 21:36:00,-1.0
2022-05-11 21:39:00,-1.0
2022-05-11 21:42:00,-1.0
2022-05-11 21:45:00,-1.0
2022-05-11 21:48:00,-1.0
2022-05-11 21:51:00,-1.0
2022-05-11 21:54:00,-1.0
2022-05-11 21:57:00,-1.0
2022-05-11 22:00:00,-1.0
2022-05-11 22:03:00,-1.0
2022-05-11 22:06:00,-1.0
2022-05-11 22:09:00,-1.0
2022-05-11 22:12:00,-1.0
2022-05-11 22:15:00,-1.0
2022-05-11 22:18:00,-1.0
2022-05-11 22:21:00,-1.0
2022-05-11 22:24:00,-1.0
2022-05-11 22:27:00,-1.0
2022-05-11 22:30:00,-1.0
2022-05-11 22:33:00,-1.0
2022-05-11 22:36:00,-1.0
2022-05-11 22:39:00,-1.0
2022-05-11 22:42:00,-1.0
2022-05-11 22:45:00,-1.0
2022-05-11 22:48:00,-1.0
2022-05-11 22:51:00,-1.0
2022-05-11 22:54:00,-1.0
2022-05-11 22:57:00,-1.0
2022-05-11 23:00:00,-1.0
2022-05-11 23:03:00,-1.0
2022-05-11 23:06:00,-1.0
2022-05-11 23:09:00,-1.0
2022-05-11 23:12:00,-1.0
2022-05-11 23:15:00,-1.0
2022-05-11 23:18:00,-1.0
2022-05-11 23:21:00,-1.0
2022-05-11 23:24:00,-1.0
2022-05-11 23:27:00,-1.0
2022-05-11 23:30:00,-1.0
2022-05-11 23:33:00,-1.0
2022-05-11 23:36:00,-1.0
2022-05-11 23:39:00,-1.0
2022-05-11 23:42:00,-1.0
2022-05-11 23:45:00,-1.0
2022-05-11 23:48:00,-1.0
2022-05-11 23:51:00,-1.0
2022-05-11 23:54:00,-1.0
2022-05-11 23:57:00,-1.0
2022-05-12 00:00:00,-1.0
2022-05-12 00:03:00,-1.0
2022-05-12 00:06:00,-1.0
2022-05-12 00:09:00,-1.0
2022-05-12 00:12:00,-1.0
2022-05-12 00:15:00,-1.0
2022-05-12 00:18:00,-1.0
2022-05-12 00:21:00,-1.0
2022-05-12 00:24:00,-1.0
2022-05-12 00:27:00,-1.0
2022-05-12 00:30:00,-1.0
2022-05-12 00:33:00,-1.0
2022-05-12 00:36:00,-1.0
2022-05-12 00:39:00,-1.0
2022-05-12 00:42:00,-1.0
2022-05-12 00:45:00,-1.0
2022-05-12 00:48:00,-1.0
2022-05-12 00:51:00,-1.0
2022-05-12 00:54:00,-1.0
2022-05-12 00:57:00,-1.0
2022-05-12 01:00:00,-1.0
2022-05-12 01:03:00,-1.0
2022-05-12 01:06:00,-1.0
2022-05-12 01:09:00,-1.0
2022-05-12 01:12:00,-1.0
2022-05-12 01:15:00,-1.0
2022-05-12 01:18:00,-1.0
2022-05-12 01:21:00,-1.0
2022-05-12 01:24:00,-1.0
2022-05-12 01:27:00,-1.0
2022-05-12 01:30:00,-1.0
2022-05-12 01:33:00,-1.0
2022-05-12 01:36:00,-1.0
2022-05-12 01:39:00,-1.0
2022-05-12 01:42:00,-1.0
2022-05-12 01:45:00,-1.0
2022-05-12 01:48:00,-1.0
2022-05-12 01:51:00,-1.0
2022-05-12 01:54:00,-1.0
2022-05-12 01:57:00,-1.0
2022-05-12 02:00:00,-1.0
2022-05-12 02:03:00,-1.0
2022-05-12 02:06:00,-1.0
2022-05-12 02:09:00,-1.0
2022-05-12 02:12:00,-1.0
2022-05-12 02:15:00,-1.0
2022-05-12 02:18:00,-1.0
2022-05-12 02:21:00,-1.0
2022-05-12 02:24:00,-1.0
2022-05-12 02:27:00,-1.0
2022-05-12 02:30:00,-1.0
2022-05-12 02:33:00,-1.0
2022-05-12 02:36:00,-1.0
2022-05-12 02:39:00,-1.0
2022-05-12 02:42:00,-1.0
2022-05-12 02:45:00,-1.0
2022-05-12 02:48:00,-1.0
2022-05-12 02:51:00,-1.0
2022-05-12 02:54:00,-1.0
2022-05-12 02:57:00,-1.0
2022-05-12 03:00:00,-1.0
2022-05-12 03:03:00,-1.0
2022-05-12 03:06:00,-1.0
2022-05-12 03:09:00,-1.0
2022-05-12 03:12:00,-1.0
2022-05-12 03:15:00,-1.0
2022-05-12 03:18:00,-1.0
2022-05-12 03:21:00,-1.0
2022-05-12 03:24:00,-1.0
2022-05-12 03:27:00,-1.0
2022-05-12 03:30:00,-1.0
2022-05-12 03:33:00,-1.0
2022-05-12 03:36:00,-1.0
2022-05-12 03:39:00,-1.0
2022-05-12 03:42:00,-1.0
2022-05-12 03:45:00,-1.0
2022-05-12 03:48:00,-1.0
2022-05-12 03:51:00,-1.0
2022-05-12 03:54:00,-1.0
2022-05-12 03:57:00,-1.0
2022-05-12 04:00:00,-1.0
2022-05-12 04:03:00,-1.0
2022-05-12 04:06:00,-1.0
2022-05-12 04:09:00,-1.0
2022-05-12 04:12:00,-1.0
2022-05-12 04:15:00,-1.0
2022-05-12 04:18:00,-1.0
2022-05-12 04:21:00,-1.0
2022-05-12 04:24:00,-1.0
2022-05-12 04:27:00,-1.0
2022-05-12 04:30:00,-1.0
2022-05-12 04:33:00,-1.0
2022-05-12 04:36:00,-1.0
2022-05-12 04:39:00,-1.0
2022-05-12 04:42:00,-1.0
2022-05-12 04:45:00,-1.0
2022-05-12 04:48:00,-1.0
2022-05-12 04:51:00,-1.0
2022-05-12 04:54:00,-1.0
2022-05-12 04:57:00,-1.0
2022-05-12 05:00:00,-1.0
2022-05-12 05:03:00,-1.0
2022-05-12 05:06:00,-1.0
2022-05-12 05:09:00,-1.0
2022-05-12 05:12:00,-1.0
2022-05-12 05:15:00,-1.0
2022-05-12 05:18:00,-1.0
2022-05-12 05:21:00,-1.0
2022-05-12 05:24:00,-1.0
2022-05-12 05:27:00,-1.0
2022-05-12 05:30:00,-1.0
2022-05-12 05:33:00,-1.0
2022-05-12 05:36:00,-1.0
2022-05-12 05:39:00,-1.0
2022-05-12 05:42:00,-1.0
2022-05-12 05:45:00,-1.0
2022-05-12 05:48:00,-1.0
2022-05-12 05:51:00,-1.0
2022-05-12 05:54:00,-1.0
2022-05-12 05:57:00,-1.0
2022-05-12 06:00:00,-1.0
2022-05-12 06:03:00,-1.0
2022-05-12 06:06:00,-1.0
2022-05-12 06:09:00,-1.0
2022-05-12 06:12:00,-1.0
2022-05-12 06:15:00,-1.0
2022-05-12 06:18:00,-1.0
2022-05-12 06:21:00,-1.0
2022-05-12 06:24:00,-1.0
2022-05-12 06:27:00,-1.0
2022-05-12 06:30:00,-1.0
2022-05-12 06:33:00,-1.0
2022-05-12 06:36:00,-1.0
2022-05-12 06:39:00,-1.0
2022-05-12 06:42:00,-1.0
2022-05-12 06:45:00,-1.0
2022-05-12 06:48:00,-1.0
2022-05-12 06:51:00,-1.0
2022-05-12 06:54:00,-1.0
2022-05-12 06:57:00,-1.0
2022-05-12 07:00:00,-1.0
2022-05-12 07:03:00,-1.0
2022-05-12 07:06:00,-1.0
2022-05-12 07:09:00,-1.0
2022-05-12 07:12:00,-1.0
2022-05-12 07:15:00,-1.0
2022-05-12 07:18:00,-1.0
2022-05-12 07:21:00,-1.0
2022-05-12 07:24:00,-1.0
2022-05-12 07:27:00,-1.0
2022-05-12 07:30:00,-1.0
2022-05-12 07:33:00,-1.0
2022-05-12 07:36:00,-1.0
2022-05-12 07:39:00,-1.0
2022-05-12 07:42:00,-1.0
2022-05-12 07:45:00,-1.0
2022-05-12 07:48:00,-1.0
2022-05-12 07:51:00,-1.0
2022-05-12 07:54:00,-1.0
2022-05-12 07:57:00,-1.0
2022-05-12 08:00:00,-1.0
2022-05-12 08:03:00,-1.0
2022-05-12 08:06:00,-1.0
2022-05-12 08:09:00,-1.0
2022-05-12 08:12:00,-1.0
2022-05-12 08:15:00,-1.0
2022-05-12 08:18:00,-1.0
2022-05-12 08:21:00,-1.0
2022-05-12 08:24:00,-1.0
2022-05-12 08:27:00,-1.0
2022-05-12 08:30:00,-1.0
2022-05-12 08:33:00,-1.0
2022-05-12 08:36:00,-1.0
2022-05-12 08:39:00,-1.0
2022-05-12 08:42:00,-1.0
2022-05-12 08:45:00,-1.0
2022-05-12 08:48:00,-1.0
2022-05-12 08:51:00,-1.0
2022-05-12 08:54:00,-1.0
2022-05-12 08:57:00,-1.0
2022-05-12 09:00:00,-1.0
2022-05-12 09:03:00,-1.0
2022-05-12 09:06:00,-1.0
2022-05-12 09:09:00,-1.0
2022-05-12 09:12:00,-1.0
2022-05-12 09:15:00,-1.0
2022-05-12 09:18:00,-1.0
2022-05-12 09:21:00,-1.0
2022-05-12 09:24:00,-1.0
2022-05-12 09:27:00,-1.0
2022-05-12 09:30:00,-1.0
2022-05-12 09:33:00,-1.0
2022-05-12 09:36:00,-1.0
2022-05-12 09:39:00,-1.0
2022-05-12 09:42:00,-1.0
2022-05-12 09:45:00,-1.0
2022-05-12 09:48:00,-1.0
2022-05-12 09:51:00,-1.0
2022-05-12 09:54:00,-1.0
2022-05-12 09:57:00,-1.0
2022-05-12 10:00:00,-1.0
2022-05-12 10:03:00,-1.0
2022-05-12 10:06:00,-1.0
2022-05-12 10:09:00,-1.0
2022-05-12 10:12:00,-1.0
2022-05-12 10:15:00,-1.0
2022-05-12 10:18:00,-1.0
2022-05-12 10:21:00,-1.0
2022-05-12 10:24:00,-1.0
2022-05-12 10:27:00,-1.0
2022-05-12 10:30:00,-1.0
2022-05-12 10:33:00,-1.0
2022-05-12 10:36:00,-1.0
2022-05-12 10:39:00,-1.0
2022-05-12 10:42:00,-1.0
2022-05-12 10:45:00,-1.0
2022-05-12 10:48:00,-1.0
2022-05-12 10:51:00,-1.0
2022-05-12 10:57:00,-1.0
2022-05-12 11:00:00,-1.0
2022-05-12 11:03:00,-1.0
2022-05-12 11:06:00,-1.0
2022-05-12 11:09:00,-1.0
2022-05-12 11:12:00,-1.0
2022-05-12 11:15:00,-1.0
2022-05-12 11:18:00,-1.0
2022-05-12 11:21:00,-1.0
2022-05-12 11:24:00,-1.0
2022-05-12 11:27:00,-1.0
2022-05-12 11:30:00,-1.0
2022-05-12 11:33:00,-1.0
2022-05-12 11:36:00,-1.0
2022-05-12 11:39:00,-1.0
2022-05-12 11:42:00,-1.0
2022-05-12 11:45:00,-1.0
2022-05-12 11:48:00,-1.0
2022-05-12 11:51:00,-1.0
2022-05-12 11:54:00,-1.0
2022-05-12 11:57:00,-1.0
2022-05-12 12:03:00,-1.0
2022-05-12 12:06:00,-1.0
2022-05-12 12:09:00,-1.0
2022-05-12 12:15:00,-1.0
2022-05-12 12:18:00,-1.0
2022-05-12 12:21:00,-1.0
2022-05-12 12:27:00,-1.0
2022-05-12 12:30:00,-1.0
2022-05-12 12:33:00,-1.0
2022-05-12 12:36:00,-1.0
2022-05-12 12:39:00,-1.0
2022-05-12 12:42:00,-1.0
2022-05-12 12:45:00,-1.0
2022-05-12 12:48:00,-1.0
2022-05-12 12:51:00,-1.0
2022-05-12 12:54:00,-1.0
2022-05-12 12:57:00,-1.0
2022-05-12 13:03:00,-1.0
2022-05-12 13:06:00,-1.0
2022-05-12 13:09:00,-1.0
2022-05-12 13:12:00,-1.0
2022-05-12 13:21:00,-1.0
2022-05-12 13:24:00,-1.0
2022-05-12 13:27:00,-1.0
2022-05-12 13:30:00,-1.0
2022-05-12 13:36:00,-1.0
2022-05-12 13:39:00,-1.0
2022-05-12 13:42:00,-1.0
2022-05-12 13:48:00,-1.0
2022-05-12 13:51:00,-1.0
2022-05-12 14:03:00,-1.0
2022-05-12 14:06:00,-1.0
2022-05-12 14:09:00,-1.0
2022-05-12 14:12:00,-1.0
2022-05-12 14:15:00,-1.0
2022-05-12 14:39:00,-1.0
2022-05-12 14:57:00,-1.0
2022-05-12 19:09:00,-1.0
2022-05-12 20:03:00,-1.0
2022-05-13 09:18:00,1.0
2022-05-14 11:15:00,-1.0
2022-05-14 11:18:00,-1.0
2022-05-14 11:21:00,-1.0
2022-05-14 11:24:00,-1.0
2022-05-14 11:27:00,-1.0
2022-05-14 11:30:00,-1.0
2022-05-14 11:33:00,-1.0
2022-05-14 11:36:00,-1.0
2022-05-14 11:39:00,-1.0
2022-05-14 11:42:00,-1.0
2022-05-14 11:45:00,-1.0
2022-05-14 11:48:00,-1.0
2022-05-14 11:51:00,-1.0
2022-05-14 11:54:00,-1.0
2022-05-14 11:57:00,-1.0
2022-05-14 12:00:00,-1.0
2022-05-14 12:03:00,-1.0
2022-05-14 12:06:00,-1.0
2022-05-14 12:09:00,-1.0
2022-05-14 12:12:00,-1.0
2022-05-14 12:15:00,-1.0
2022-05-14 12:18:00,-1.0
2022-05-14 12:21:00,-1.0
2022-05-14 12:24:00,-1.0
2022-05-14 12:27:00,-1.0
2022-05-14 12:30:00,-1.0
2022-05-14 12:33:00,-1.0
2022-05-14 12:36:00,-1.0
2022-05-14 12:39:00,-1.0
2022-05-14 12:42:00,-1.0
2022-05-14 12:45:00,-1.0
2022-05-14 12:48:00,-1.0
2022-05-14 12:51:00,-1.0
2022-05-14 12:54:00,-1.0
2022-05-14 12:57:00,-1.0
2022-05-14 13:00:00,-1.0
2022-05-14 13:03:00,-1.0
2022-05-14 13:06:00,-1.0
2022-05-14 13:09:00,-1.0
2022-05-14 13:12:00,-1.0
2022-05-14 13:15:00,-1.0
2022-05-14 13:18:00,-1.0
2022-05-14 13:21:00,-1.0
2022-05-14 13:24:00,-1.0
2022-05-14 13:27:00,-1.0
2022-05-14 13:30:00,-1.0
2022-05-14 13:33:00,-1.0
2022-05-14 13:36:00,-1.0
2022-05-14 13:39:00,-1.0
2022-05-14 13:42:00,-1.0
2022-05-14 13:45:00,-1.0
2022-05-14 13:48:00,-1.0
2022-05-14 13:51:00,-1.0
2022-05-14 13:54:00,-1.0
2022-05-14 13:57:00,-1.0
2022-05-14 14:00:00,-1.0
2022-05-14 14:03:00,-1.0
2022-05-14 14:06:00,-1.0
2022-05-14 14:09:00,-1.0
2022-05-14 14:12:00,-1.0
2022-05-14 14:15:00,-1.0
2022-05-14 14:18:00,-1.0
2022-05-14 14:21:00,-1.0
2022-05-14 14:24:00,-1.0
2022-05-14 14:27:00,-1.0
2022-05-14 14:30:00,-1.0
2022-05-14 14:33:00,-1.0
2022-05-14 14:36:00,-1.0
2022-05-14 14:39:00,-1.0
2022-05-14 14:42:00,-1.0
2022-05-14 14:45:00,-1.0
2022-05-14 14:48:00,-1.0
2022-05-14 14:51:00,-1.0
2022-05-14 14:54:00,-1.0
2022-05-14 14:57:00,-1.0
2022-05-14 15:00:00,-1.0
2022-05-14 15:03:00,-1.0
2022-05-14 15:06:00,-1.0
2022-05-14 15:09:00,-1.0
2022-05-14 15:12:00,-1.0
2022-05-14 15:15:00,-1.0
2022-05-14 15:18:00,-1.0
2022-05-14 15:21:00,-1.0
2022-05-14 15:24:00,-1.0
2022-05-14 15:27:00,-1.0
2022-05-14 15:30:00,-1.0
2022-05-14 15:33:00,-1.0
2022-05-14 15:36:00,-1.0
2022-05-14 15:39:00,-1.0
2022-05-14 15:42:00,-1.0
2022-05-14 15:45:00,-1.0
2022-05-14 15:48:00,-1.0
2022-05-14 15:51:00,-1.0
2022-05-14 15:54:00,-1.0
2022-05-14 15:57:00,-1.0
2022-05-14 16:00:00,-1.0
2022-05-14 16:03:00,-1.0
2022-05-14 16:06:00,-1.0
2022-05-14 16:09:00,-1.0
2022-05-14 16:12:00,-1.0
2022-05-14 16:15:00,-1.0
2022-05-14 16:18:00,-1.0
2022-05-14 16:21:00,-1.0
2022-05-14 16:24:00,-1.0
2022-05-14 16:27:00,-1.0
2022-05-14 16:30:00,-1.0
2022-05-14 16:33:00,-1.0
2022-05-14 16:36:00,-1.0
2022-05-14 16:39:00,-1.0
2022-05-14 16:42:00,-1.0
2022-05-14 16:45:00,-1.0
2022-05-14 16:48:00,-1.0
2022-05-14 17:00:00,-1.0
2022-05-14 17:03:00,-1.0
2022-05-14 17:06:00,-1.0
2022-05-14 17:09:00,-1.0
2022-05-14 17:12:00,-1.0
2022-05-14 17:15:00,-1.0
2022-05-15 12:57:00,1.0
2022-05-15 18:45:00,1.0
2022-05-15 18:48:00,1.0
2022-05-15 19:03:00,1.0
2022-05-15 19:06:00,1.0
2022-05-15 19:48:00,1.0
2022-05-15 20:03:00,1.0
2022-05-15 20:15:00,1.0
2022-05-15 20:21:00,1.0
2022-05-15 20:24:00,1.0
2022-05-15 20:36:00,1.0
2022-05-15 20:39:00,1.0
2022-05-15 20:42:00,1.0
2022-05-15 20:45:00,1.0
2022-05-15 20:48:00,1.0
2022-05-15 20:51:00,1.0
2022-05-15 20:54:00,1.0
2022-05-15 20:57:00,1.0
2022-05-15 21:03:00,1.0
2022-05-15 21:06:00,1.0
2022-05-15 21:15:00,1.0
2022-05-15 21:24:00,1.0
2022-05-15 21:27:00,1.0
2022-05-15 21:30:00,1.0
2022-05-15 21:33:00,1.0
2022-05-15 21:36:00,1.0
2022-05-15 21:42:00,1.0
2022-05-15 21:45:00,1.0
2022-05-15 21:48:00,1.0
2022-05-15 21:51:00,1.0
2022-05-15 21:54:00,1.0
2022-05-15 21:57:00,1.0
2022-05-15 22:00:00,1.0
2022-05-15 22:03:00,1.0
2022-05-15 22:06:00,1.0
2022-05-15 22:09:00,1.0
2022-05-15 22:15:00,1.0
2022-05-15 22:18:00,1.0
2022-05-15 22:21:00,1.0
2022-05-15 22:24:00,1.0
2022-05-15 22:27:00,1.0
2022-05-15 22:30:00,1.0
2022-05-15 22:33:00,1.0
2022-05-15 22:39:00,1.0
2022-05-15 22:42:00,1.0
2022-05-15 22:45:00,1.0
2022-05-15 22:48:00,1.0
2022-05-15 22:51:00,1.0
2022-05-15 22:54:00,1.0
2022-05-15 22:57:00,1.0
2022-05-15 23:03:00,1.0
2022-05-15 23:06:00,1.0
2022-05-15 23:09:00,1.0
2022-05-15 23:12:00,1.0
2022-05-15 23:15:00,1.0
2022-05-15 23:18:00,1.0
2022-05-15 23:21:00,1.0
2022-05-15 23:24:00,1.0
2022-05-15 23:27:00,1.0
2022-05-15 23:30:00,1.0
2022-05-15 23:33:00,1.0
2022-05-15 23:36:00,1.0
2022-05-15 23:39:00,1.0
