datetime,chain_detected
2025-10-07 13:42:30,-1.0
2025-10-07 13:43:00,-1.0
2025-10-07 13:43:30,-1.0
2025-10-07 13:44:00,-1.0
2025-10-07 13:44:30,-1.0
2025-10-07 13:15:00,0.0
2025-10-07 13:15:30,0.0
2025-10-07 13:16:00,0.0
2025-10-07 13:16:30,0.0
2025-10-07 13:15:30,0.0
2025-10-07 13:16:00,0.0
2025-10-07 13:16:30,0.0
2025-10-07 13:17:00,0.0
2025-10-07 13:15:30,0.0
2025-10-07 13:16:00,0.0
2025-10-07 13:16:30,0.0
2025-10-07 13:16:00,0.0
2025-10-07 13:16:30,0.0
2025-10-07 13:17:00,0.0
2025-10-07 13:16:00,0.0
2025-10-07 13:16:30,0.0
2025-10-07 13:17:00,0.0
2025-10-07 13:16:30,0.0
2025-10-07 13:17:00,0.0
2025-10-07 13:17:30,0.0
2025-10-07 13:18:00,0.0
2025-10-07 13:16:30,0.0
2025-10-07 13:17:00,0.0
2025-10-07 13:17:30,0.0
2025-10-07 13:18:00,0.0
2025-10-07 13:17:00,0.0
2025-10-07 13:17:30,0.0
2025-10-07 13:18:00,0.0
2025-10-07 13:17:00,0.0
2025-10-07 13:17:30,0.0
2025-10-07 13:18:00,0.0
2025-10-07 13:17:00,0.0
2025-10-07 13:17:30,0.0
2025-10-07 13:18:00,0.0
2025-10-07 13:17:00,0.0
2025-10-07 13:17:30,0.0
2025-10-07 13:18:00,0.0
2025-10-07 13:18:30,0.0
2025-10-07 13:17:30,0.0
2025-10-07 13:18:00,0.0
2025-10-07 13:18:30,0.0
2025-10-07 13:17:30,0.0
2025-10-07 13:18:00,0.0
2025-10-07 13:18:30,0.0
2025-10-07 13:17:30,0.0
2025-10-07 13:18:00,0.0
2025-10-07 13:18:30,0.0
2025-10-07 13:17:30,0.0
2025-10-07 13:18:00,0.0
2025-10-07 13:18:30,0.0
2025-10-07 13:17:30,0.0
2025-10-07 13:18:00,0.0
2025-10-07 13:18:30,0.0
2025-10-07 13:18:00,0.0
2025-10-07 13:18:30,0.0
2025-10-07 13:19:00,1.0
2025-10-07 13:19:30,0.0
2025-10-07 13:18:00,0.0
2025-10-07 13:18:30,0.0
2025-10-07 13:19:00,1.0
2025-10-07 13:18:00,0.0
2025-10-07 13:18:30,0.0
2025-10-07 13:19:00,1.0
2025-10-07 13:19:30,0.0
2025-10-07 13:18:30,0.0
2025-10-07 13:19:00,1.0
2025-10-07 13:19:30,0.0
2025-10-07 13:18:30,0.0
2025-10-07 13:19:00,1.0
2025-10-07 13:19:30,0.0
2025-10-07 13:19:00,1.0
2025-10-07 13:19:30,0.0
2025-10-07 13:20:00,0.0
2025-10-07 13:19:00,1.0
2025-10-07 13:19:30,0.0
2025-10-07 13:20:00,0.0
2025-10-07 13:19:30,0.0
2025-10-07 13:20:00,0.0
2025-10-07 13:20:30,1.0
2025-10-07 13:19:30,0.0
2025-10-07 13:20:00,0.0
2025-10-07 13:20:30,1.0
2025-10-07 13:20:00,0.0
2025-10-07 13:20:30,1.0
2025-10-07 13:21:00,1.0
2025-10-07 13:20:00,0.0
2025-10-07 13:20:30,1.0
2025-10-07 13:21:00,1.0
2025-10-07 13:20:30,1.0
2025-10-07 13:21:00,1.0
2025-10-07 13:21:30,1.0
2025-10-07 13:20:30,1.0
2025-10-07 13:21:00,1.0
2025-10-07 13:21:30,1.0
2025-10-07 13:22:00,1.0
2025-10-07 13:21:00,1.0
2025-10-07 13:21:30,1.0
2025-10-07 13:22:00,1.0
2025-10-07 13:21:00,1.0
2025-10-07 13:21:30,1.0
2025-10-07 13:22:00,1.0
2025-10-07 13:21:30,1.0
2025-10-07 13:22:00,1.0
2025-10-07 13:22:30,1.0
2025-10-07 13:23:00,1.0
2025-10-07 13:21:30,1.0
2025-10-07 13:22:00,1.0
2025-10-07 13:22:30,1.0
2025-10-07 13:22:00,1.0
2025-10-07 13:22:30,1.0
2025-10-07 13:23:00,1.0
2025-10-07 13:22:00,1.0
2025-10-07 13:22:30,1.0
2025-10-07 13:23:00,1.0
2025-10-07 13:22:30,1.0
2025-10-07 13:23:00,1.0
2025-10-07 13:23:30,1.0
2025-10-07 13:22:30,1.0
2025-10-07 13:23:00,1.0
2025-10-07 13:23:30,1.0
2025-10-07 13:22:30,1.0
2025-10-07 13:23:00,1.0
2025-10-07 13:23:30,1.0
2025-10-07 13:22:30,1.0
2025-10-07 13:23:00,1.0
2025-10-07 13:23:00,1.0
2025-10-07 13:23:30,1.0
2025-10-07 13:24:00,1.0
2025-10-07 13:24:30,1.0
2025-10-07 13:23:00,1.0
2025-10-07 13:23:30,1.0
2025-10-07 13:24:00,1.0
2025-10-07 13:23:00,1.0
2025-10-07 13:23:30,1.0
2025-10-07 13:24:00,1.0
2025-10-07 13:23:30,1.0
2025-10-07 13:24:00,1.0
2025-10-07 13:24:30,1.0
2025-10-07 13:23:30,1.0
2025-10-07 13:24:00,1.0
2025-10-07 13:24:30,1.0
2025-10-07 13:24:00,1.0
2025-10-07 13:24:30,1.0
2025-10-07 13:25:00,0.0
2025-10-07 13:24:00,1.0
2025-10-07 13:24:30,1.0
2025-10-07 13:25:00,0.0
2025-10-07 13:24:30,1.0
2025-10-07 13:25:00,0.0
2025-10-07 13:25:30,1.0
2025-10-07 13:24:30,1.0
2025-10-07 13:25:00,0.0
2025-10-07 13:25:30,1.0
2025-10-07 13:25:00,0.0
2025-10-07 13:25:30,1.0
2025-10-07 13:26:00,1.0
2025-10-07 13:25:00,0.0
2025-10-07 13:25:30,1.0
2025-10-07 13:26:00,1.0
2025-10-07 13:25:30,1.0
2025-10-07 13:26:00,1.0
2025-10-07 13:26:30,1.0
2025-10-07 13:25:30,1.0
2025-10-07 13:26:00,1.0
2025-10-07 13:26:30,1.0
2025-10-07 13:26:00,1.0
2025-10-07 13:26:30,1.0
2025-10-07 13:27:00,1.0
2025-10-07 13:26:00,1.0
2025-10-07 13:26:30,1.0
2025-10-07 13:27:00,1.0
2025-10-07 13:26:30,1.0
2025-10-07 13:27:00,1.0
2025-10-07 13:27:30,1.0
2025-10-07 13:26:30,1.0
2025-10-07 13:27:00,1.0
2025-10-07 13:27:30,1.0
2025-10-07 13:27:00,1.0
2025-10-07 13:27:30,1.0
2025-10-07 13:28:00,1.0
2025-10-07 13:27:00,1.0
2025-10-07 13:27:30,1.0
2025-10-07 13:28:00,1.0
2025-10-07 13:27:30,1.0
2025-10-07 13:28:00,1.0
2025-10-07 13:28:30,1.0
2025-10-07 13:27:30,1.0
2025-10-07 13:28:00,1.0
2025-10-07 13:28:30,1.0
2025-10-07 13:28:00,1.0
2025-10-07 13:28:30,1.0
2025-10-07 13:29:00,1.0
2025-10-07 13:28:00,1.0
2025-10-07 13:28:30,1.0
2025-10-07 13:29:00,1.0
2025-10-07 13:28:30,1.0
2025-10-07 13:29:00,1.0
2025-10-07 13:29:30,1.0
2025-10-07 13:28:30,1.0
2025-10-07 13:29:00,1.0
2025-10-07 13:29:30,1.0
2025-10-07 13:29:00,1.0
2025-10-07 13:29:30,1.0
2025-10-07 13:30:00,1.0
2025-10-07 13:29:00,1.0
2025-10-07 13:29:30,1.0
2025-10-07 13:30:00,1.0
2025-10-07 13:29:00,1.0
2025-10-07 13:29:30,1.0
2025-10-07 13:30:00,1.0
2025-10-07 13:29:30,1.0
2025-10-07 13:30:00,1.0
2025-10-07 13:30:30,1.0
2025-10-07 13:29:30,1.0
2025-10-07 13:30:00,1.0
2025-10-07 13:30:30,1.0
2025-10-07 13:30:00,1.0
2025-10-07 13:30:30,1.0
2025-10-07 13:31:00,0.0
2025-10-07 13:30:00,1.0
2025-10-07 13:30:30,1.0
2025-10-07 13:31:00,0.0
2025-10-07 13:30:30,1.0
2025-10-07 13:31:00,0.0
2025-10-07 13:31:30,0.0
2025-10-07 13:30:30,1.0
2025-10-07 13:31:00,0.0
2025-10-07 13:31:30,0.0
2025-10-07 13:31:00,0.0
2025-10-07 13:31:30,0.0
2025-10-07 13:32:00,0.0
2025-10-07 13:31:00,0.0
2025-10-07 13:31:30,0.0
2025-10-07 13:32:00,0.0
2025-10-07 13:31:30,0.0
2025-10-07 13:32:00,0.0
2025-10-07 13:32:30,0.0
2025-10-07 13:33:00,0.0
2025-10-07 13:31:30,0.0
2025-10-07 13:32:00,0.0
2025-10-07 13:32:30,0.0
2025-10-07 13:32:00,0.0
2025-10-07 13:32:30,0.0
2025-10-07 13:33:00,0.0
2025-10-07 13:32:00,0.0
2025-10-07 13:32:30,0.0
2025-10-07 13:33:00,0.0
2025-10-07 13:32:30,0.0
2025-10-07 13:33:00,0.0
2025-10-07 13:33:30,0.0
2025-10-07 13:32:30,0.0
2025-10-07 13:33:00,0.0
2025-10-07 13:33:30,0.0
2025-10-07 13:34:00,0.0
2025-10-07 13:34:00,0.0
2025-10-07 13:34:30,0.0
2025-10-07 13:35:00,1.0
2025-10-07 13:34:30,0.0
2025-10-07 13:35:00,1.0
2025-10-07 13:35:30,1.0
2025-10-07 13:34:30,0.0
2025-10-07 13:35:00,1.0
2025-10-07 13:35:30,1.0
2025-10-07 13:35:00,1.0
2025-10-07 13:35:30,1.0
2025-10-07 13:36:00,1.0
2025-10-07 13:36:30,1.0
2025-10-07 13:35:00,1.0
2025-10-07 13:35:30,1.0
2025-10-07 13:36:00,1.0
2025-10-07 13:35:30,1.0
2025-10-07 13:36:00,1.0
2025-10-07 13:36:30,1.0
2025-10-07 13:35:30,1.0
2025-10-07 13:36:00,1.0
2025-10-07 13:36:30,1.0
