datetime,chain_detected
2025-10-07 13:31:15,0.0
2025-10-07 13:31:20,0.0
2025-10-07 13:31:25,0.0
2025-10-07 13:31:30,0.0
2025-10-07 13:31:35,0.0
2025-10-07 13:31:40,0.0
2025-10-07 13:31:45,0.0
2025-10-07 13:31:50,0.0
2025-10-07 13:31:55,0.0
2025-10-07 13:32:00,0.0
2025-10-07 13:32:05,0.0
2025-10-07 13:32:10,0.0
2025-10-07 13:32:15,0.0
2025-10-07 13:32:25,0.0
2025-10-07 13:32:30,0.0
2025-10-07 13:32:35,0.0
2025-10-07 13:32:40,0.0
2025-10-07 13:32:45,0.0
2025-10-07 13:32:50,0.0
2025-10-07 13:32:55,0.0
2025-10-07 13:33:00,0.0
2025-10-07 13:33:05,0.0
2025-10-07 13:33:10,0.0
2025-10-07 13:34:25,0.0
2025-10-07 13:34:30,0.0
2025-10-07 13:34:35,0.0
2025-10-07 13:34:40,0.0
2025-10-07 13:34:45,0.0
2025-10-07 13:34:50,0.0
2025-10-07 13:34:55,0.0
2025-10-07 13:35:00,0.0
2025-10-07 13:35:05,0.0
2025-10-07 13:35:10,0.0
2025-10-07 13:35:15,0.0
2025-10-07 13:35:20,0.0
2025-10-07 13:35:25,0.0
2025-10-07 13:35:25,0.0
2025-10-07 13:35:30,0.0
2025-10-07 13:35:35,0.0
2025-10-07 13:35:40,0.0
2025-10-07 13:35:45,0.0
2025-10-07 13:35:50,0.0
2025-10-07 13:35:55,0.0
2025-10-07 13:36:00,0.0
2025-10-07 13:36:05,0.0
2025-10-07 13:36:10,0.0
2025-10-07 13:36:15,0.0
2025-10-07 13:36:25,0.0
2025-10-07 13:36:30,0.0
2025-10-07 13:36:35,0.0
2025-10-07 13:36:40,0.0
2025-10-07 13:36:45,0.0
2025-10-07 13:36:50,0.0
2025-10-07 13:36:55,0.0
2025-10-07 13:37:00,0.0
2025-10-07 13:37:05,0.0
2025-10-07 13:37:10,0.0
2025-10-07 13:37:15,0.0
2025-10-07 13:37:20,0.0
2025-10-07 13:37:25,0.0
2025-10-07 13:37:30,0.0
2025-10-07 13:37:35,0.0
2025-10-07 13:37:40,0.0
2025-10-07 13:37:45,0.0
2025-10-07 13:37:50,0.0
2025-10-07 13:37:55,0.0
2025-10-07 13:38:00,0.0
2025-10-07 13:38:05,0.0
2025-10-07 13:38:10,0.0
2025-10-07 13:38:15,0.0
2025-10-07 13:38:20,0.0
2025-10-07 13:38:25,0.0
2025-10-07 13:38:30,0.0
2025-10-07 13:38:35,0.0
2025-10-07 13:38:40,0.0
2025-10-07 13:38:45,0.0
2025-10-07 13:38:50,0.0
2025-10-07 13:38:55,0.0
2025-10-07 13:39:00,0.0
2025-10-07 13:39:05,0.0
2025-10-07 13:39:10,0.0
2025-10-07 13:39:15,0.0
2025-10-07 13:39:20,0.0
2025-10-07 13:39:25,0.0
2025-10-07 13:39:30,0.0
2025-10-07 13:39:35,-1.0
2025-10-07 13:39:40,0.0
2025-10-07 13:39:45,0.0
2025-10-07 13:39:50,0.0
2025-10-07 13:39:55,0.0
2025-10-07 13:40:00,0.0
2025-10-07 13:40:05,0.0
2025-10-07 13:40:10,0.0
2025-10-07 13:40:15,-1.0
2025-10-07 13:40:20,-1.0
2025-10-07 13:40:25,-1.0
2025-10-07 13:40:30,-1.0
2025-10-07 13:40:35,-1.0
2025-10-07 13:40:40,0.0
2025-10-07 13:40:45,0.0
2025-10-07 13:40:50,0.0
2025-10-07 13:40:55,-1.0
2025-10-07 13:41:00,-1.0
2025-10-07 13:41:05,-1.0
2025-10-07 13:41:10,-1.0
2025-10-07 13:41:15,-1.0
2025-10-07 13:41:20,-1.0
2025-10-07 13:41:25,-1.0
2025-10-07 13:41:30,-1.0
2025-10-07 13:41:35,-1.0
2025-10-07 13:41:40,-1.0
2025-10-07 13:41:45,-1.0
2025-10-07 13:41:50,-1.0
2025-10-07 13:41:55,-1.0
2025-10-07 13:42:00,0.0
2025-10-07 13:42:05,0.0
2025-10-07 13:42:10,0.0
2025-10-07 13:42:15,0.0
2025-10-07 13:42:20,-1.0
2025-10-07 13:42:25,-1.0
2025-10-07 13:42:30,-1.0
2025-10-07 13:42:35,-1.0
2025-10-07 13:42:40,-1.0
2025-10-07 13:42:45,-1.0
