datetime,chain_detected
2025-04-02 15:37:00,1.0
2025-04-02 15:37:02,1.0
2025-04-02 15:37:20,1.0
2025-04-02 15:37:22,1.0
2025-04-02 15:37:24,1.0
2025-04-02 15:37:26,1.0
2025-04-02 15:37:28,1.0
2025-04-02 15:37:30,1.0
2025-04-02 15:37:32,1.0
2025-04-02 15:37:34,1.0
2025-04-02 15:37:36,1.0
2025-04-02 15:37:38,1.0
2025-04-02 15:37:40,1.0
2025-04-02 15:37:44,1.0
2025-04-02 15:37:46,1.0
2025-04-02 15:37:48,1.0
2025-04-02 15:37:50,1.0
2025-04-02 15:37:54,1.0
2025-04-02 15:37:58,1.0
2025-04-02 15:38:00,1.0
2025-04-02 15:38:02,1.0
2025-04-02 15:38:04,1.0
2025-04-02 15:38:06,1.0
2025-04-02 15:38:08,1.0
2025-04-02 15:38:10,1.0
2025-04-02 15:38:12,1.0
2025-04-02 15:38:14,1.0
2025-04-02 15:38:16,1.0
2025-04-02 15:38:18,1.0
2025-04-02 15:38:20,1.0
2025-04-02 15:38:22,1.0
2025-04-02 15:38:28,1.0
2025-04-02 15:38:32,1.0
2025-04-02 15:38:34,1.0
2025-04-02 15:38:36,1.0
2025-04-02 15:38:38,1.0
2025-04-02 15:38:40,1.0
2025-04-02 15:38:42,1.0
2025-04-02 15:38:44,1.0
2025-04-02 15:38:46,1.0
2025-04-02 15:38:48,1.0
2025-04-02 15:38:56,1.0
2025-04-02 15:39:02,1.0
2025-04-02 15:39:04,1.0
2025-04-02 15:39:06,1.0
2025-04-02 15:39:08,1.0
2025-04-02 15:39:10,1.0
2025-04-02 15:39:12,1.0
2025-04-02 15:39:14,1.0
2025-04-02 15:39:16,1.0
2025-04-02 15:39:18,1.0
2025-04-02 15:39:20,1.0
2025-04-02 15:39:22,1.0
2025-04-02 15:39:26,1.0
2025-04-02 15:39:30,1.0
2025-04-02 15:40:12,1.0
2025-04-02 15:40:26,1.0
2025-04-02 15:40:28,1.0
2025-04-02 15:40:36,1.0
2025-04-02 15:40:40,1.0
2025-04-02 15:40:44,1.0
2025-04-02 15:40:52,1.0
2025-04-02 15:40:54,1.0
2025-04-02 15:40:56,1.0
2025-04-02 15:40:58,1.0
2025-04-02 15:41:04,1.0
2025-04-02 15:41:10,1.0
2025-04-02 15:41:12,1.0
2025-04-02 15:41:20,1.0
2025-04-02 15:41:22,1.0
2025-04-02 15:41:24,1.0
2025-04-02 15:41:34,1.0
2025-04-02 15:41:50,1.0
2025-04-02 15:41:52,1.0
2025-04-02 15:41:54,1.0
2025-04-02 15:42:10,1.0
2025-04-02 15:42:14,1.0
2025-04-02 15:42:24,1.0
