datetime,open,high,low,close,volume
2025-07-30 17:40:00,303.76,303.96,303.745,303.9,141943.0
2025-07-30 17:50:00,303.9,304.07,303.9,304.04,98852.0
2025-07-30 18:00:00,304.02,304.3495,303.62,304.08,437996.0
2025-07-30 18:10:00,304.08,304.28,303.63,303.76,261298.0
2025-07-30 18:20:00,303.74,304.04,303.64,303.69,205953.0
2025-07-30 18:30:00,303.71,303.83,302.87,302.99,686726.0
2025-07-30 18:40:00,302.96,303.16,302.57,302.57,267395.0
2025-07-30 18:50:00,302.53,302.658,302.02,302.02,444265.0
2025-07-30 19:00:00,302.05,302.19,301.64,302.0286,573262.0
2025-07-30 19:10:00,302.01,302.29,301.51,301.57,514249.0
2025-07-30 19:20:00,301.56,301.758,301.31,301.41,452068.0
2025-07-30 19:30:00,301.41,301.41,300.97,301.16,534608.0
2025-07-30 19:40:00,301.14,301.67,301.1326,301.63,459637.0
2025-07-30 19:50:00,301.635,301.66,300.955,301.03,1013590.0
2025-07-30 20:00:00,301.02,301.6,301.02,301.56,24220.0
2025-07-30 20:10:00,301.49,301.55,301.38,301.47,13309.0
2025-07-30 20:20:00,301.44,301.44,301.0864,301.09,25175.0
2025-07-30 20:30:00,301.17,301.1999,301.13,301.19,1007.0
2025-07-30 20:40:00,301.3,301.56,301.3,301.56,3877.0
2025-07-30 20:50:00,301.7397,301.8,301.6,301.6,9398.0
2025-07-30 21:00:00,301.69,301.72,301.58,301.58,2802.0
2025-07-30 21:10:00,301.57,301.58,301.49,301.49,987.0
2025-07-30 21:20:00,301.4999,301.4999,301.41,301.41,500.0
2025-07-30 21:30:00,301.48,301.4801,301.4799,301.48,3325.0
2025-07-30 21:40:00,301.49,301.5,301.48,301.48,929.0
2025-07-30 21:50:00,301.57,301.95,301.57,301.79,3936.0
2025-07-30 22:00:00,301.81,301.9,301.41,301.6413,8790.0
2025-07-30 22:10:00,301.72,302.07,301.72,302.07,2869.0
2025-07-30 22:20:00,301.97,301.97,301.71,301.71,5487.0
2025-07-30 22:30:00,301.7,301.83,301.7,301.73,4410.0
2025-07-30 22:40:00,301.721,301.96,301.721,301.92,4846.0
2025-07-30 22:50:00,302.0,302.0,301.8218,301.8218,1241.0
2025-07-30 23:00:00,301.86,301.9948,301.7914,301.83,1388.0
2025-07-30 23:20:00,301.99,301.99,301.99,301.99,1000.0
2025-07-30 23:30:00,301.99,302.06,301.99,302.06,1883.0
2025-07-30 23:40:00,302.2,302.23,302.1,302.1,1370.0
2025-07-30 23:50:00,302.2,302.66,302.2,302.3,4956.0
2025-07-31 08:00:00,304.22,304.79,304.21,304.7,17291.0
2025-07-31 08:10:00,304.6,305.14,304.53,305.06,7392.0
2025-07-31 08:20:00,305.01,305.08,304.92,304.95,1705.0
2025-07-31 08:30:00,304.94,305.03,304.9,304.9,2613.0
