datetime,open,high,low,close,volume
2025-10-07 18:44:00,366.44,366.55,366.44,366.51,17160.0
2025-10-07 18:45:00,366.49,366.53,366.4546,366.5199,11569.0
2025-10-07 18:46:00,366.51,366.52,366.49,366.49,6986.0
2025-10-07 18:47:00,366.47,366.5082,366.38,366.38,42498.0
2025-10-07 18:48:00,366.38,366.39,366.31,366.33,20550.0
2025-10-07 18:49:00,366.32,366.37,366.3099,366.35,13580.0
2025-10-07 18:50:00,366.3493,366.35,366.235,366.25,13574.0
2025-10-07 18:51:00,366.24,366.36,366.24,366.34,8046.0
2025-10-07 18:52:00,366.35,366.37,366.32,366.36,5750.0
2025-10-07 18:53:00,366.37,366.494,366.37,366.494,9124.0
2025-10-07 18:54:00,366.4991,366.54,366.47,366.494,18552.0
2025-10-07 18:55:00,366.48,366.51,366.42,366.4799,11547.0
2025-10-07 18:56:00,366.4799,366.56,366.4776,366.505,26094.0
2025-10-07 18:57:00,366.5,366.51,366.46,366.505,13416.0
2025-10-07 18:58:00,366.515,366.515,366.409,366.45,7656.0
2025-10-07 18:59:00,366.44,366.44,366.31,366.38,8033.0
2025-10-07 19:00:00,366.38,366.46,366.37,366.45,19004.0
2025-10-07 19:01:00,366.439,366.53,366.439,366.505,11249.0
2025-10-07 19:02:00,366.5,366.58,366.4,366.53,19799.0
2025-10-07 19:03:00,366.53,366.541,366.4945,366.54,15091.0
2025-10-07 19:04:00,366.55,366.6,366.46,366.47,35060.0
2025-10-07 19:05:00,366.46,366.5063,366.45,366.45,10093.0
2025-10-07 19:06:00,366.45,366.45,366.35,366.36,18928.0
2025-10-07 19:07:00,366.39,366.4292,366.34,366.35,14483.0
2025-10-07 19:08:00,366.33,366.33,366.12,366.18,18210.0
2025-10-07 19:09:00,366.1959,366.28,366.14,366.28,6791.0
2025-10-07 19:10:00,366.2899,366.335,366.26,366.28,11649.0
2025-10-07 19:11:00,366.29,366.3,366.23,366.267,4614.0
2025-10-07 19:12:00,366.28,366.35,366.28,366.35,6645.0
2025-10-07 19:13:00,366.335,366.36,366.29,366.335,9900.0
2025-10-07 19:14:00,366.33,366.33,366.185,366.19,12383.0
2025-10-07 19:15:00,366.205,366.26,366.1699,366.26,9609.0
2025-10-07 19:16:00,366.28,366.41,366.2707,366.39,5717.0
2025-10-07 19:17:00,366.39,366.41,366.35,366.35,13351.0
2025-10-07 19:18:00,366.3691,366.375,366.315,366.37,8246.0
2025-10-07 19:19:00,366.3638,366.3701,366.27,366.27,9788.0
2025-10-07 19:20:00,366.276,366.2945,366.19,366.19,15462.0
2025-10-07 19:21:00,366.2,366.32,366.195,366.3,16824.0
2025-10-07 19:22:00,366.315,366.315,366.2456,366.255,8873.0
2025-10-07 19:23:00,366.27,366.285,366.23,366.28,15165.0
2025-10-07 19:24:00,366.2771,366.2951,366.21,366.2345,24183.0
2025-10-07 19:25:00,366.23,366.385,366.23,366.365,20999.0
2025-10-07 19:26:00,366.37,366.43,366.33,366.43,19628.0
2025-10-07 19:27:00,366.4345,366.47,366.42,366.44,14262.0
2025-10-07 19:28:00,366.44,366.465,366.39,366.415,17362.0
2025-10-07 19:29:00,366.4,366.4,366.26,366.29,22166.0
2025-10-07 19:30:00,366.29,366.4,366.27,366.4,16224.0
2025-10-07 19:31:00,366.4087,366.43,366.36,366.385,23604.0
2025-10-07 19:32:00,366.37,366.39,366.33,366.37,14334.0
2025-10-07 19:33:00,366.36,366.37,366.28,366.34,16899.0
2025-10-07 19:34:00,366.36,366.49,366.36,366.49,8329.0
2025-10-07 19:35:00,366.49,366.5069,366.34,366.34,22645.0
2025-10-07 19:36:00,366.34,366.4,366.32,366.39,11065.0
2025-10-07 19:37:00,366.39,366.39,366.32,366.3699,10451.0
2025-10-07 19:38:00,366.34,366.3573,366.3145,366.3373,9453.0
2025-10-07 19:39:00,366.3243,366.3243,366.18,366.2,23919.0
2025-10-07 19:40:00,366.199,366.2791,366.199,366.27,13408.0
2025-10-07 19:41:00,366.2644,366.35,366.245,366.325,18267.0
2025-10-07 19:42:00,366.32,366.355,366.295,366.32,18636.0
2025-10-07 19:43:00,366.31,366.3303,366.255,366.265,29676.0
2025-10-07 19:44:00,366.265,366.37,366.235,366.3445,44223.0
2025-10-07 19:45:00,366.34,366.35,366.185,366.25,45089.0
2025-10-07 19:46:00,366.26,366.3,366.245,366.25,23678.0
2025-10-07 19:47:00,366.25,366.42,366.25,366.39,31039.0
2025-10-07 19:48:00,366.38,366.42,366.365,366.42,16415.0
2025-10-07 19:49:00,366.42,366.42,366.37,366.41,19303.0
2025-10-07 19:50:00,366.4,366.4,366.32,366.39,26686.0
2025-10-07 19:51:00,366.38,366.44,366.38,366.4108,48679.0
2025-10-07 19:52:00,366.41,366.4995,366.395,366.434,50683.0
2025-10-07 19:53:00,366.43,366.45,366.35,366.35,57893.0
2025-10-07 19:54:00,366.35,366.38,366.27,366.35,112295.0
2025-10-07 19:55:00,366.34,366.35,366.265,366.305,31548.0
2025-10-07 19:56:00,366.305,366.41,366.273,366.4,327118.0
2025-10-07 19:57:00,366.41,366.425,366.35,366.365,63267.0
2025-10-07 19:58:00,366.37,366.41,366.3,366.31,61083.0
2025-10-07 19:59:00,366.31,366.3399,366.21,366.29,122466.0
2025-10-07 20:00:00,366.29,366.38,366.28,366.37,922.0
2025-10-07 20:01:00,366.37,366.37,366.37,366.37,1700.0
2025-10-07 20:02:00,366.36,366.42,366.36,366.41,6300.0
2025-10-07 20:03:00,366.42,366.42,366.4,366.4,1184.0
2025-10-07 20:04:00,366.4,366.4,366.36,366.36,2601.0
2025-10-07 20:05:00,366.34,366.34,366.34,366.34,100.0
2025-10-07 20:06:00,366.3,366.3,366.3,366.3,1500.0
2025-10-07 20:07:00,366.3,366.3,366.3,366.3,3156.0
2025-10-07 20:10:00,366.39,366.39,366.38,366.38,301.0
2025-10-07 20:11:00,366.38,366.38,366.38,366.38,200.0
2025-10-07 20:12:00,366.4,366.43,366.34,366.43,3055.0
2025-10-07 20:13:00,366.41,366.41,366.4003,366.4003,405.0
2025-10-07 20:14:00,366.41,366.44,366.41,366.4394,335.0
2025-10-07 20:15:00,366.42,366.42,366.38,366.38,2395.0
2025-10-07 20:17:00,366.38,366.38,366.36,366.36,684.0
2025-10-07 20:20:00,366.33,366.35,366.33,366.35,808.0
2025-10-07 20:21:00,366.36,366.3989,366.33,366.3989,540.0
2025-10-07 20:23:00,366.4,366.44,366.4,366.44,1251.0
2025-10-07 20:24:00,366.44,366.51,366.44,366.51,24973.0
2025-10-07 20:25:00,366.5899,366.5899,366.5899,366.5899,100.0
2025-10-07 20:26:00,366.5842,366.5842,366.53,366.53,470.0
2025-10-07 20:27:00,366.5492,366.5499,366.5492,366.5499,2860.0
2025-10-07 20:28:00,366.51,366.53,366.51,366.51,853.0
2025-10-07 20:29:00,366.51,366.51,366.5,366.5,619.0
2025-10-07 20:30:00,366.49,366.49,366.49,366.49,200.0
2025-10-07 20:31:00,366.51,366.51,366.42,366.42,1226.0
2025-10-07 20:33:00,366.5048,366.54,366.5048,366.54,345.0
2025-10-07 20:34:00,366.5365,366.5365,366.5365,366.5365,500.0
2025-10-07 20:35:00,366.5,366.51,366.47,366.47,1556.0
2025-10-07 20:36:00,366.47,366.48,366.47,366.48,314.0
2025-10-07 20:37:00,366.54,366.54,366.54,366.54,176.0
2025-10-07 20:39:00,366.48,366.48,366.4726,366.4726,602.0
2025-10-07 20:40:00,366.4887,366.4887,366.47,366.47,849.0
2025-10-07 20:41:00,366.46,366.46,366.46,366.46,346.0
2025-10-07 20:43:00,366.57,366.57,366.57,366.57,109.0
2025-10-07 20:45:00,366.69,366.8,366.69,366.7913,883.0
2025-10-07 20:47:00,366.7,366.7217,366.7,366.7217,363.0
2025-10-07 20:48:00,366.8,366.8,366.75,366.75,1095.0
2025-10-07 20:50:00,366.8,366.8,366.8,366.8,130.0
2025-10-07 20:51:00,366.7592,366.76,366.7592,366.76,600.0
2025-10-07 20:53:00,366.84,366.85,366.84,366.85,1000.0
2025-10-07 20:56:00,366.77,366.81,366.77,366.81,801.0
2025-10-07 20:58:00,366.75,366.75,366.75,366.75,100.0
2025-10-07 20:59:00,366.68,366.68,366.68,366.68,109.0
2025-10-07 21:00:00,366.7,366.7,366.7,366.7,200.0
2025-10-07 21:04:00,366.75,366.75,366.75,366.75,100.0
2025-10-07 21:08:00,366.8,366.8,366.8,366.8,273.0
2025-10-07 21:09:00,366.8,366.8,366.8,366.8,192.0
2025-10-07 21:14:00,366.7209,366.7209,366.7209,366.7209,100.0
2025-10-07 21:15:00,366.7998,366.7998,366.7998,366.7998,200.0
2025-10-07 21:16:00,366.8,366.8,366.8,366.8,220.0
2025-10-07 21:18:00,366.9495,366.9495,366.9495,366.9495,300.0
2025-10-07 21:19:00,366.9,366.9,366.8757,366.8757,700.0
2025-10-07 21:20:00,366.8001,366.8001,366.8001,366.8001,100.0
2025-10-07 21:22:00,366.85,366.85,366.8,366.8,305.0
2025-10-07 21:23:00,366.8,366.8,366.8,366.8,1000.0
2025-10-07 21:24:00,366.85,366.85,366.85,366.85,926.0
2025-10-07 21:25:00,366.8005,366.8005,366.8005,366.8005,100.0
2025-10-07 21:27:00,366.9724,366.9724,366.9724,366.9724,200.0
2025-10-07 21:28:00,366.9662,366.9662,366.9,366.9,501.0
2025-10-07 21:29:00,366.9769,366.9769,366.9769,366.9769,228.0
2025-10-07 21:33:00,366.9,366.9,366.9,366.9,1000.0
2025-10-07 21:37:00,366.89,366.89,366.89,366.89,1000.0
2025-10-07 21:38:00,366.8,366.8,366.8,366.8,700.0
2025-10-07 21:40:00,366.7419,366.7419,366.73,366.73,433.0
2025-10-07 21:43:00,366.8,366.8,366.8,366.8,200.0
2025-10-07 21:46:00,366.9292,366.9292,366.9292,366.9292,100.0
2025-10-07 21:49:00,366.74,366.74,366.74,366.74,943.0
2025-10-07 21:50:00,366.734,366.734,366.734,366.734,100.0
2025-10-07 21:53:00,366.7999,366.7999,366.7999,366.7999,204.0
2025-10-07 21:58:00,366.8,366.8,366.7999,366.7999,1078.0
2025-10-07 21:59:00,366.85,366.85,366.85,366.85,100.0
2025-10-07 22:00:00,366.75,366.75,366.72,366.72,534.0
2025-10-07 22:01:00,366.69,366.7,366.62,366.62,2841.0
2025-10-07 22:02:00,366.74,366.74,366.74,366.74,157.0
2025-10-07 22:03:00,366.79,366.8,366.79,366.8,628.0
2025-10-07 22:07:00,366.84,366.85,366.84,366.85,545.0
2025-10-07 22:09:00,366.8502,366.8502,366.8502,366.8502,100.0
2025-10-07 22:10:00,366.861,367.05,366.861,367.05,4962.0
2025-10-07 22:11:00,366.99,367.03,366.99,367.03,226.0
2025-10-07 22:12:00,367.0,367.0,367.0,367.0,100.0
2025-10-07 22:13:00,367.0,367.05,366.88,367.05,821.0
2025-10-07 22:14:00,367.1858,367.1858,367.1858,367.1858,106.0
2025-10-07 22:16:00,367.2,367.2,367.19,367.19,879.0
2025-10-07 22:21:00,367.17,367.17,367.17,367.17,441.0
2025-10-07 22:22:00,367.18,367.18,367.17,367.17,359.0
2025-10-07 22:24:00,367.15,367.15,367.15,367.15,300.0
2025-10-07 22:27:00,367.15,367.15,367.15,367.15,207.0
2025-10-07 22:28:00,367.1167,367.1167,367.1167,367.1167,200.0
2025-10-07 22:29:00,367.1247,367.1565,367.1247,367.1565,400.0
2025-10-07 22:30:00,367.24,367.24,367.24,367.24,300.0
2025-10-07 22:31:00,367.2,367.2,367.2,367.2,275.0
2025-10-07 22:34:00,367.2,367.2,367.2,367.2,143.0
2025-10-07 22:36:00,367.15,367.15,367.15,367.15,107.0
2025-10-07 22:38:00,367.2,367.2396,367.2,367.21,1104.0
2025-10-07 22:39:00,367.2,367.21,367.2,367.21,905.0
2025-10-07 22:41:00,367.02,367.02,367.02,367.02,144.0
2025-10-07 22:46:00,367.0405,367.0405,367.0307,367.0307,2500.0
2025-10-07 22:47:00,367.1385,367.1385,367.1385,367.1385,136.0
2025-10-07 22:48:00,367.0,367.06,367.0,367.05,1803.0
2025-10-07 22:50:00,366.91,366.96,366.91,366.96,3590.0
2025-10-07 22:52:00,367.06,367.06,367.06,367.06,385.0
2025-10-07 22:55:00,366.9152,366.9152,366.9152,366.9152,343.0
2025-10-07 22:57:00,367.07,367.07,367.07,367.07,634.0
2025-10-07 22:59:00,367.1001,367.15,367.1001,367.15,826.0
2025-10-07 23:00:00,367.15,367.31,367.15,367.3,5647.0
2025-10-07 23:01:00,367.3903,367.3903,367.3903,367.3903,196.0
2025-10-07 23:03:00,367.39,367.39,367.39,367.39,100.0
2025-10-07 23:04:00,367.29,367.3,367.29,367.3,1800.0
2025-10-07 23:15:00,367.2896,367.2896,367.2896,367.2896,500.0
2025-10-07 23:18:00,367.3,367.3,367.3,367.3,217.0
2025-10-07 23:19:00,367.3,367.3,367.3,367.3,205.0
2025-10-07 23:20:00,367.35,367.4,367.34,367.4,6340.0
2025-10-07 23:21:00,367.4,367.4,367.4,367.4,1000.0
2025-10-07 23:24:00,367.27,367.27,367.27,367.27,150.0
2025-10-07 23:26:00,367.17,367.17,367.1,367.1,713.0
2025-10-07 23:27:00,367.16,367.16,367.16,367.16,100.0
2025-10-07 23:28:00,367.16,367.16,367.16,367.16,127.0
2025-10-07 23:29:00,367.21,367.21,367.21,367.21,130.0
2025-10-07 23:30:00,367.15,367.15,367.08,367.08,270.0
2025-10-07 23:32:00,367.25,367.25,367.2499,367.2499,473.0
2025-10-07 23:35:00,367.2,367.3874,367.2,367.3874,1000.0
2025-10-07 23:36:00,367.39,367.39,367.39,367.39,400.0
2025-10-07 23:38:00,367.3389,367.3389,367.3389,367.3389,105.0
2025-10-07 23:39:00,367.3457,367.3457,367.3457,367.3457,150.0
2025-10-07 23:42:00,367.25,367.25,367.25,367.25,240.0
2025-10-07 23:43:00,367.33,367.33,367.2006,367.2006,1294.0
2025-10-07 23:44:00,367.2,367.2001,367.2,367.2,500.0
2025-10-07 23:45:00,367.3,367.34,367.2115,367.2115,1421.0
2025-10-07 23:47:00,367.32,367.49,367.32,367.49,6923.0
2025-10-07 23:49:00,367.6,367.76,367.6,367.76,737.0
2025-10-07 23:50:00,367.49,367.49,367.49,367.49,815.0
2025-10-07 23:51:00,367.4192,367.4192,367.4192,367.4192,150.0
2025-10-07 23:52:00,367.7299,367.7299,367.7299,367.7299,820.0
2025-10-07 23:53:00,367.7118,367.7118,367.7118,367.7118,100.0
2025-10-07 23:55:00,367.64,367.64,367.64,367.64,100.0
2025-10-07 23:57:00,367.7099,367.7099,367.65,367.65,595.0
2025-10-07 23:58:00,367.6,367.66,367.57,367.66,1101.0
2025-10-07 23:59:00,367.67,367.67,367.538,367.538,400.0
2025-10-08 08:00:00,371.29,371.59,370.6,371.28,9885.0
2025-10-08 08:01:00,371.29,371.44,371.21,371.42,4349.0
2025-10-08 08:02:00,371.3,371.3,371.19,371.19,772.0
2025-10-08 08:03:00,371.2,371.2,371.2,371.2,470.0
2025-10-08 08:04:00,371.18,371.42,371.17,371.42,2096.0
2025-10-08 08:05:00,371.45,371.59,371.45,371.58,2463.0
2025-10-08 08:06:00,371.59,371.76,371.59,371.71,3508.0
2025-10-08 08:07:00,371.65,371.65,371.59,371.59,1700.0
2025-10-08 08:09:00,371.65,371.65,371.65,371.65,101.0
2025-10-08 08:10:00,371.6,371.6,371.6,371.6,247.0
2025-10-08 08:12:00,371.59,371.6,371.59,371.6,601.0
2025-10-08 08:14:00,371.46,371.46,371.41,371.45,804.0
2025-10-08 08:15:00,371.5,371.5,371.45,371.45,740.0
2025-10-08 08:16:00,371.47,371.47,371.47,371.47,100.0
2025-10-08 08:17:00,371.42,371.42,371.4,371.4,300.0
2025-10-08 08:20:00,371.68,371.8,371.68,371.8,2595.0
2025-10-08 08:21:00,371.9,371.9,371.81,371.86,907.0
2025-10-08 08:22:00,371.82,371.82,371.8,371.8,255.0
2025-10-08 08:23:00,371.85,371.89,371.85,371.85,730.0
2025-10-08 08:24:00,371.8,371.8,371.75,371.75,2193.0
2025-10-08 08:27:00,371.77,371.77,371.72,371.74,909.0
2025-10-08 08:28:00,371.85,371.85,371.85,371.85,789.0
2025-10-08 08:31:00,371.63,371.72,371.63,371.72,203.0
2025-10-08 08:32:00,371.67,371.75,371.67,371.75,385.0
2025-10-08 08:33:00,371.73,371.73,371.73,371.73,122.0
2025-10-08 08:35:00,371.72,371.72,371.72,371.72,340.0
2025-10-08 08:36:00,371.67,371.67,371.67,371.67,150.0
2025-10-08 08:37:00,371.73,371.73,371.5,371.5,759.0
2025-10-08 08:38:00,371.47,371.76,371.47,371.76,1629.0
2025-10-08 08:41:00,371.76,371.76,371.76,371.76,2417.0
2025-10-08 08:42:00,371.66,371.66,371.66,371.66,102.0
2025-10-08 08:47:00,371.74,371.74,371.74,371.74,1241.0
2025-10-08 08:49:00,371.62,371.62,371.62,371.62,1189.0
2025-10-08 08:50:00,371.62,371.64,371.6,371.6,3757.0
2025-10-08 08:52:00,371.61,371.61,371.61,371.61,100.0
2025-10-08 08:55:00,371.77,371.9,371.75,371.75,8460.0
2025-10-08 08:56:00,371.71,371.71,371.66,371.67,5476.0
2025-10-08 08:57:00,371.5,371.5,371.5,371.5,3117.0
2025-10-08 08:58:00,371.57,371.57,371.57,371.57,1012.0
2025-10-08 08:59:00,371.52,371.52,371.52,371.52,600.0
2025-10-08 09:00:00,371.44,371.44,371.25,371.3,1492.0
2025-10-08 09:03:00,371.53,371.53,371.53,371.53,269.0
2025-10-08 09:05:00,371.46,371.46,371.46,371.46,250.0
2025-10-08 09:06:00,371.69,371.75,371.69,371.75,342.0
2025-10-08 09:07:00,371.75,371.75,371.75,371.75,1745.0
2025-10-08 09:09:00,371.66,371.67,371.53,371.53,1154.0
2025-10-08 09:10:00,371.57,371.57,371.45,371.51,1794.0
2025-10-08 09:11:00,371.44,371.48,371.43,371.48,1000.0
2025-10-08 09:15:00,371.53,371.53,371.53,371.53,100.0
2025-10-08 09:17:00,371.53,371.53,371.53,371.53,601.0
2025-10-08 09:20:00,371.51,371.51,371.51,371.51,300.0
2025-10-08 09:21:00,371.5,371.5,371.5,371.5,100.0
2025-10-08 09:29:00,371.42,371.42,371.42,371.42,300.0
2025-10-08 09:31:00,371.31,371.31,371.26,371.26,500.0
2025-10-08 09:32:00,371.2,371.2,371.16,371.2,982.0
2025-10-08 09:33:00,371.09,371.1,371.0,371.0,5532.0
2025-10-08 09:38:00,371.58,371.6,371.44,371.6,2943.0
2025-10-08 09:39:00,371.61,371.61,371.61,371.61,1000.0
2025-10-08 09:46:00,371.9,372.0,371.9,372.0,3747.0
2025-10-08 09:48:00,372.29,372.29,372.29,372.29,301.0
2025-10-08 09:55:00,372.45,372.45,372.39,372.39,1122.0
2025-10-08 10:01:00,372.52,372.6,372.42,372.6,1904.0
2025-10-08 10:03:00,372.44,372.44,372.44,372.44,300.0
2025-10-08 10:05:00,372.4,372.4,372.4,372.4,426.0
2025-10-08 10:06:00,372.43,372.44,372.43,372.44,1200.0
2025-10-08 10:07:00,372.34,372.34,372.34,372.34,100.0
2025-10-08 10:08:00,372.3,372.35,372.3,372.35,1692.0
2025-10-08 10:12:00,372.41,372.41,372.37,372.37,1065.0
2025-10-08 10:14:00,372.34,372.34,372.34,372.34,101.0
2025-10-08 10:17:00,372.29,372.29,372.22,372.22,201.0
2025-10-08 10:18:00,372.3,372.3,372.16,372.16,1182.0
2025-10-08 10:22:00,372.3,372.3,372.25,372.25,529.0
2025-10-08 10:23:00,372.25,372.25,372.25,372.25,300.0
2025-10-08 10:24:00,372.26,372.26,372.26,372.26,100.0
2025-10-08 10:25:00,372.13,372.13,372.02,372.02,815.0
2025-10-08 10:27:00,372.01,372.02,372.0,372.02,2265.0
2025-10-08 10:28:00,372.0,372.0,371.75,371.75,3226.0
2025-10-08 10:29:00,371.72,371.88,371.72,371.88,354.0
2025-10-08 10:30:00,371.93,371.93,371.72,371.72,300.0
2025-10-08 10:31:00,371.72,371.72,371.6,371.6,480.0
2025-10-08 10:32:00,371.6,371.6,371.5,371.5,657.0
2025-10-08 10:33:00,371.5,371.52,371.5,371.5,8940.0
2025-10-08 10:34:00,371.52,371.55,371.5,371.5,9472.0
2025-10-08 10:38:00,371.13,371.35,371.11,371.35,4019.0
2025-10-08 10:50:00,371.48,371.48,371.48,371.48,149.0
2025-10-08 10:51:00,371.68,371.7,371.68,371.7,5474.0
2025-10-08 10:52:00,371.52,371.57,371.5,371.56,4084.0
2025-10-08 10:53:00,371.45,371.45,371.45,371.45,192.0
2025-10-08 10:54:00,371.6,371.6,371.6,371.6,100.0
2025-10-08 10:56:00,371.5,371.5,371.5,371.5,131.0
2025-10-08 10:58:00,371.52,371.52,371.52,371.52,104.0
2025-10-08 11:00:00,371.45,371.59,371.44,371.45,2617.0
2025-10-08 11:01:00,371.44,371.44,371.44,371.44,1210.0
2025-10-08 11:02:00,371.45,371.45,371.4,371.4,756.0
2025-10-08 11:03:00,371.18,371.18,371.1,371.1,1210.0
2025-10-08 11:04:00,371.3,371.3,371.3,371.3,450.0
2025-10-08 11:05:00,371.17,371.26,371.11,371.26,4641.0
2025-10-08 11:06:00,371.26,371.26,371.26,371.26,193.0
2025-10-08 11:07:00,371.3,371.3,371.3,371.3,222.0
2025-10-08 11:08:00,371.35,371.35,371.31,371.31,407.0
2025-10-08 11:09:00,371.3,371.3,371.3,371.3,315.0
2025-10-08 11:12:00,371.5,371.5,371.45,371.49,1717.0
2025-10-08 11:13:00,371.39,371.45,371.39,371.45,2835.0
2025-10-08 11:17:00,371.42,371.44,371.26,371.3,1450.0
2025-10-08 11:18:00,371.25,371.25,371.25,371.25,100.0
2025-10-08 11:23:00,371.44,371.44,371.44,371.44,100.0
2025-10-08 11:26:00,371.36,371.36,371.36,371.36,102.0
2025-10-08 11:29:00,371.37,371.39,371.37,371.39,1600.0
2025-10-08 11:30:00,371.3,371.3,371.22,371.25,20030.0
2025-10-08 11:31:00,371.25,371.28,371.2,371.2,9797.0
2025-10-08 11:32:00,371.26,371.26,371.26,371.26,101.0
2025-10-08 11:33:00,371.24,371.26,371.24,371.26,2372.0
2025-10-08 11:34:00,371.13,371.16,371.12,371.16,437.0
2025-10-08 11:35:00,371.13,371.23,371.13,371.23,411.0
2025-10-08 11:36:00,371.24,371.24,371.05,371.05,14029.0
2025-10-08 11:37:00,371.12,371.12,371.12,371.12,465.0
2025-10-08 11:38:00,371.1,371.19,371.1,371.125,984.0
2025-10-08 11:39:00,371.125,371.28,371.125,371.28,2147.0
2025-10-08 11:40:00,371.36,371.58,371.36,371.54,2607.0
2025-10-08 11:41:00,371.5,371.56,371.4,371.4,2121.0
2025-10-08 11:43:00,371.64,371.64,371.49,371.49,4108.0
2025-10-08 11:44:00,371.47,371.47,371.4,371.42,881.0
2025-10-08 11:45:00,371.35,371.4,371.32,371.39,1805.0
2025-10-08 11:48:00,371.38,371.38,371.38,371.38,430.0
2025-10-08 11:49:00,371.38,371.38,371.25,371.33,4172.0
2025-10-08 11:50:00,371.45,371.45,371.45,371.45,600.0
2025-10-08 11:51:00,371.37,371.4,371.37,371.4,300.0
2025-10-08 11:52:00,371.42,371.42,371.29,371.29,910.0
2025-10-08 11:54:00,371.4,371.4,371.4,371.4,500.0
2025-10-08 11:56:00,371.5,371.54,371.5,371.54,1097.0
2025-10-08 11:57:00,371.54,371.59,371.54,371.59,1745.0
2025-10-08 11:59:00,371.6,371.6,371.6,371.6,458.0
2025-10-08 12:00:00,371.62,372.5451,369.73,371.6965,126260.0
2025-10-08 12:01:00,371.3594,371.7,371.3594,371.7,600.0
2025-10-08 12:02:00,371.3803,371.7,371.3203,371.7,3040.0
2025-10-08 12:03:00,371.6905,371.84,371.6905,371.84,1056.0
2025-10-08 12:04:00,371.95,372.0,371.95,372.0,3189.0
2025-10-08 12:05:00,371.9,372.09,371.9,372.09,488.0
2025-10-08 12:06:00,372.0113,372.16,372.0113,372.16,1838.0
2025-10-08 12:07:00,372.16,372.17,372.16,372.17,1094.0
2025-10-08 12:08:00,372.1,372.25,372.1,372.25,1297.0
2025-10-08 12:09:00,372.2972,372.3897,372.2972,372.35,3564.0
2025-10-08 12:10:00,372.35,372.35,372.3,372.3,1090.0
2025-10-08 12:11:00,372.3399,372.3399,372.18,372.18,8578.0
2025-10-08 12:12:00,372.29,372.3,372.28,372.28,1130.0
2025-10-08 12:13:00,372.2706,372.29,372.2706,372.29,10806.0
2025-10-08 12:14:00,372.2488,372.2951,372.2488,372.2951,2726.0
2025-10-08 12:15:00,372.2899,372.2899,371.91,371.91,9364.0
2025-10-08 12:16:00,371.91,372.26,371.91,372.2539,1810.0
2025-10-08 12:17:00,372.19,372.3,372.1,372.11,1351.0
2025-10-08 12:18:00,372.0,372.3,372.0,372.25,602.0
2025-10-08 12:19:00,372.0564,372.3,372.0564,372.3,908.0
2025-10-08 12:20:00,372.22,372.22,372.2,372.2,565.0
2025-10-08 12:21:00,372.0,372.24,371.9,372.24,1736.0
