datetime,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2025-10-13 04:20:00,114774.6,114793.22,114616.01,114692.64,65.80622,2025-10-13 04:24:59.999,7546529.9846267,17433,30.66898,3517160.0916895,0
2025-10-13 04:25:00,114692.63,114805.26,114651.45,114651.46,44.10221,2025-10-13 04:29:59.999,5060135.491573,16733,13.42734,1540529.1376043,0
2025-10-13 04:30:00,114651.46,114999.99,114651.45,114788.49,126.52141,2025-10-13 04:34:59.999,14531942.0314944,26640,70.75538,8125591.81684,0
2025-10-13 04:35:00,114788.49,114844.76,114600.0,114830.66,124.91728,2025-10-13 04:39:59.999,14333592.8171899,22174,62.93815,7222999.8455398,0
2025-10-13 04:40:00,114830.67,114921.01,114616.3,114616.31,86.06592,2025-10-13 04:44:59.999,9875136.9814269,13472,32.09107,3682547.3676229,0
2025-10-13 04:45:00,114616.31,114661.5,114458.24,114518.0,166.11001,2025-10-13 04:49:59.999,19028632.0309542,24502,44.72478,5123393.8026935,0
2025-10-13 04:50:00,114517.99,114606.0,114398.24,114523.67,190.26742,2025-10-13 04:54:59.999,21789322.9662754,24050,50.04387,5730200.2918659,0
2025-10-13 04:55:00,114523.66,114722.46,114491.95,114708.15,44.56586,2025-10-13 04:59:59.999,5107191.357314,9433,23.81041,2728675.2523144,0
2025-10-13 05:00:00,114708.15,114715.86,114500.02,114562.6,34.23807,2025-10-13 05:04:59.999,3923097.0437256,14911,14.27466,1635613.7153174,0
2025-10-13 05:05:00,114562.61,114731.83,114533.83,114700.52,39.29296,2025-10-13 05:09:59.999,4505357.7967095,15208,19.05366,2184993.7011554,0
2025-10-13 05:10:00,114700.52,114766.74,114603.7,114740.01,41.63099,2025-10-13 05:14:59.999,4773757.484201,13423,25.98696,2979959.97392,0
2025-10-13 05:15:00,114740.01,114834.7,114563.53,114625.41,54.27909,2025-10-13 05:19:59.999,6224760.5529835,22239,33.24197,3812168.7075505,0
2025-10-13 05:20:00,114625.4,114713.59,114573.23,114625.96,21.39217,2025-10-13 05:24:59.999,2452538.4241183,12351,9.30741,1067040.751288,0
2025-10-13 05:25:00,114625.96,114713.83,114607.75,114713.83,26.18511,2025-10-13 05:29:59.999,3002980.705218,6093,10.68169,1225051.5172292,0
2025-10-13 05:30:00,114713.82,114720.08,114550.75,114581.95,116.70609,2025-10-13 05:34:59.999,13375960.5761323,12189,12.19,1397666.3219278,0
2025-10-13 05:35:00,114581.95,114683.87,114532.06,114683.87,271.78611,2025-10-13 05:39:59.999,31138799.9071933,9688,32.6933,3746316.4042864,0
2025-10-13 05:40:00,114683.87,114736.24,114582.26,114582.26,49.4791,2025-10-13 05:44:59.999,5674062.9719198,8962,13.05732,1497050.1186686,0
2025-10-13 05:45:00,114582.27,114647.43,114537.21,114647.42,145.67113,2025-10-13 05:49:59.999,16690196.036196,9306,17.28221,1980180.5178965,0
2025-10-13 05:50:00,114647.43,114683.86,114574.79,114641.12,20.9842,2025-10-13 05:54:59.999,2405452.0120378,10385,9.30933,1067205.2293718,0
2025-10-13 05:55:00,114641.11,114669.31,114589.99,114611.82,13.33253,2025-10-13 05:59:59.999,1528236.2768025,4359,6.8439,784479.3509028,0
2025-10-13 06:00:00,114611.82,114646.21,114417.77,114518.56,50.26312,2025-10-13 06:04:59.999,5755919.7899298,14983,26.57457,3043106.7665443,0
2025-10-13 06:05:00,114518.56,114789.34,114518.0,114780.96,37.70425,2025-10-13 06:09:59.999,4323839.9635065,19993,26.14752,2998226.9101339,0
2025-10-13 06:10:00,114780.97,114840.0,114699.92,114780.11,36.48717,2025-10-13 06:14:59.999,4188250.8469513,9937,10.83051,1242990.983083,0
2025-10-13 06:15:00,114780.12,115123.71,114758.69,115035.02,129.10116,2025-10-13 06:19:59.999,14845879.8384278,20985,82.31864,9464264.6457064,0
2025-10-13 06:20:00,115035.03,115092.0,114942.0,114942.0,42.80255,2025-10-13 06:24:59.999,4923660.0047023,15886,26.07787,2999653.9178036,0
2025-10-13 06:25:00,114942.0,115100.0,114916.86,115099.99,31.72247,2025-10-13 06:29:59.999,3647973.0101861,7414,26.25223,3018973.6375712,0
2025-10-13 06:30:00,115099.99,115379.84,115018.0,115124.0,79.69654,2025-10-13 06:34:59.999,9181474.7993218,22924,46.65073,5374483.1336122,0
2025-10-13 06:35:00,115124.01,115179.11,115089.32,115145.66,34.57737,2025-10-13 06:39:59.999,3981023.962973,12232,22.83544,2629015.4868311,0
2025-10-13 06:40:00,115145.66,115186.0,114992.61,115002.72,28.71209,2025-10-13 06:44:59.999,3304872.4264217,10647,7.92005,911670.2167746,0
2025-10-13 06:45:00,115002.71,115034.66,114911.12,115009.21,30.92405,2025-10-13 06:49:59.999,3555372.087694,13413,16.35828,1880590.7549089,0
2025-10-13 06:50:00,115009.2,115252.29,114975.06,115226.03,62.71469,2025-10-13 06:54:59.999,7221243.824754,14647,45.00587,5181996.1001356,0
2025-10-13 06:55:00,115226.03,115290.44,115216.81,115221.22,34.70675,2025-10-13 06:59:59.999,3999896.9515835,7583,22.79341,2626847.0950848,0
2025-10-13 07:00:00,115221.23,115352.61,115034.0,115128.68,43.54744,2025-10-13 07:04:59.999,5015693.5452364,16318,24.35651,2805575.2449439,0
2025-10-13 07:05:00,115128.69,115294.27,115050.0,115211.03,72.69811,2025-10-13 07:09:59.999,8374654.8789491,23031,26.34693,3035020.082196,0
2025-10-13 07:10:00,115211.03,115485.8,115211.03,115399.66,76.4454,2025-10-13 07:14:59.999,8821767.1187676,22737,48.72711,5622569.9986217,0
2025-10-13 07:15:00,115399.65,115443.37,115362.26,115414.54,33.42809,2025-10-13 07:19:59.999,3857863.9899474,12502,18.50712,2135807.662632,0
2025-10-13 07:20:00,115414.55,115440.0,115325.01,115435.95,32.39721,2025-10-13 07:24:59.999,3739084.8287984,10621,15.46074,1784297.4908195,0
2025-10-13 07:25:00,115435.95,115552.01,115376.23,115493.8,74.60565,2025-10-13 07:29:59.999,8615723.6727104,15968,37.43934,4323425.0849823,0
2025-10-13 07:30:00,115493.8,115528.96,115354.14,115434.77,79.09019,2025-10-13 07:34:59.999,9130381.0922979,18570,48.97787,5653914.3569047,0
2025-10-13 07:35:00,115434.77,115554.83,115352.0,115475.34,81.61073,2025-10-13 07:39:59.999,9423478.9720221,13881,45.06293,5203019.1374415,0
2025-10-13 07:40:00,115475.34,115535.31,115429.92,115429.93,109.1395,2025-10-13 07:44:59.999,12604124.4989456,15424,63.66531,7352319.1584048,0
2025-10-13 07:45:00,115429.92,115429.93,115101.02,115188.12,123.43478,2025-10-13 07:49:59.999,14222595.0293926,25797,57.14074,6583491.8618425,0
2025-10-13 07:50:00,115188.11,115249.2,115133.97,115249.19,97.60972,2025-10-13 07:54:59.999,11242740.2670107,13248,41.3758,4766134.2449912,0
2025-10-13 07:55:00,115249.19,115399.67,115237.25,115399.67,92.60633,2025-10-13 07:59:59.999,10678760.7453172,12189,66.64646,7685083.7034714,0
2025-10-13 08:00:00,115399.66,115415.64,115204.0,115305.99,111.01215,2025-10-13 08:04:59.999,12803608.9217461,14083,27.68751,3192652.4803391,0
2025-10-13 08:05:00,115305.98,115317.13,115214.62,115304.32,57.37934,2025-10-13 08:09:59.999,6614277.7626424,16104,28.42236,3276111.0291265,0
2025-10-13 08:10:00,115304.31,115344.0,115179.75,115320.72,34.87726,2025-10-13 08:14:59.999,4020429.9446995,9781,16.39249,1889710.5359951,0
2025-10-13 08:15:00,115320.73,115401.77,115138.0,115290.45,49.83429,2025-10-13 08:19:59.999,5743094.1793381,19660,22.06096,2542361.3681023,0
2025-10-13 08:20:00,115290.44,115360.1,115197.26,115249.21,35.26268,2025-10-13 08:24:59.999,4065139.0712389,12442,19.74083,2275885.9058789,0
2025-10-13 08:25:00,115249.21,115295.89,115151.77,115290.7,34.44784,2025-10-13 08:29:59.999,3968947.4052065,8964,16.72438,1927180.9281076,0
2025-10-13 08:30:00,115290.71,115362.66,115272.89,115362.65,40.7719,2025-10-13 08:34:59.999,4701837.7674973,10211,24.72128,2850827.2136388,0
2025-10-13 08:35:00,115362.65,115374.16,115304.87,115350.31,51.49237,2025-10-13 08:39:59.999,5938824.1274646,11933,20.43623,2356878.0104215,0
2025-10-13 08:40:00,115350.31,115427.0,115164.22,115212.11,75.62783,2025-10-13 08:44:59.999,8720342.1449024,17477,37.3128,4302785.1146745,0
2025-10-13 08:45:00,115212.11,115270.15,115175.71,115270.14,34.03907,2025-10-13 08:49:59.999,3921781.2552227,9360,19.42577,2238103.0382266,0
2025-10-13 08:50:00,115270.14,115406.46,115270.14,115393.41,48.60725,2025-10-13 08:54:59.999,5607358.0522739,7593,34.99578,4037035.1592292,0
2025-10-13 08:55:00,115393.4,115438.17,115254.22,115254.23,71.49989,2025-10-13 08:59:59.999,8246688.4053824,8885,21.41859,2470924.1529137,0
2025-10-13 09:00:00,115254.23,115254.23,115114.66,115184.52,211.38623,2025-10-13 09:04:59.999,24346317.5983639,24896,43.68637,5031188.913993,0
2025-10-13 09:05:00,115184.51,115249.2,115124.64,115162.2,60.04684,2025-10-13 09:09:59.999,6915928.3732553,15364,19.93646,2296130.1366839,0
2025-10-13 09:10:00,115162.21,115185.03,114748.38,114801.34,268.10346,2025-10-13 09:14:59.999,30813929.5333321,35216,80.50105,9249255.8031331,0
2025-10-13 09:15:00,114801.34,114985.44,114781.62,114902.34,172.04585,2025-10-13 09:19:59.999,19764398.8668404,22575,60.45724,6945289.476975,0
2025-10-13 09:20:00,114902.33,114995.11,114869.6,114939.06,64.0182,2025-10-13 09:24:59.999,7357467.2017145,11781,44.25758,5086590.2806714,0
2025-10-13 09:25:00,114939.06,114963.85,114882.0,114950.0,31.61272,2025-10-13 09:29:59.999,3633283.5038041,7964,18.07184,2077049.7383705,0
2025-10-13 09:30:00,114950.0,115084.0,114928.0,115083.82,48.96461,2025-10-13 09:34:59.999,5630749.2967613,15039,26.46624,3043576.0590449,0
2025-10-13 09:35:00,115083.83,115169.64,115023.08,115062.0,39.43629,2025-10-13 09:39:59.999,4538827.8355188,13109,15.02462,1729101.3942718,0
2025-10-13 09:40:00,115062.01,115138.36,115062.0,115113.08,30.12823,2025-10-13 09:44:59.999,3467980.3058857,5109,17.69373,2036524.223443,0
2025-10-13 09:45:00,115113.08,115176.65,115088.67,115133.35,46.80256,2025-10-13 09:49:59.999,5388690.516213,9067,24.7163,2845775.0135815,0
2025-10-13 09:50:00,115133.36,115179.13,115120.69,115177.99,27.69166,2025-10-13 09:54:59.999,3188655.4613822,10076,17.05484,1963835.870728,0
2025-10-13 09:55:00,115178.0,115199.58,115103.73,115127.04,37.32891,2025-10-13 09:59:59.999,4298682.167778,10946,16.96978,1954169.080903,0
2025-10-13 10:00:00,115127.05,115162.0,114983.76,115045.88,76.28348,2025-10-13 10:04:59.999,8778179.5694653,19257,28.91885,3327584.4786524,0
2025-10-13 10:05:00,115045.88,115116.0,114983.76,115074.29,69.2745,2025-10-13 10:09:59.999,7970542.8482185,14673,21.65949,2491850.6221038,0
2025-10-13 10:10:00,115074.28,115074.29,114942.4,114986.55,68.97881,2025-10-13 10:14:59.999,7931129.481491,15459,33.16273,3812733.7477857,0
2025-10-13 10:15:00,114986.56,115014.0,114823.26,114967.49,50.04802,2025-10-13 10:19:59.999,5751681.5691455,16476,19.2412,2211243.3115732,0
2025-10-13 10:20:00,114967.48,115051.5,114904.0,115045.97,26.60643,2025-10-13 10:24:59.999,3059497.6750813,12745,16.54558,1902623.3751853,0
2025-10-13 10:25:00,115045.22,115050.0,114884.69,114884.69,150.19353,2025-10-13 10:29:59.999,17263335.7074168,16322,21.90811,2518271.4471798,0
2025-10-13 10:30:00,114884.69,114937.27,114799.54,114855.7,137.94055,2025-10-13 10:34:59.999,15841942.2809045,22243,38.48253,4419461.8133966,0
2025-10-13 10:35:00,114855.7,114920.02,114784.0,114784.01,175.22355,2025-10-13 10:39:59.999,20124565.2938411,16562,58.78944,6751752.7964172,0
2025-10-13 10:40:00,114784.01,114840.28,114740.34,114794.43,35.51953,2025-10-13 10:44:59.999,4077408.7236937,13503,14.53706,1668763.9401259,0
2025-10-13 10:45:00,114794.43,114962.0,114764.48,114962.0,33.88431,2025-10-13 10:49:59.999,3891228.1143843,11134,24.36609,2798353.6962585,0
2025-10-13 10:50:00,114961.99,114970.85,114803.97,114860.25,23.94734,2025-10-13 10:54:59.999,2750955.1137023,17625,9.71421,1115749.2072744,0
2025-10-13 10:55:00,114860.25,114918.14,114810.61,114810.62,48.78397,2025-10-13 10:59:59.999,5603222.554831,9117,12.4937,1435082.1654831,0
2025-10-13 11:00:00,114810.61,114810.61,114431.53,114450.0,310.82001,2025-10-13 11:04:59.999,35615477.820765,47406,88.62621,10155852.8291711,0
2025-10-13 11:05:00,114449.99,114500.0,114158.78,114474.09,426.96536,2025-10-13 11:09:59.999,48809850.8650841,60284,244.02228,27896808.7136414,0
2025-10-13 11:10:00,114474.09,114550.0,114346.84,114550.0,101.79706,2025-10-13 11:14:59.999,11650914.828146,24213,48.24674,5522547.6835591,0
2025-10-13 11:15:00,114550.0,114604.63,114404.67,114419.78,48.05836,2025-10-13 11:19:59.999,5503574.1521234,19849,22.80019,2611151.4515487,0
2025-10-13 11:20:00,114419.78,114500.0,114108.09,114136.43,76.16446,2025-10-13 11:24:59.999,8703974.4227676,20977,21.12368,2413566.2693036,0
2025-10-13 11:25:00,114136.43,114208.0,113616.5,113643.33,348.64297,2025-10-13 11:29:59.999,39737693.8463248,52284,116.75479,13306688.5174685,0
2025-10-13 11:30:00,113643.33,114172.0,113629.13,114114.36,338.709,2025-10-13 11:34:59.999,38597489.1060593,36833,219.51752,25014226.1896946,0
2025-10-13 11:35:00,114114.35,114206.0,113904.12,114015.75,87.54981,2025-10-13 11:39:59.999,9986290.2435855,29640,38.46927,4386738.1551686,0
2025-10-13 11:40:00,114015.75,114198.0,114015.74,114082.25,84.08269,2025-10-13 11:44:59.999,9597057.4576427,15824,57.13259,6520870.9342059,0
2025-10-13 11:45:00,114082.25,114165.68,113981.99,114050.75,50.4676,2025-10-13 11:49:59.999,5757576.9716632,23280,28.79264,3284684.3969888,0
2025-10-13 11:50:00,114050.74,114375.0,114050.74,114361.82,65.76434,2025-10-13 11:54:59.999,7510328.2505104,20059,37.47146,4279282.8317842,0
2025-10-13 11:55:00,114361.83,114380.0,114180.0,114180.0,42.73935,2025-10-13 11:59:59.999,4884578.9689523,10410,22.31711,2550932.8506647,0
2025-10-13 12:00:00,114180.0,114180.01,113931.16,114000.15,122.86253,2025-10-13 12:04:59.999,14011434.4627258,32652,50.58953,5768671.0896838,0
2025-10-13 12:05:00,114000.15,114272.0,113947.7,114249.26,65.72708,2025-10-13 12:09:59.999,7498365.285498,19949,37.49677,4278112.8483173,0
2025-10-13 12:10:00,114249.27,114473.13,114218.27,114377.05,77.0847,2025-10-13 12:14:59.999,8815332.6363761,28478,38.36244,4386608.1216066,0
2025-10-13 12:15:00,114377.04,114377.05,114193.5,114245.07,65.48472,2025-10-13 12:19:59.999,7482748.2310552,22779,23.27428,2659661.462474,0
2025-10-13 12:20:00,114245.07,114331.4,114216.36,114322.26,51.71089,2025-10-13 12:24:59.999,5909024.4065964,20450,31.86828,3641403.0744874,0
2025-10-13 12:25:00,114322.25,114371.87,114200.0,114353.92,35.72829,2025-10-13 12:29:59.999,4083695.4146833,13856,16.73771,1912933.8649528,0
2025-10-13 12:30:00,114353.92,114665.97,114254.88,114600.01,131.95017,2025-10-13 12:34:59.999,15111333.1746417,36307,65.27252,7473525.4394915,0
2025-10-13 12:35:00,114600.0,114600.0,114411.52,114415.22,145.68598,2025-10-13 12:39:59.999,16683203.5130764,24323,37.29476,4270723.7527574,0
2025-10-13 12:40:00,114415.22,114527.12,114396.21,114521.39,239.1008,2025-10-13 12:44:59.999,27366040.9303558,31232,67.19748,7691227.4880756,0
2025-10-13 12:45:00,114521.38,114748.97,114396.69,114618.8,154.3097,2025-10-13 12:49:59.999,17679057.8109551,27926,78.92712,9044131.4164198,0
2025-10-13 12:50:00,114618.8,114618.8,114396.44,114474.01,63.0845,2025-10-13 12:54:59.999,7221783.1588677,22129,32.15111,3680624.605919,0
2025-10-13 12:55:00,114474.01,114516.75,114327.41,114412.26,56.7412,2025-10-13 12:59:59.999,6493178.9439462,22057,22.42522,2566452.7428151,0
2025-10-13 13:00:00,114412.25,114633.78,114400.8,114512.14,79.44669,2025-10-13 13:04:59.999,9097694.2530759,37307,44.45921,5091435.7371992,0
2025-10-13 13:05:00,114512.14,114704.1,114334.0,114334.01,123.67726,2025-10-13 13:09:59.999,14166765.0972386,25604,45.33852,5192674.0368873,0
2025-10-13 13:10:00,114334.01,114579.99,114249.98,114372.06,96.61505,2025-10-13 13:14:59.999,11055964.9657024,27104,51.16644,5855177.2014692,0
2025-10-13 13:15:00,114372.06,114548.0,114318.0,114415.4,46.49159,2025-10-13 13:19:59.999,5320074.0377935,18840,24.56901,2811931.8349349,0
2025-10-13 13:20:00,114415.4,114416.0,114220.07,114262.16,70.62072,2025-10-13 13:24:59.999,8071335.7389034,25066,36.66389,4190169.0214765,0
2025-10-13 13:25:00,114262.16,114450.0,114262.16,114345.7,73.73864,2025-10-13 13:29:59.999,8432264.6064562,20591,22.54158,2577679.4266324,0
2025-10-13 13:30:00,114346.54,115530.0,114312.84,115135.7,417.42671,2025-10-13 13:34:59.999,48051626.310797,77926,241.61599,27811547.1579875,0
2025-10-13 13:35:00,115135.69,115135.69,114528.74,114785.91,348.6701,2025-10-13 13:39:59.999,40056148.0198985,65228,162.25539,18639151.8211448,0
2025-10-13 13:40:00,114785.91,115140.0,114588.28,114952.06,169.71562,2025-10-13 13:44:59.999,19483561.0922457,50452,100.86504,11579043.6456139,0
2025-10-13 13:45:00,114952.05,115006.07,114698.45,114788.01,119.72466,2025-10-13 13:49:59.999,13746298.8511744,61193,56.95127,6538609.8047286,0
2025-10-13 13:50:00,114788.0,115181.92,114457.3,115036.0,146.16605,2025-10-13 13:54:59.999,16795465.9438857,52071,68.11238,7826829.6531997,0
2025-10-13 13:55:00,115035.99,115400.0,114958.65,115345.79,122.90582,2025-10-13 13:59:59.999,14154642.9127004,34692,59.49127,6852249.4368117,0
2025-10-13 14:00:00,115345.79,115476.18,115165.58,115372.0,186.59934,2025-10-13 14:04:59.999,21519615.8298254,49736,81.89782,9444966.5611186,0
2025-10-13 14:05:00,115372.0,115376.26,115095.18,115133.99,125.35857,2025-10-13 14:09:59.999,14444911.6268898,51017,49.13544,5660896.6551642,0
2025-10-13 14:10:00,115133.99,115170.09,114880.22,114965.27,96.62614,2025-10-13 14:14:59.999,11113375.6290246,38024,39.21306,4510247.4705183,0
2025-10-13 14:15:00,114965.27,115072.58,114831.35,114887.8,73.75795,2025-10-13 14:19:59.999,8476667.2674058,35461,25.77062,2962244.8380139,0
2025-10-13 14:20:00,114887.81,114940.0,114328.93,114686.21,190.73321,2025-10-13 14:24:59.999,21857426.496478,47714,64.44772,7384345.9565466,0
2025-10-13 14:25:00,114686.21,114728.0,114177.8,114318.48,128.52065,2025-10-13 14:29:59.999,14699075.4878099,40499,61.37191,7018497.8768524,0
2025-10-13 14:30:00,114318.49,114500.0,113972.0,114459.65,172.44407,2025-10-13 14:34:59.999,19682645.5482666,49255,72.95065,8328456.6405236,0
2025-10-13 14:35:00,114462.42,114800.0,114449.77,114639.6,93.96169,2025-10-13 14:39:59.999,10770625.8370458,33183,60.98997,6991775.8765945,0
2025-10-13 14:40:00,114639.61,114730.96,114365.41,114547.0,65.36461,2025-10-13 14:44:59.999,7485363.3234147,36939,33.34171,3817228.582496,0
2025-10-13 14:45:00,114547.01,114608.74,114160.0,114182.85,75.34361,2025-10-13 14:49:59.999,8613393.7432486,34645,31.78251,3632827.5675861,0
2025-10-13 14:50:00,114182.85,114196.72,113887.53,113969.2,129.52893,2025-10-13 14:54:59.999,14771087.0231396,37280,50.56891,5767543.7984194,0
2025-10-13 14:55:00,113969.19,114055.98,113800.01,114036.63,96.64489,2025-10-13 14:59:59.999,11009905.719978,23522,51.36087,5851339.7720362,0
2025-10-13 15:00:00,114036.63,114208.0,113968.02,114187.53,85.05707,2025-10-13 15:04:59.999,9703281.9204792,30548,42.90753,4895461.801346,0
2025-10-13 15:05:00,114187.52,114321.91,114022.72,114313.78,66.95825,2025-10-13 15:09:59.999,7644895.6610959,26498,33.33216,3805889.8915878,0
2025-10-13 15:10:00,114313.77,114600.0,114308.91,114418.31,93.23803,2025-10-13 15:14:59.999,10673080.2921125,30263,59.25201,6781885.3174018,0
2025-10-13 15:15:00,114418.3,114584.87,114272.0,114362.95,117.24498,2025-10-13 15:19:59.999,13416037.7819998,32757,63.53997,7270450.5349122,0
2025-10-13 15:20:00,114362.95,114437.25,114203.75,114232.5,58.66837,2025-10-13 15:24:59.999,6704760.7463009,29469,31.8075,3634907.8319919,0
2025-10-13 15:25:00,114232.5,114408.24,114208.22,114259.37,53.84489,2025-10-13 15:29:59.999,6154787.8616687,20617,30.93221,3535971.5970749,0
2025-10-13 15:30:00,114259.37,114545.11,114259.37,114360.65,96.45041,2025-10-13 15:34:59.999,11031826.0318557,24747,64.62192,7391782.8050614,0
2025-10-13 15:35:00,114360.65,114452.91,114206.78,114224.76,66.76102,2025-10-13 15:39:59.999,7630638.5750982,25630,18.62336,2129024.8368935,0
2025-10-13 15:40:00,114224.76,114312.0,114108.16,114174.85,156.19199,2025-10-13 15:44:59.999,17839231.5876556,34492,29.99908,3425966.2810137,0
2025-10-13 15:45:00,114174.85,114538.46,114174.85,114531.2,156.77759,2025-10-13 15:49:59.999,17929502.7452207,30653,57.58447,6585540.6120857,0
2025-10-13 15:50:00,114531.2,114727.95,114336.0,114359.89,90.55277,2025-10-13 15:54:59.999,10374061.7778783,30163,45.96746,5267669.9291524,0
2025-10-13 15:55:00,114359.89,114448.0,114302.2,114312.1,36.83037,2025-10-13 15:59:59.999,4211983.5836134,16555,11.48144,1312869.3755376,0
2025-10-13 16:00:00,114312.09,114654.42,114270.89,114602.67,91.90054,2025-10-13 16:04:59.999,10519656.2234422,26744,52.76498,6040730.4009645,0
2025-10-13 16:05:00,114602.66,115034.71,114541.0,114956.07,150.15884,2025-10-13 16:09:59.999,17232563.1986684,37042,104.71631,12018287.3717574,0
2025-10-13 16:10:00,114956.07,115174.0,114865.44,114912.79,108.78287,2025-10-13 16:14:59.999,12511644.909792,34978,46.26515,5321286.9435524,0
2025-10-13 16:15:00,114912.8,114960.0,114804.12,114832.81,94.00073,2025-10-13 16:19:59.999,10798857.378306,27732,46.76392,5371946.2971446,0
2025-10-13 16:20:00,114832.81,114832.81,114388.74,114656.16,163.86932,2025-10-13 16:24:59.999,18774376.4267282,33334,79.80155,9140788.9102832,0
2025-10-13 16:25:00,114656.15,114750.0,114457.27,114457.27,66.65758,2025-10-13 16:29:59.999,7638457.2279378,21743,40.61105,4653420.0252869,0
2025-10-13 16:30:00,114457.27,114563.81,114387.46,114419.87,51.47195,2025-10-13 16:34:59.999,5892011.5424223,16302,24.92635,2853538.6693114,0
2025-10-13 16:35:00,114419.87,114580.0,114353.17,114496.72,70.25655,2025-10-13 16:39:59.999,8041009.3508122,19990,51.95686,5946314.4021969,0
2025-10-13 16:40:00,114496.71,114523.71,114353.57,114392.02,43.48104,2025-10-13 16:44:59.999,4974909.5940297,11783,25.27544,2891833.9873728,0
2025-10-13 16:45:00,114392.01,114569.0,114363.47,114556.18,46.64477,2025-10-13 16:49:59.999,5339914.6398755,16541,30.40211,3480464.8000353,0
2025-10-13 16:50:00,114556.18,114660.0,114500.0,114559.07,53.14449,2025-10-13 16:54:59.999,6089309.6385337,13599,36.13221,4140348.2085973,0
2025-10-13 16:55:00,114558.05,114800.0,114556.22,114669.24,44.67394,2025-10-13 16:59:59.999,5125305.1404347,14309,28.43526,3261994.0666425,0
2025-10-13 17:00:00,114669.25,114798.96,114592.54,114781.85,45.38065,2025-10-13 17:04:59.999,5205838.8119939,18590,24.25144,2781935.3671211,0
2025-10-13 17:05:00,114781.86,114985.56,114546.99,114584.85,90.18611,2025-10-13 17:09:59.999,10353575.2268287,24722,42.50797,4881093.2158339,0
2025-10-13 17:10:00,114584.85,114621.81,114458.36,114575.17,51.55422,2025-10-13 17:14:59.999,5903446.6864125,15948,20.65264,2364896.4424649,0
2025-10-13 17:15:00,114575.17,114685.66,114458.36,114496.61,50.37256,2025-10-13 17:19:59.999,5771374.9435687,15086,32.27703,3698454.9982806,0
2025-10-13 17:20:00,114496.62,114660.0,114467.08,114544.0,25.89066,2025-10-13 17:24:59.999,2966326.0036761,12054,16.60495,1902644.9833509,0
2025-10-13 17:25:00,114544.0,114556.66,114458.36,114546.0,36.32381,2025-10-13 17:29:59.999,4159393.2362968,8434,24.43986,2798609.4095861,0
2025-10-13 17:30:00,114546.0,114558.73,114420.4,114494.49,47.39074,2025-10-13 17:34:59.999,5426039.7959426,14389,24.52299,2807519.3055358,0
2025-10-13 17:35:00,114494.49,114698.0,114494.49,114586.01,42.96015,2025-10-13 17:39:59.999,4922904.3425928,22234,23.31368,2671418.7063192,0
2025-10-13 17:40:00,114586.0,114602.92,114442.63,114458.37,44.38392,2025-10-13 17:44:59.999,5081990.5615512,14997,15.45633,1769621.3958366,0
2025-10-13 17:45:00,114458.36,114481.04,114215.79,114266.66,62.74288,2025-10-13 17:49:59.999,7175271.8327061,18386,34.18899,3910000.4360871,0
2025-10-13 17:50:00,114266.66,114412.0,114247.49,114375.29,22.13729,2025-10-13 17:54:59.999,2530797.7999814,14894,14.05133,1606274.6464069,0
2025-10-13 17:55:00,114375.29,115053.43,114272.76,115040.55,150.57757,2025-10-13 17:59:59.999,17269015.1594588,33384,112.93915,12952523.3303898,0
2025-10-13 18:00:00,115040.55,115090.99,114820.72,114857.13,95.68562,2025-10-13 18:04:59.999,10999035.7616022,26867,40.59007,4666665.099206,0
2025-10-13 18:05:00,114857.14,114964.99,114806.0,114882.84,49.24044,2025-10-13 18:09:59.999,5656974.3572709,25820,22.5041,2585279.9126305,0
2025-10-13 18:10:00,114882.83,114882.83,114710.0,114751.33,72.39569,2025-10-13 18:14:59.999,8309622.510929,19187,24.77382,2843898.7653401,0
2025-10-13 18:15:00,114751.32,114863.0,114751.32,114839.26,70.97791,2025-10-13 18:19:59.999,8148295.7721174,17470,56.99248,6542665.6824184,0
2025-10-13 18:20:00,114839.26,115311.15,114839.25,115285.72,134.22592,2025-10-13 18:24:59.999,15447599.8087855,24418,86.73118,9980558.7201296,0
2025-10-13 18:25:00,115285.72,115311.39,115209.72,115258.4,35.27125,2025-10-13 18:29:59.999,4065479.119395,13833,13.36546,1540547.1972188,0
2025-10-13 18:30:00,115258.39,115377.48,115057.55,115081.76,65.37277,2025-10-13 18:34:59.999,7532386.0189012,19953,31.07399,3579956.1023688,0
2025-10-13 18:35:00,115081.77,115114.17,114977.58,115024.34,31.95921,2025-10-13 18:39:59.999,3676627.6424789,12758,11.24954,1294090.7429166,0
2025-10-13 18:40:00,115024.34,115211.41,114986.37,115205.07,48.41108,2025-10-13 18:44:59.999,5572700.1337821,15018,32.76666,3771870.9628605,0
2025-10-13 18:45:00,115205.06,115279.28,115092.16,115151.99,47.20731,2025-10-13 18:49:59.999,5437556.6882169,19904,22.32045,2570853.100401,0
2025-10-13 18:50:00,115151.99,115229.52,115011.72,115100.0,36.67074,2025-10-13 18:54:59.999,4220689.935603,15516,13.75553,1583258.6566537,0
2025-10-13 18:55:00,115100.0,115174.95,115060.0,115160.63,37.5044,2025-10-13 18:59:59.999,4317261.411692,12226,18.6554,2147552.6560099,0
