datetime,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2025-03-10 01:00:00,81292.01,81888.0,80802.59,81766.01,1700.61474,2025-03-10 01:59:59.999,138585087.6041542,352112,945.07968,77022791.3332285,0
2025-03-10 02:00:00,81766.01,82744.0,81526.25,82198.12,1747.3959,2025-03-10 02:59:59.999,143772301.2790216,296986,970.22984,79839124.5362332,0
2025-03-10 03:00:00,82198.12,82333.37,81791.82,82047.49,1063.09038,2025-03-10 03:59:59.999,87244836.453821,198666,518.93845,42594084.7895206,0
2025-03-10 04:00:00,82047.49,82659.14,82004.0,82634.05,647.00669,2025-03-10 04:59:59.999,53325596.7357822,150769,382.98838,31570319.1317692,0
2025-03-10 05:00:00,82634.05,82797.95,82124.35,82308.52,761.63193,2025-03-10 05:59:59.999,62780702.114918,114785,350.19072,28874111.3739705,0
2025-03-10 06:00:00,82308.51,82425.71,81977.27,82332.67,718.31521,2025-03-10 06:59:59.999,59034685.5981022,123165,388.69433,31951760.3371773,0
2025-03-10 07:00:00,82333.81,82687.5,82048.44,82318.77,735.02286,2025-03-10 07:59:59.999,60530629.7382707,158380,343.07096,28256953.9356371,0
2025-03-10 08:00:00,82318.78,82391.75,81151.0,81350.46,1240.84016,2025-03-10 08:59:59.999,101402131.1535052,380766,517.02755,42264152.5080265,0
2025-03-10 09:00:00,81350.46,84123.46,81325.32,82514.26,3135.7787,2025-03-10 09:59:59.999,260176673.3831015,745654,1707.52399,141687176.9520125,0
2025-03-10 10:00:00,82514.27,82683.99,81630.59,82288.19,960.18393,2025-03-10 10:59:59.999,78851199.0071383,397236,459.60284,37754509.8055173,0
2025-03-10 11:00:00,82288.19,83826.02,82065.73,83582.0,1355.26923,2025-03-10 11:59:59.999,112393506.9579001,245819,864.25234,71690930.8887556,0
2025-03-10 12:00:00,83582.0,83771.94,82634.16,83248.12,1804.51434,2025-03-10 12:59:59.999,150165017.1162594,330513,864.16505,71928987.0791123,0
2025-03-10 13:00:00,83248.12,83313.99,81423.51,81528.94,2151.30539,2025-03-10 13:59:59.999,177120119.8817476,437527,958.43523,78962516.228995,0
2025-03-10 14:00:00,81528.93,81528.93,79177.03,79847.08,6049.79262,2025-03-10 14:59:59.999,484084481.4423452,787100,2767.12756,221393449.7300034,0
2025-03-10 15:00:00,79847.09,81118.32,79570.57,80043.85,2855.95678,2025-03-10 15:59:59.999,229375257.033087,488795,1506.89282,121059403.7867484,0
2025-03-10 16:00:00,80043.84,80250.0,78992.1,79009.98,2435.72646,2025-03-10 16:59:59.999,193622952.257001,422856,1046.42596,83231615.7458749,0
2025-03-10 17:00:00,79009.01,79327.98,78202.0,78459.91,4021.36721,2025-03-10 17:59:59.999,316403393.1928357,537500,1629.81026,128290599.8842119,0
2025-03-10 18:00:00,78459.9,79147.05,77501.1,77655.26,3305.83539,2025-03-10 18:59:59.999,258606644.912512,488667,1354.81417,106111746.01269,0
2025-03-10 19:00:00,77655.25,79533.57,77459.91,79060.84,3706.69015,2025-03-10 19:59:59.999,290911301.6755763,587965,1914.22603,150258625.7650702,0
2025-03-10 20:00:00,79060.84,79729.73,78409.4,79304.98,1749.77269,2025-03-10 20:59:59.999,138289648.8899506,307662,855.38005,67623393.7630505,0
2025-03-10 21:00:00,79304.97,79886.03,78959.9,79565.81,1079.83363,2025-03-10 21:59:59.999,85837654.3957042,208051,538.29949,42792177.4522502,0
2025-03-10 22:00:00,79566.86,79845.42,79200.0,79502.36,890.45364,2025-03-10 22:59:59.999,70742617.9757254,205364,443.32735,35233573.6683896,0
2025-03-10 23:00:00,79502.36,79708.0,78449.98,78595.86,1397.06901,2025-03-10 23:59:59.999,110409047.8007966,260197,477.78834,37775385.7379304,0
2025-03-11 00:00:00,78595.86,79235.77,76606.0,77673.6,5219.87886,2025-03-11 00:59:59.999,404454816.1328133,649919,2216.35171,171719587.1205571,0
2025-03-11 01:00:00,77673.6,79130.93,76816.52,79130.66,3194.38716,2025-03-11 01:59:59.999,249089136.3983959,580980,1683.04502,131360417.4993313,0
2025-03-11 02:00:00,79130.65,79650.0,78938.0,79354.53,1754.34261,2025-03-11 02:59:59.999,139081862.5900526,321262,895.26591,70979616.7997998,0
2025-03-11 03:00:00,79354.54,79938.27,79279.9,79522.29,953.63506,2025-03-11 03:59:59.999,75890572.8011086,198555,449.60557,35786559.0238989,0
2025-03-11 04:00:00,79522.29,80245.26,79439.9,79759.91,1261.6828,2025-03-11 04:59:59.999,100833547.804586,225888,634.16483,50684456.530643,0
2025-03-11 05:00:00,79759.91,80457.0,79719.87,80261.78,1400.52299,2025-03-11 05:59:59.999,112235933.7435276,213945,719.60941,57675930.7678739,0
2025-03-11 06:00:00,80261.78,80547.79,80091.18,80099.33,727.41838,2025-03-11 06:59:59.999,58425002.3097966,160950,347.54095,27925014.8240575,0
2025-03-11 07:00:00,80099.32,80614.89,80088.0,80424.95,1177.73486,2025-03-11 07:59:59.999,94665814.9426599,143962,770.40935,61926597.4632167,0
2025-03-11 08:00:00,80424.94,81525.62,80325.22,81131.16,2032.15403,2025-03-11 08:59:59.999,164503425.4062759,227437,1214.88668,98310315.6195421,0
2025-03-11 09:00:00,81131.15,81900.05,81129.98,81460.39,1344.56881,2025-03-11 09:59:59.999,109604052.8929845,213790,714.90157,58275651.103571,0
2025-03-11 10:00:00,81460.38,81886.31,81269.85,81808.26,1037.52973,2025-03-11 10:59:59.999,84719110.4720968,140445,504.08016,41174817.4964796,0
2025-03-11 11:00:00,81808.25,82092.34,81400.0,81720.34,1184.00715,2025-03-11 11:59:59.999,96823535.5670052,165365,571.52682,46754982.1679446,0
2025-03-11 12:00:00,81720.33,81909.69,81017.0,81225.5,1849.7363,2025-03-11 12:59:59.999,150660424.1770798,210613,689.72044,56188300.6388453,0
2025-03-11 13:00:00,81225.49,82225.21,80536.33,80898.49,4637.72925,2025-03-11 13:59:59.999,376599163.3262569,522372,2216.07773,180031088.3757267,0
2025-03-11 14:00:00,80898.5,81374.92,79058.0,79773.04,6591.00781,2025-03-11 14:59:59.999,528350731.6072829,726530,3137.11983,251604368.4699032,0
2025-03-11 15:00:00,79773.05,81666.0,79653.69,81232.24,3555.27893,2025-03-11 15:59:59.999,287739776.1892107,498583,2017.3316,163263511.3419056,0
2025-03-11 16:00:00,81232.23,81900.0,80609.96,81386.8,2212.88519,2025-03-11 16:59:59.999,179883874.8361783,354450,942.81943,76715396.305124,0
2025-03-11 17:00:00,81386.79,81727.27,80777.75,81305.57,1542.25683,2025-03-11 17:59:59.999,125347406.276244,284121,754.88924,61362926.9535557,0
2025-03-11 18:00:00,81305.58,83470.01,81288.61,83280.94,2780.96936,2025-03-11 18:59:59.999,229933180.0176396,374806,1522.96907,125822221.1961664,0
2025-03-11 19:00:00,83280.95,83617.4,82846.31,83104.01,1549.39261,2025-03-11 19:59:59.999,128945561.1942728,255838,717.57195,59747215.8680372,0
2025-03-11 20:00:00,83104.01,83170.38,82586.84,82799.68,845.3044,2025-03-11 20:59:59.999,70055507.8063063,148383,381.93461,31658734.5689854,0
2025-03-11 21:00:00,82799.68,83265.38,82799.67,83110.72,576.90124,2025-03-11 21:59:59.999,47946754.4385638,100776,324.3066,26955320.5266249,0
2025-03-11 22:00:00,83110.71,83306.87,82981.3,83133.48,560.5699,2025-03-11 22:59:59.999,46609518.4994502,117908,249.92036,20782284.7027602,0
2025-03-11 23:00:00,83133.48,83185.0,82550.52,82932.99,780.17427,2025-03-11 23:59:59.999,64602117.6810037,146432,353.11886,29245097.8372693,0
2025-03-12 00:00:00,82932.99,83142.11,82604.95,82765.52,658.58485,2025-03-12 00:59:59.999,54571850.2403997,154971,338.24681,28036676.0424873,0
2025-03-12 01:00:00,82765.52,83783.26,82752.58,83313.6,1260.16624,2025-03-12 01:59:59.999,105024042.4905088,195051,795.29436,66282036.6499817,0
2025-03-12 02:00:00,83313.6,83330.04,82217.01,82430.79,1790.05082,2025-03-12 02:59:59.999,148082967.7088042,247793,759.38762,62806734.9840205,0
2025-03-12 03:00:00,82430.8,82620.01,82100.61,82127.72,1003.13679,2025-03-12 03:59:59.999,82619212.747987,178424,450.95394,37155166.7608348,0
2025-03-12 04:00:00,82127.73,82180.0,81617.76,81811.05,1145.12345,2025-03-12 04:59:59.999,93742543.5198879,188957,533.5625,43685033.7090148,0
2025-03-12 05:00:00,81811.05,82048.93,81617.0,81987.43,734.00302,2025-03-12 05:59:59.999,60078182.276627,117679,418.45811,34256537.5791625,0
2025-03-12 06:00:00,81987.44,81987.44,81296.0,81425.98,774.02218,2025-03-12 06:59:59.999,63173079.9997039,132173,289.03047,23598319.4842622,0
2025-03-12 07:00:00,81425.97,82541.47,81332.66,82447.79,1412.35169,2025-03-12 07:59:59.999,115709042.2704847,257563,900.21584,73790246.1821617,0
2025-03-12 08:00:00,82447.78,82841.82,82000.29,82689.67,1582.29339,2025-03-12 08:59:59.999,130530672.162945,312694,726.37613,59947661.2190363,0
2025-03-12 09:00:00,82689.66,82933.32,82228.09,82680.06,1177.88498,2025-03-12 09:59:59.999,97229185.6121101,205425,511.94131,42269967.5059376,0
2025-03-12 10:00:00,82680.06,82771.05,82106.09,82492.67,1102.97753,2025-03-12 10:59:59.999,90856136.5089871,135675,537.30103,44255115.0453373,0
2025-03-12 11:00:00,82492.67,83076.79,82430.01,83004.45,1011.46578,2025-03-12 11:59:59.999,83703801.5076519,135719,569.90885,47166213.4111226,0
2025-03-12 12:00:00,83004.45,84539.85,82873.2,84069.0,3646.97894,2025-03-12 12:59:59.999,305668480.6798946,408879,1919.96816,160971911.3046221,0
2025-03-12 13:00:00,84069.01,84217.12,82357.44,82686.27,3372.60984,2025-03-12 13:59:59.999,281332843.8249918,471937,1595.15947,133130289.4439127,0
2025-03-12 14:00:00,82686.26,82920.35,81528.58,81535.72,2050.67834,2025-03-12 14:59:59.999,168407317.6809651,427594,877.00688,72047465.4498559,0
2025-03-12 15:00:00,81535.72,82013.4,80607.65,81738.97,2743.33871,2025-03-12 15:59:59.999,222906135.9743367,388360,1342.67702,109152942.1900419,0
2025-03-12 16:00:00,81738.97,82287.52,81626.64,81970.76,1321.98489,2025-03-12 16:59:59.999,108364308.9034647,271106,670.17274,54947308.0227059,0
2025-03-12 17:00:00,81970.77,82884.51,81780.01,81844.41,1198.71111,2025-03-12 17:59:59.999,98794332.4987223,247714,651.35212,53701086.8953168,0
2025-03-12 18:00:00,81844.41,82803.76,81723.0,82628.68,844.66253,2025-03-12 18:59:59.999,69623771.7838836,204158,391.78828,32288870.5567567,0
2025-03-12 19:00:00,82628.67,83165.46,82487.85,82915.93,850.153,2025-03-12 19:59:59.999,70427117.7441985,168528,392.91189,32560098.8854538,0
2025-03-12 20:00:00,82915.94,83189.23,82709.36,83124.95,576.74871,2025-03-12 20:59:59.999,47883723.5434798,86356,249.80483,20737606.7930434,0
2025-03-12 21:00:00,83124.95,83321.51,82852.29,83093.69,387.93382,2025-03-12 21:59:59.999,32253934.6817476,84479,173.54992,14432459.5598292,0
2025-03-12 22:00:00,83093.69,83693.0,83087.4,83651.15,607.96587,2025-03-12 22:59:59.999,50740954.2561614,118361,339.9378,28368683.0988513,0
2025-03-12 23:00:00,83651.15,83887.26,83409.09,83680.12,680.15952,2025-03-12 23:59:59.999,56877358.2074527,113981,314.41094,26302087.7256591,0
2025-03-13 00:00:00,83680.12,84000.0,83438.67,83444.88,1194.25124,2025-03-13 00:59:59.999,99989337.5950264,168538,541.09323,45322375.8044681,0
2025-03-13 01:00:00,83444.89,84222.0,83312.92,83919.68,950.45575,2025-03-13 01:59:59.999,79650128.2902504,143421,609.67986,51105487.0961248,0
2025-03-13 02:00:00,83919.69,84336.33,83743.14,83785.58,902.34187,2025-03-13 02:59:59.999,75779891.9455304,147672,361.25383,30352641.540283,0
2025-03-13 03:00:00,83785.59,84199.54,83542.53,83577.14,720.43836,2025-03-13 03:59:59.999,60400080.8646186,159235,365.7215,30663606.0089697,0
2025-03-13 04:00:00,83577.14,83709.03,83201.91,83286.63,739.22902,2025-03-13 04:59:59.999,61683047.1752408,124111,286.13392,23873585.6560711,0
2025-03-13 05:00:00,83286.63,83540.83,83077.0,83157.16,747.63636,2025-03-13 05:59:59.999,62254054.9601703,137201,329.57061,27444092.4991952,0
2025-03-13 06:00:00,83157.16,83329.42,82851.0,83292.6,814.14759,2025-03-13 06:59:59.999,67641951.4578871,133549,395.2471,32840842.5306954,0
2025-03-13 07:00:00,83292.6,83559.06,83127.98,83151.99,783.38238,2025-03-13 07:59:59.999,65270189.4982827,110523,313.0113,26086705.0459659,0
2025-03-13 08:00:00,83152.0,83262.58,82400.04,82973.35,822.40169,2025-03-13 08:59:59.999,68110581.4098086,162126,331.43574,27444903.300634,0
2025-03-13 09:00:00,82973.34,83522.61,82969.79,83426.87,964.97054,2025-03-13 09:59:59.999,80385027.6299763,160804,495.1297,41241082.1864442,0
2025-03-13 10:00:00,83426.87,83488.43,83001.0,83191.67,754.49967,2025-03-13 10:59:59.999,62802951.608795,118677,327.42455,27254428.9212326,0
2025-03-13 11:00:00,83191.67,83229.42,82708.29,82975.86,657.69577,2025-03-13 11:59:59.999,54539650.9850142,133334,273.48617,22676452.4749855,0
2025-03-13 12:00:00,82975.86,83900.0,82286.0,82517.99,1673.24224,2025-03-13 12:59:59.999,138816148.3463182,236470,840.46537,69784283.7261802,0
2025-03-13 13:00:00,82518.0,83111.64,81600.0,81777.15,2056.53095,2025-03-13 13:59:59.999,169562757.8209216,388974,842.1231,69508402.2853872,0
2025-03-13 14:00:00,81777.15,82524.46,81546.52,82009.5,1725.43591,2025-03-13 14:59:59.999,141550306.8226446,368810,878.37934,72080048.6096701,0
2025-03-13 15:00:00,82009.51,82193.66,80954.29,81044.72,2175.89338,2025-03-13 15:59:59.999,177161899.2251217,316523,909.32875,74043253.9136215,0
2025-03-13 16:00:00,81044.72,81264.73,80666.0,80876.36,1686.93991,2025-03-13 16:59:59.999,136584803.6357607,247494,772.46041,62534669.272205,0
2025-03-13 17:00:00,80876.36,80893.02,79939.9,80064.0,2988.91877,2025-03-13 17:59:59.999,240125767.5603375,311785,1278.08129,102695093.5742698,0
2025-03-13 18:00:00,80063.99,80957.84,79996.65,80820.05,1638.17538,2025-03-13 18:59:59.999,132098796.8080286,231274,847.28802,68301056.6554411,0
