datetime,open,high,low,close
2022-04-21 00:00:00,41358.19,41373.04,41320.47,41330.01
2022-04-21 00:01:00,41330.02,41370.0,41330.01,41369.99
2022-04-21 00:02:00,41369.99,41420.0,41366.89,41392.25
2022-04-21 00:03:00,41392.26,41406.92,41384.8,41386.55
2022-04-21 00:04:00,41386.55,41399.89,41355.12,41358.42
2022-04-21 00:05:00,41358.41,41416.06,41355.13,41392.4
2022-04-21 00:06:00,41392.39,41427.0,41392.39,41426.99
2022-04-21 00:07:00,41427.0,41444.2,41418.7,41436.65
2022-04-21 00:08:00,41436.66,41448.59,41424.1,41431.36
2022-04-21 00:09:00,41431.36,41431.36,41410.0,41426.02
2022-04-21 00:10:00,41426.01,41525.42,41421.86,41496.8
2022-04-21 00:11:00,41496.8,41502.05,41460.0,41460.0
2022-04-21 00:12:00,41460.0,41467.72,41460.0,41467.71
2022-04-21 00:13:00,41467.72,41484.15,41467.71,41475.99
2022-04-21 00:14:00,41475.99,41489.99,41458.16,41458.16
2022-04-21 00:15:00,41458.17,41479.42,41458.16,41471.11
2022-04-21 00:16:00,41471.12,41483.51,41471.11,41471.2
2022-04-21 00:17:00,41471.2,41471.21,41463.41,41467.4
2022-04-21 00:18:00,41467.39,41483.5,41447.57,41473.94
2022-04-21 00:19:00,41473.95,41473.95,41423.15,41423.16
2022-04-21 00:20:00,41423.16,41440.0,41405.01,41414.5
2022-04-21 00:21:00,41414.51,41430.0,41410.56,41429.99
2022-04-21 00:22:00,41429.99,41444.62,41415.85,41415.86
2022-04-21 00:23:00,41415.85,41427.35,41405.67,41419.06
2022-04-21 00:24:00,41419.05,41426.92,41419.05,41426.7
2022-04-21 00:25:00,41426.71,41442.25,41426.18,41437.88
2022-04-21 00:26:00,41437.88,41437.89,41410.0,41410.0
2022-04-21 00:27:00,41410.0,41437.41,41410.0,41437.4
2022-04-21 00:28:00,41437.4,41489.87,41437.4,41485.72
2022-04-21 00:29:00,41485.72,41528.43,41485.71,41510.58
2022-04-21 00:30:00,41510.57,41510.58,41486.19,41488.69
2022-04-21 00:31:00,41488.68,41498.06,41483.28,41483.29
2022-04-21 00:32:00,41483.29,41498.72,41480.69,41480.7
2022-04-21 00:33:00,41480.69,41492.62,41475.1,41480.4
2022-04-21 00:34:00,41480.39,41487.66,41475.11,41475.11
2022-04-21 00:35:00,41475.12,41480.3,41470.18,41479.88
2022-04-21 00:36:00,41479.89,41502.16,41479.88,41493.39
2022-04-21 00:37:00,41493.39,41493.4,41471.0,41477.22
