datetime,open,high,low,close,volume
2025-10-17 17:14:45,386.79,387.06,386.77,386.995,86538.0
2025-10-17 17:15:00,387.005,387.12,386.98,387.0974,22924.0
2025-10-17 17:15:15,387.0899,387.11,386.9,386.95,61072.0
2025-10-17 17:15:30,386.95,387.03,386.84,386.97,28677.0
2025-10-17 17:15:45,386.955,386.955,386.71,386.88,26224.0
2025-10-17 17:16:00,386.86,386.89,386.69,386.705,44900.0
2025-10-17 17:16:15,386.72,387.02,386.71,386.96,27546.0
2025-10-17 17:16:30,386.9299,386.96,386.85,386.9101,18955.0
2025-10-17 17:16:45,386.925,386.94,386.73,386.9,8760.0
2025-10-17 17:17:00,386.949,387.04,386.8851,386.92,18632.0
2025-10-17 17:17:15,386.922,386.95,386.84,386.87,7956.0
2025-10-17 17:17:30,386.88,386.89,386.51,386.56,35051.0
2025-10-17 17:17:45,386.56,386.56,386.4,386.5001,19775.0
2025-10-17 17:18:00,386.525,386.62,386.44,386.56,18592.0
2025-10-17 17:18:15,386.6,386.84,386.55,386.84,14410.0
2025-10-17 17:18:30,386.9,387.09,386.8825,386.95,20057.0
2025-10-17 17:18:45,386.95,387.0,386.75,386.79,16777.0
2025-10-17 17:19:00,386.81,386.87,386.78,386.79,9118.0
2025-10-17 17:19:15,386.81,386.81,386.57,386.7,13832.0
2025-10-17 17:19:30,386.7099,386.7099,386.58,386.6181,18299.0
2025-10-17 17:19:45,386.6101,386.75,386.6101,386.73,3035.0
2025-10-17 17:20:00,386.725,386.84,386.725,386.79,9129.0
2025-10-17 17:20:15,386.815,386.815,386.58,386.58,21730.0
2025-10-17 17:20:30,386.59,386.65,386.44,386.65,22106.0
2025-10-17 17:20:45,386.66,387.16,386.66,387.03,31253.0
2025-10-17 17:21:00,387.0,387.05,386.5,386.65,32260.0
2025-10-17 17:21:15,386.625,386.77,386.56,386.7025,75924.0
2025-10-17 17:21:30,386.68,386.76,386.58,386.71,34675.0
2025-10-17 17:21:45,386.73,386.74,386.54,386.585,17408.0
2025-10-17 17:22:00,386.64,386.88,386.64,386.79,24805.0
2025-10-17 17:22:15,386.75,386.97,386.75,386.95,14302.0
2025-10-17 17:22:30,386.96,387.0,386.91,386.99,15631.0
2025-10-17 17:22:45,387.02,387.32,387.02,387.23,62723.0
2025-10-17 17:23:00,387.24,387.56,387.24,387.5,90847.0
2025-10-17 17:23:15,387.4604,387.93,387.45,387.71,219615.0
2025-10-17 17:23:30,387.73,387.79,387.51,387.61,68521.0
2025-10-17 17:23:45,387.6,387.65,387.525,387.575,25172.0
2025-10-17 17:24:00,387.575,387.69,387.46,387.46,38784.0
2025-10-17 17:24:15,387.45,387.58,387.27,387.27,56809.0
2025-10-17 17:24:30,387.29,387.305,387.15,387.26,47478.0
2025-10-17 17:24:45,387.32,387.44,387.2701,387.3149,18311.0
2025-10-17 17:25:00,387.28,387.3799,387.2352,387.28,12475.0
2025-10-17 17:25:15,387.28,387.46,387.24,387.46,25182.0
2025-10-17 17:25:30,387.45,387.45,387.28,387.29,13209.0
2025-10-17 17:25:45,387.32,387.42,387.32,387.39,9663.0
2025-10-17 17:26:00,387.31,387.41,387.25,387.385,19836.0
2025-10-17 17:26:15,387.38,387.4,387.28,387.34,13576.0
2025-10-17 17:26:30,387.34,387.36,387.0,387.06,85417.0
2025-10-17 17:26:45,387.04,387.07,386.95,387.07,38836.0
2025-10-17 17:27:00,387.06,387.185,387.06,387.125,6128.0
2025-10-17 17:27:15,387.17,387.17,386.85,386.86,11335.0
2025-10-17 17:27:30,386.85,387.03,386.78,386.98,15234.0
2025-10-17 17:27:45,386.935,386.99,386.82,386.89,6955.0
2025-10-17 17:28:00,386.83,386.95,386.72,386.94,13584.0
2025-10-17 17:28:15,386.98,387.0,386.685,386.685,7404.0
2025-10-17 17:28:30,386.7,386.83,386.554,386.78,18754.0
2025-10-17 17:28:45,386.9,386.9,386.722,386.77,7803.0
2025-10-17 17:29:00,386.72,386.72,386.5005,386.5005,19025.0
2025-10-17 17:29:15,386.6,386.72,386.548,386.65,14186.0
2025-10-17 17:29:30,386.69,386.74,386.58,386.6,25658.0
2025-10-17 17:29:45,386.62,386.7051,386.55,386.55,12875.0
2025-10-17 17:30:00,386.56,386.7075,386.56,386.62,20631.0
2025-10-17 17:30:15,386.55,387.03,386.54,386.7008,19088.0
2025-10-17 17:30:30,386.7082,386.81,386.61,386.62,10020.0
2025-10-17 17:30:45,386.57,386.63,386.34,386.38,63348.0
2025-10-17 17:31:00,386.3,386.55,386.16,386.51,40703.0
2025-10-17 17:31:15,386.545,386.61,386.5,386.58,9025.0
2025-10-17 17:31:30,386.6095,386.6095,386.38,386.4034,8224.0
2025-10-17 17:31:45,386.4,386.58,386.39,386.5493,6231.0
2025-10-17 17:32:00,386.58,386.58,386.46,386.5,2438.0
2025-10-17 17:32:15,386.46,386.55,386.4467,386.4467,20230.0
2025-10-17 17:32:30,386.43,386.56,386.34,386.5404,23342.0
2025-10-17 17:32:45,386.5,386.51,386.32,386.4,4820.0
2025-10-17 17:33:00,386.405,386.74,386.405,386.67,5495.0
2025-10-17 17:33:15,386.68,386.765,386.65,386.65,15851.0
2025-10-17 17:33:30,386.67,386.72,386.605,386.64,14383.0
