datetime,open,high,low,close
2022-04-21 02:00:00,41674.48,41685.07,41650.8,41653.65
2022-04-21 02:02:00,41653.65,41662.67,41653.65,41655.14
2022-04-21 02:04:00,41655.14,41662.67,41613.55,41662.67
2022-04-21 02:06:00,41662.66,41715.31,41662.66,41709.76
2022-04-21 02:08:00,41709.75,41709.76,41697.26,41697.27
2022-04-21 02:10:00,41697.27,41707.8,41697.27,41704.67
2022-04-21 02:12:00,41704.67,41723.16,41697.28,41710.01
2022-04-21 02:14:00,41710.0,41710.01,41697.27,41697.28
2022-04-21 02:16:00,41697.28,41723.84,41697.27,41709.55
2022-04-21 02:18:00,41709.55,41709.55,41680.0,41689.99
2022-04-21 02:20:00,41689.99,41690.0,41684.42,41686.77
2022-04-21 02:22:00,41686.77,41686.77,41660.0,41666.37
2022-04-21 02:24:00,41666.37,41682.18,41656.24,41682.17
2022-04-21 02:26:00,41682.17,41694.47,41682.17,41694.46
2022-04-21 02:28:00,41694.47,41698.54,41677.18,41683.66
2022-04-21 02:30:00,41683.66,41695.71,41666.36,41695.71
2022-04-21 02:32:00,41695.7,41695.71,41645.0,41645.01
2022-04-21 02:34:00,41645.01,41645.01,41601.0,41601.0
2022-04-21 02:36:00,41601.01,41613.77,41567.42,41590.75
2022-04-21 02:38:00,41590.75,41604.41,41590.74,41604.41
2022-04-21 02:40:00,41604.4,41604.41,41582.98,41597.39
2022-04-21 02:42:00,41597.39,41620.0,41590.75,41590.75
2022-04-21 02:44:00,41590.75,41603.16,41567.92,41591.16
2022-04-21 02:46:00,41591.16,41595.76,41583.38,41583.39
2022-04-21 02:48:00,41583.38,41586.01,41577.23,41583.88
2022-04-21 02:50:00,41583.89,41618.58,41580.35,41612.67
2022-04-21 02:52:00,41612.67,41638.93,41612.66,41623.92
2022-04-21 02:54:00,41623.91,41629.99,41616.74,41629.98
2022-04-21 02:56:00,41629.99,41643.01,41629.98,41634.23
2022-04-21 02:58:00,41634.22,41636.53,41622.0,41623.24
2022-04-21 03:00:00,41623.24,41644.8,41613.0,41644.8
2022-04-21 03:02:00,41644.79,41644.8,41587.11,41587.12
2022-04-21 03:04:00,41587.12,41605.75,41551.68,41597.75
2022-04-21 03:06:00,41597.75,41604.75,41584.52,41604.74
2022-04-21 03:08:00,41604.75,41613.54,41584.52,41584.52
2022-04-21 03:10:00,41584.52,41639.48,41584.52,41638.06
2022-04-21 03:12:00,41638.07,41644.8,41607.75,41607.75
2022-04-21 03:14:00,41607.76,41631.35,41604.58,41631.35
2022-04-21 03:16:00,41631.35,41676.26,41631.34,41656.4
2022-04-21 03:18:00,41656.4,41657.79,41648.81,41648.81
2022-04-21 03:20:00,41648.82,41648.82,41640.89,41642.73
2022-04-21 03:22:00,41642.72,41642.73,41596.83,41600.56
2022-04-21 03:24:00,41600.57,41630.44,41575.1,41624.14
2022-04-21 03:26:00,41624.13,41624.14,41611.82,41612.18
2022-04-21 03:28:00,41612.18,41657.22,41612.18,41650.6
2022-04-21 03:30:00,41650.61,41655.38,41610.0,41610.0
2022-04-21 03:32:00,41610.0,41610.01,41591.1,41605.4
2022-04-21 03:34:00,41605.41,41659.88,41599.81,41649.98
2022-04-21 03:36:00,41649.99,41655.66,41642.42,41643.08
2022-04-21 03:38:00,41643.07,41645.16,41633.68,41645.16
2022-04-21 03:40:00,41645.16,41656.23,41632.89,41632.9
2022-04-21 03:42:00,41632.89,41657.29,41622.87,41643.77
2022-04-21 03:44:00,41643.77,41650.44,41634.94,41634.94
2022-04-21 03:46:00,41634.95,41638.07,41625.25,41631.5
2022-04-21 03:48:00,41631.5,41648.05,41631.49,41647.97
2022-04-21 03:50:00,41647.98,41709.99,41647.97,41703.51
2022-04-21 03:52:00,41703.51,41703.51,41678.7,41687.51
2022-04-21 03:54:00,41687.5,41711.71,41664.8,41711.7
2022-04-21 03:56:00,41711.71,41711.71,41681.53,41709.08
2022-04-21 03:58:00,41709.08,41709.08,41682.14,41693.58
2022-04-21 04:00:00,41693.58,41700.0,41670.0,41670.01
2022-04-21 04:02:00,41670.01,41690.0,41670.0,41671.59
2022-04-21 04:04:00,41671.59,41680.0,41650.0,41650.01
2022-04-21 04:06:00,41650.01,41650.01,41639.99,41640.0
2022-04-21 04:08:00,41640.0,41679.43,41639.99,41677.54
2022-04-21 04:10:00,41677.53,41700.0,41675.0,41699.99
2022-04-21 04:12:00,41700.0,41738.56,41692.24,41735.37
2022-04-21 04:14:00,41735.38,41750.0,41708.25,41708.26
2022-04-21 04:16:00,41708.26,41708.26,41670.0,41682.7
2022-04-21 04:18:00,41682.71,41682.71,41658.0,41658.0
2022-04-21 04:20:00,41658.01,41670.0,41651.77,41664.0
2022-04-21 04:22:00,41663.99,41664.0,41629.99,41641.82
2022-04-21 04:24:00,41641.83,41651.82,41636.27,41642.22
2022-04-21 04:26:00,41642.21,41646.52,41630.82,41630.82
2022-04-21 04:28:00,41630.83,41644.61,41629.0,41630.03
2022-04-21 04:30:00,41630.02,41665.05,41630.02,41644.04
2022-04-21 04:32:00,41644.05,41644.05,41581.98,41581.99
2022-04-21 04:34:00,41581.98,41597.29,41557.92,41570.91
2022-04-21 04:36:00,41570.91,41586.25,41525.0,41556.26
2022-04-21 04:38:00,41556.26,41561.7,41535.74,41554.49
2022-04-21 04:40:00,41554.49,41560.35,41526.85,41545.9
2022-04-21 04:42:00,41545.89,41566.71,41545.89,41561.69
2022-04-21 04:44:00,41561.69,41580.0,41550.11,41567.95
2022-04-21 04:46:00,41567.95,41567.96,41562.24,41564.21
2022-04-21 04:48:00,41564.2,41570.87,41564.2,41568.34
2022-04-21 04:50:00,41568.33,41588.69,41568.33,41576.09
2022-04-21 04:52:00,41576.09,41578.36,41560.95,41561.24
2022-04-21 04:54:00,41561.24,41598.2,41561.24,41598.19
2022-04-21 04:56:00,41598.19,41618.89,41593.0,41615.77
2022-04-21 04:58:00,41615.77,41622.77,41604.4,41610.01
2022-04-21 05:00:00,41610.01,41618.56,41601.92,41607.55
2022-04-21 05:02:00,41607.55,41607.56,41574.16,41578.66
2022-04-21 05:04:00,41578.66,41620.0,41578.65,41619.99
2022-04-21 05:06:00,41620.0,41639.66,41619.99,41632.35
2022-04-21 05:08:00,41632.36,41639.39,41632.35,41639.09
2022-04-21 05:10:00,41639.09,41648.67,41639.09,41647.83
2022-04-21 05:12:00,41647.84,41676.58,41647.83,41664.48
2022-04-21 05:14:00,41664.49,41699.0,41658.38,41699.0
2022-04-21 05:16:00,41698.99,41699.0,41668.03,41671.51
2022-04-21 05:18:00,41671.51,41674.57,41664.0,41664.0
2022-04-21 05:20:00,41664.0,41676.69,41643.35,41663.19
2022-04-21 05:22:00,41663.19,41669.99,41663.18,41669.0
2022-04-21 05:24:00,41668.99,41669.0,41630.77,41630.77
2022-04-21 05:26:00,41630.78,41630.78,41593.96,41593.97
2022-04-21 05:28:00,41593.97,41603.0,41580.0,41602.99
2022-04-21 05:30:00,41602.99,41603.0,41560.62,41570.37
2022-04-21 05:32:00,41570.37,41573.28,41552.73,41566.48
2022-04-21 05:34:00,41566.48,41570.36,41550.0,41556.95
2022-04-21 05:36:00,41556.95,41556.95,41534.49,41541.99
2022-04-21 05:38:00,41541.99,41555.49,41488.04,41513.23
2022-04-21 05:40:00,41513.23,41533.88,41513.23,41530.87
2022-04-21 05:42:00,41530.87,41530.87,41455.89,41474.21
2022-04-21 05:44:00,41474.22,41522.82,41474.21,41510.14
2022-04-21 05:46:00,41510.14,41513.54,41486.29,41511.57
2022-04-21 05:48:00,41511.57,41511.58,41476.97,41494.78
2022-04-21 05:50:00,41494.78,41499.97,41434.49,41435.39
2022-04-21 05:52:00,41435.4,41464.44,41434.44,41458.38
2022-04-21 05:54:00,41458.38,41463.08,41445.93,41446.14
2022-04-21 05:56:00,41446.14,41476.23,41446.14,41464.93
2022-04-21 05:58:00,41464.94,41464.94,41449.64,41462.76
2022-04-21 06:00:00,41462.75,41462.76,41419.2,41442.58
2022-04-21 06:02:00,41442.59,41509.28,41442.58,41495.99
2022-04-21 06:04:00,41495.99,41496.0,41456.49,41469.54
2022-04-21 06:06:00,41469.54,41479.39,41463.3,41476.43
2022-04-21 06:08:00,41476.43,41479.38,41466.15,41468.87
2022-04-21 06:10:00,41468.87,41510.0,41465.42,41500.0
2022-04-21 06:12:00,41500.0,41500.0,41460.0,41463.11
2022-04-21 06:14:00,41463.11,41489.9,41457.43,41457.44
2022-04-21 06:16:00,41457.44,41466.87,41450.29,41464.11
2022-04-21 06:18:00,41464.12,41472.45,41464.11,41467.39
2022-04-21 06:20:00,41467.4,41499.09,41467.39,41487.9
2022-04-21 06:22:00,41487.91,41507.73,41487.54,41499.19
2022-04-21 06:24:00,41499.2,41499.2,41472.96,41475.88
2022-04-21 06:26:00,41475.87,41496.37,41475.87,41496.36
2022-04-21 06:28:00,41496.37,41513.63,41496.36,41500.15
2022-04-21 06:30:00,41500.15,41527.75,41500.15,41519.94
2022-04-21 06:32:00,41519.94,41540.0,41519.94,41524.62
2022-04-21 06:34:00,41524.62,41528.32,41510.0,41523.49
2022-04-21 06:36:00,41523.5,41534.12,41514.61,41534.11
2022-04-21 06:38:00,41534.12,41536.87,41485.0,41514.56
2022-04-21 06:40:00,41514.57,41549.99,41490.01,41523.97
2022-04-21 06:42:00,41523.97,41567.28,41523.97,41553.53
2022-04-21 06:44:00,41553.52,41600.0,41547.67,41586.66
2022-04-21 06:46:00,41586.67,41592.24,41522.83,41534.76
2022-04-21 06:48:00,41534.77,41534.77,41505.25,41505.26
2022-04-21 06:50:00,41505.25,41516.2,41501.13,41505.01
2022-04-21 06:52:00,41505.02,41519.99,41505.01,41512.02
2022-04-21 06:54:00,41512.03,41540.0,41512.02,41520.0
2022-04-21 06:56:00,41520.0,41553.49,41519.99,41549.99
2022-04-21 06:58:00,41549.99,41550.0,41522.38,41522.38
2022-04-21 07:00:00,41522.38,41549.15,41522.38,41539.99
2022-04-21 07:02:00,41539.99,41548.53,41533.5,41540.19
2022-04-21 07:04:00,41540.19,41540.2,41540.19,41540.19
2022-04-21 07:06:00,41540.2,41552.56,41532.43,41532.67
2022-04-21 07:08:00,41532.67,41532.68,41505.37,41527.42
2022-04-21 07:10:00,41527.41,41527.42,41491.01,41491.01
2022-04-21 07:12:00,41491.02,41492.99,41451.0,41487.99
2022-04-21 07:14:00,41488.0,41498.74,41482.28,41497.94
2022-04-21 07:16:00,41497.94,41552.55,41497.94,41547.36
2022-04-21 07:18:00,41547.35,41565.69,41533.56,41563.23
2022-04-21 07:20:00,41563.24,41647.28,41547.86,41612.96
2022-04-21 07:22:00,41612.97,41612.97,41581.2,41611.26
2022-04-21 07:24:00,41611.27,41642.81,41610.0,41610.01
2022-04-21 07:26:00,41610.01,41610.01,41594.4,41608.97
2022-04-21 07:28:00,41608.97,41616.29,41596.83,41616.29
2022-04-21 07:30:00,41616.28,41616.29,41594.98,41614.39
2022-04-21 07:32:00,41614.39,41631.97,41600.25,41631.96
2022-04-21 07:34:00,41631.97,41661.8,41631.42,41635.5
2022-04-21 07:36:00,41635.49,41646.21,41630.0,41630.0
2022-04-21 07:38:00,41630.01,41664.56,41630.0,41647.08
2022-04-21 07:40:00,41647.07,41659.55,41631.37,41631.37
2022-04-21 07:42:00,41631.37,41641.92,41631.37,41641.92
2022-04-21 07:44:00,41641.91,41675.0,41641.91,41655.32
2022-04-21 07:46:00,41655.31,41673.56,41642.56,41642.57
2022-04-21 07:48:00,41642.57,41663.53,41642.56,41663.53
2022-04-21 07:50:00,41663.52,41720.0,41653.52,41707.2
2022-04-21 07:52:00,41707.2,41710.55,41692.9,41699.34
2022-04-21 07:54:00,41699.33,41764.68,41699.33,41721.23
2022-04-21 07:56:00,41721.23,41907.66,41694.68,41907.66
2022-04-21 07:58:00,41907.66,41940.0,41842.84,41855.69
2022-04-21 08:00:00,41855.69,41943.2,41855.69,41942.81
2022-04-21 08:02:00,41943.2,41987.01,41883.03,41901.24
2022-04-21 08:04:00,41901.24,41901.25,41802.61,41806.27
2022-04-21 08:06:00,41806.26,41830.5,41771.31,41830.5
2022-04-21 08:08:00,41830.49,41863.55,41823.87,41829.46
2022-04-21 08:10:00,41829.46,41836.2,41783.86,41788.48
2022-04-21 08:12:00,41788.49,41816.79,41768.86,41796.37
2022-04-21 08:14:00,41796.36,41806.2,41783.26,41784.58
2022-04-21 08:16:00,41784.59,41784.59,41741.1,41766.22
2022-04-21 08:18:00,41766.22,41828.23,41765.39,41825.25
2022-04-21 08:20:00,41825.24,41872.05,41821.06,41872.0
2022-04-21 08:22:00,41872.01,41872.01,41819.23,41820.99
2022-04-21 08:24:00,41820.99,41856.14,41818.3,41825.74
2022-04-21 08:26:00,41825.41,41856.13,41807.16,41812.18
2022-04-21 08:28:00,41812.18,41890.01,41812.17,41882.24
2022-04-21 08:30:00,41882.25,41882.25,41830.94,41856.48
2022-04-21 08:32:00,41856.48,41930.07,41856.48,41930.06
2022-04-21 08:34:00,41930.06,41938.46,41891.22,41891.22
2022-04-21 08:36:00,41891.22,41916.5,41890.0,41916.49
2022-04-21 08:38:00,41916.5,41930.0,41870.0,41884.93
2022-04-21 08:40:00,41884.93,41910.0,41884.93,41908.56
2022-04-21 08:42:00,41908.57,41942.71,41901.26,41917.27
2022-04-21 08:44:00,41917.28,41951.95,41906.06,41944.96
2022-04-21 08:46:00,41944.96,41963.33,41942.65,41960.16
2022-04-21 08:48:00,41960.16,42050.0,41932.54,41997.92
2022-04-21 08:50:00,41997.92,42050.3,41936.47,41936.48
2022-04-21 08:52:00,41936.48,41988.63,41936.47,41961.16
2022-04-21 08:54:00,41961.16,41961.16,41916.62,41934.31
2022-04-21 08:56:00,41934.3,41945.0,41915.8,41915.81
2022-04-21 08:58:00,41915.81,41960.14,41911.65,41922.97
2022-04-21 09:00:00,41922.96,41943.36,41916.59,41943.36
2022-04-21 09:02:00,41943.35,41943.36,41880.01,41896.88
2022-04-21 09:04:00,41896.87,41903.88,41854.49,41880.58
2022-04-21 09:06:00,41880.57,41903.88,41871.64,41895.4
2022-04-21 09:08:00,41895.4,41901.8,41867.33,41871.84
2022-04-21 09:10:00,41871.83,41894.37,41864.35,41892.31
2022-04-21 09:12:00,41892.32,41896.6,41881.93,41888.22
2022-04-21 09:14:00,41888.22,41888.22,41866.15,41873.38
2022-04-21 09:16:00,41873.38,41896.04,41873.37,41878.2
2022-04-21 09:18:00,41878.2,41886.11,41828.57,41854.44
2022-04-21 09:20:00,41854.43,41879.19,41839.39,41877.05
2022-04-21 09:22:00,41877.06,41877.06,41846.8,41847.83
2022-04-21 09:24:00,41847.82,41864.16,41847.82,41857.91
2022-04-21 09:26:00,41857.91,41908.52,41857.91,41907.53
2022-04-21 09:28:00,41907.52,41937.58,41907.52,41916.62
2022-04-21 09:30:00,41916.62,41916.63,41880.01,41893.82
2022-04-21 09:32:00,41893.83,41971.9,41893.82,41928.78
2022-04-21 09:34:00,41928.77,41945.65,41916.92,41945.65
2022-04-21 09:36:00,41945.65,41945.65,41900.0,41908.75
2022-04-21 09:38:00,41908.74,41908.75,41844.29,41844.29
2022-04-21 09:40:00,41844.29,41844.3,41771.91,41790.55
2022-04-21 09:42:00,41790.55,41817.61,41753.63,41783.69
2022-04-21 09:44:00,41783.7,41795.69,41753.93,41784.01
2022-04-21 09:46:00,41784.01,41788.83,41750.0,41788.82
2022-04-21 09:48:00,41788.82,41790.0,41763.73,41778.99
2022-04-21 09:50:00,41779.0,41788.93,41743.96,41771.33
2022-04-21 09:52:00,41771.32,41812.58,41771.32,41800.96
2022-04-21 09:54:00,41800.96,41824.24,41800.46,41810.0
2022-04-21 09:56:00,41810.01,41823.98,41801.35,41801.35
2022-04-21 09:58:00,41801.36,41819.53,41801.35,41803.7
2022-04-21 10:00:00,41803.7,41808.52,41782.71,41789.68
2022-04-21 10:02:00,41789.68,41806.0,41789.67,41799.89
2022-04-21 10:04:00,41799.89,41820.0,41799.88,41805.23
2022-04-21 10:06:00,41805.23,41869.94,41805.23,41840.39
2022-04-21 10:08:00,41840.39,41849.88,41826.28,41837.96
2022-04-21 10:10:00,41837.97,41886.92,41835.46,41879.77
2022-04-21 10:12:00,41879.77,41955.46,41879.77,41911.18
2022-04-21 10:14:00,41911.17,42019.99,41911.17,42009.11
2022-04-21 10:16:00,42009.12,42071.35,41982.18,42058.73
2022-04-21 10:18:00,42058.73,42400.0,42038.86,42366.91
2022-04-21 10:20:00,42366.9,42381.05,42250.48,42293.92
2022-04-21 10:22:00,42293.93,42335.41,42261.52,42267.86
2022-04-21 10:24:00,42267.85,42289.94,42181.56,42256.91
2022-04-21 10:26:00,42256.91,42258.38,42187.74,42242.32
2022-04-21 10:28:00,42242.32,42278.55,42166.66,42193.94
2022-04-21 10:30:00,42193.94,42236.09,42085.4,42135.14
2022-04-21 10:32:00,42135.14,42192.79,42111.24,42160.88
2022-04-21 10:34:00,42160.87,42184.72,42142.37,42169.16
2022-04-21 10:36:00,42169.17,42184.71,42152.48,42170.91
2022-04-21 10:38:00,42170.91,42283.64,42170.9,42265.33
2022-04-21 10:40:00,42265.33,42342.09,42246.87,42295.2
2022-04-21 10:42:00,42295.21,42295.21,42218.18,42230.0
2022-04-21 10:44:00,42229.99,42300.0,42229.99,42274.23
2022-04-21 10:46:00,42274.24,42374.99,42270.0,42374.99
2022-04-21 10:48:00,42374.99,42428.95,42360.0,42377.52
2022-04-21 10:50:00,42375.02,42470.0,42330.0,42410.71
2022-04-21 10:52:00,42410.72,42440.0,42288.0,42326.86
2022-04-21 10:54:00,42326.87,42360.0,42288.56,42299.99
2022-04-21 10:56:00,42300.0,42315.1,42260.0,42260.0
2022-04-21 10:58:00,42260.0,42274.43,42230.76,42254.13
2022-04-21 11:00:00,42254.13,42299.21,42240.0,42283.91
2022-04-21 11:02:00,42283.9,42346.27,42283.9,42330.05
2022-04-21 11:04:00,42330.05,42390.0,42298.6,42361.48
2022-04-21 11:06:00,42361.47,42376.35,42350.0,42350.01
2022-04-21 11:08:00,42350.01,42397.31,42350.0,42382.58
2022-04-21 11:10:00,42382.58,42390.0,42338.52,42352.75
2022-04-21 11:12:00,42352.75,42356.94,42295.76,42315.19
2022-04-21 11:14:00,42315.2,42359.08,42315.19,42359.07
2022-04-21 11:16:00,42359.07,42386.96,42346.41,42386.95
2022-04-21 11:18:00,42386.96,42428.55,42361.62,42361.63
2022-04-21 11:20:00,42361.62,42416.28,42361.62,42383.79
2022-04-21 11:22:00,42383.79,42402.41,42376.89,42376.9
2022-04-21 11:24:00,42376.9,42425.01,42363.27,42404.49
2022-04-21 11:26:00,42404.5,42464.15,42394.09,42394.09
2022-04-21 11:28:00,42394.1,42427.52,42390.0,42414.23
2022-04-21 11:30:00,42414.24,42498.22,42414.23,42448.45
2022-04-21 11:32:00,42448.46,42464.98,42427.98,42436.19
2022-04-21 11:34:00,42436.2,42464.64,42430.01,42452.97
2022-04-21 11:36:00,42452.97,42627.02,42449.99,42578.67
2022-04-21 11:38:00,42578.67,42690.0,42550.0,42553.2
2022-04-21 11:40:00,42553.19,42609.24,42500.0,42528.42
2022-04-21 11:42:00,42528.41,42547.79,42442.5,42475.75
2022-04-21 11:44:00,42475.75,42494.93,42450.6,42483.62
2022-04-21 11:46:00,42483.63,42495.75,42436.17,42437.0
2022-04-21 11:48:00,42437.01,42465.8,42383.03,42453.68
2022-04-21 11:50:00,42453.68,42453.68,42362.78,42405.81
2022-04-21 11:52:00,42405.8,42405.81,42364.52,42386.81
2022-04-21 11:54:00,42386.81,42427.7,42377.5,42406.25
2022-04-21 11:56:00,42406.24,42456.49,42378.59,42419.25
2022-04-21 11:58:00,42419.24,42477.45,42419.24,42440.0
2022-04-21 12:00:00,42440.01,42537.31,42440.0,42498.66
2022-04-21 12:02:00,42498.65,42594.44,42498.65,42555.08
2022-04-21 12:04:00,42555.09,42603.86,42511.49,42532.54
2022-04-21 12:06:00,42532.54,42563.92,42528.33,42531.95
2022-04-21 12:08:00,42531.96,42542.9,42515.95,42527.78
2022-04-21 12:10:00,42527.78,42539.25,42493.39,42500.59
2022-04-21 12:12:00,42500.6,42500.6,42440.55,42443.11
2022-04-21 12:14:00,42443.1,42443.11,42364.09,42366.63
2022-04-21 12:16:00,42366.63,42430.0,42343.97,42426.32
2022-04-21 12:18:00,42426.32,42437.92,42380.09,42418.24
2022-04-21 12:20:00,42418.24,42458.0,42408.88,42450.35
2022-04-21 12:22:00,42450.35,42548.91,42450.35,42514.33
2022-04-21 12:24:00,42514.32,42514.33,42450.37,42450.38
2022-04-21 12:26:00,42450.37,42490.0,42450.37,42474.91
2022-04-21 12:28:00,42474.92,42540.75,42474.91,42527.61
2022-04-21 12:30:00,42527.61,42666.0,42510.14,42625.62
2022-04-21 12:32:00,42625.61,42627.21,42538.34,42551.97
2022-04-21 12:34:00,42551.98,42575.37,42528.29,42552.76
2022-04-21 12:36:00,42552.76,42564.46,42512.4,42531.2
2022-04-21 12:38:00,42531.2,42600.0,42510.65,42559.73
2022-04-21 12:40:00,42559.73,42625.62,42559.72,42616.65
2022-04-21 12:42:00,42616.64,42655.28,42616.64,42655.28
2022-04-21 12:44:00,42655.28,42723.0,42632.29,42685.49
2022-04-21 12:46:00,42685.49,42768.65,42638.69,42649.27
2022-04-21 12:48:00,42649.28,42730.7,42649.27,42699.4
2022-04-21 12:50:00,42699.4,42774.05,42689.35,42727.78
2022-04-21 12:52:00,42727.77,42744.88,42705.18,42728.06
2022-04-21 12:54:00,42728.06,42779.99,42723.07,42748.61
2022-04-21 12:56:00,42748.61,42750.0,42719.46,42719.46
2022-04-21 12:58:00,42719.47,42755.0,42649.42,42666.02
2022-04-21 13:00:00,42666.03,42721.71,42637.02,42642.95
2022-04-21 13:02:00,42642.96,42699.86,42642.95,42697.24
2022-04-21 13:04:00,42697.23,42710.0,42659.36,42664.83
2022-04-21 13:06:00,42664.82,42671.28,42633.66,42668.46
2022-04-21 13:08:00,42668.46,42680.02,42607.6,42611.27
2022-04-21 13:10:00,42611.28,42699.0,42611.27,42662.33
2022-04-21 13:12:00,42662.32,42686.49,42659.25,42680.78
2022-04-21 13:14:00,42680.78,42755.21,42680.77,42729.41
2022-04-21 13:16:00,42729.41,42795.59,42711.63,42750.43
2022-04-21 13:18:00,42750.43,42878.08,42750.43,42858.57
2022-04-21 13:20:00,42858.57,42875.11,42800.09,42833.38
2022-04-21 13:22:00,42833.37,42917.17,42831.5,42833.29
2022-04-21 13:24:00,42833.29,42884.91,42833.29,42871.16
2022-04-21 13:26:00,42871.15,42871.16,42782.47,42829.03
2022-04-21 13:28:00,42829.02,42834.19,42800.0,42819.99
2022-04-21 13:30:00,42819.99,42868.77,42744.75,42868.76
2022-04-21 13:32:00,42868.77,42921.02,42863.4,42904.37
2022-04-21 13:34:00,42904.37,42976.0,42857.47,42880.69
2022-04-21 13:36:00,42880.69,42920.0,42843.84,42862.83
2022-04-21 13:38:00,42862.83,42885.01,42743.58,42769.99
2022-04-21 13:40:00,42770.0,42792.28,42725.56,42750.0
2022-04-21 13:42:00,42750.0,42778.83,42742.07,42744.68
2022-04-21 13:44:00,42744.68,42762.68,42715.0,42732.78
2022-04-21 13:46:00,42732.78,42738.31,42694.54,42695.74
2022-04-21 13:48:00,42695.74,42713.52,42664.42,42699.68
2022-04-21 13:50:00,42699.69,42773.05,42688.1,42744.61
2022-04-21 13:52:00,42744.62,42751.37,42632.45,42644.18
2022-04-21 13:54:00,42644.18,42701.91,42620.0,42666.21
2022-04-21 13:56:00,42666.21,42718.56,42650.0,42688.37
2022-04-21 13:58:00,42688.37,42707.47,42675.45,42693.0
2022-04-21 14:00:00,42693.0,42708.27,42654.88,42673.01
2022-04-21 14:02:00,42673.0,42686.79,42636.47,42641.12
2022-04-21 14:04:00,42641.11,42641.12,42555.0,42589.04
