datetime,open,high,low,close
2022-04-21 00:00:00,41358.19,41420.0,41320.47,41392.25
2022-04-21 00:03:00,41392.26,41416.06,41355.12,41392.4
2022-04-21 00:06:00,41392.39,41448.59,41392.39,41431.36
2022-04-21 00:09:00,41431.36,41525.42,41410.0,41460.0
2022-04-21 00:12:00,41460.0,41489.99,41458.16,41458.16
2022-04-21 00:15:00,41458.17,41483.51,41458.16,41467.4
2022-04-21 00:18:00,41467.39,41483.5,41405.01,41414.5
2022-04-21 00:21:00,41414.51,41444.62,41405.67,41419.06
2022-04-21 00:24:00,41419.05,41442.25,41410.0,41410.0
2022-04-21 00:27:00,41410.0,41528.43,41410.0,41510.58
2022-04-21 00:30:00,41510.57,41510.58,41480.69,41480.7
2022-04-21 00:33:00,41480.69,41492.62,41470.18,41479.88
2022-04-21 00:36:00,41479.89,41502.16,41471.0,41477.62
2022-04-21 00:39:00,41477.62,41508.38,41477.62,41502.96
2022-04-21 00:42:00,41502.95,41538.71,41502.95,41536.71
2022-04-21 00:45:00,41536.72,41560.0,41524.72,41544.76
2022-04-21 00:48:00,41544.77,41569.04,41516.68,41535.79
2022-04-21 00:51:00,41535.8,41535.8,41484.69,41506.73
2022-04-21 00:54:00,41506.74,41534.07,41500.51,41521.01
2022-04-21 00:57:00,41521.01,41565.99,41521.01,41528.1
2022-04-21 01:00:00,41528.1,41565.97,41528.09,41563.95
2022-04-21 01:03:00,41563.95,41563.95,41514.7,41523.16
2022-04-21 01:06:00,41523.16,41545.28,41512.46,41545.28
2022-04-21 01:09:00,41545.27,41563.93,41504.31,41504.31
2022-04-21 01:12:00,41504.32,41523.32,41468.61,41484.25
2022-04-21 01:15:00,41484.25,41484.25,41468.82,41473.9
2022-04-21 01:18:00,41473.9,41496.84,41473.9,41489.42
2022-04-21 01:21:00,41489.41,41549.48,41489.41,41541.67
2022-04-21 01:24:00,41541.68,41645.09,41541.67,41627.69
2022-04-21 01:27:00,41627.68,41675.02,41599.99,41638.49
2022-04-21 01:30:00,41638.49,41639.24,41612.37,41629.87
2022-04-21 01:33:00,41629.86,41717.0,41620.0,41712.71
2022-04-21 01:36:00,41712.71,41785.48,41701.95,41736.45
2022-04-21 01:39:00,41736.44,41736.45,41700.01,41708.15
2022-04-21 01:42:00,41708.15,41744.52,41708.15,41743.79
2022-04-21 01:45:00,41743.8,41743.8,41691.9,41712.99
2022-04-21 01:48:00,41713.0,41713.0,41672.59,41683.69
2022-04-21 01:51:00,41683.7,41683.7,41621.67,41674.5
2022-04-21 01:54:00,41674.5,41691.15,41652.66,41652.66
2022-04-21 01:57:00,41652.66,41674.49,41633.75,41674.49
2022-04-21 02:00:00,41674.48,41685.07,41650.8,41657.19
2022-04-21 02:03:00,41657.2,41662.67,41613.55,41662.67
2022-04-21 02:06:00,41662.66,41715.31,41662.66,41699.83
