datetime,open,high,low,close
2025-04-02 12:04:36,562.47,562.48,562.4601,562.47
2025-04-02 12:04:38,562.49,562.49,562.3692,562.45
2025-04-02 12:04:40,562.45,562.45,562.4,562.43
2025-04-02 12:04:42,562.42,562.42,562.3118,562.325
2025-04-02 12:04:44,562.33,562.33,562.29,562.29
2025-04-02 12:04:46,562.2968,562.2968,562.22,562.255
2025-04-02 12:04:48,562.26,562.27,562.23,562.2301
2025-04-02 12:04:50,562.23,562.265,562.23,562.25
2025-04-02 12:04:52,562.25,562.25,562.23,562.25
2025-04-02 12:04:54,562.245,562.4052,562.24,562.4052
2025-04-02 12:04:56,562.285,562.325,562.285,562.31
2025-04-02 12:04:58,562.28,562.28,562.2591,562.26
2025-04-02 12:05:00,562.27,562.3973,562.26,562.3
2025-04-02 12:05:02,562.3738,562.3738,562.2604,562.29
2025-04-02 12:05:04,562.28,562.3751,562.28,562.3
2025-04-02 12:05:06,562.27,562.295,562.22,562.28
2025-04-02 12:05:08,562.275,562.3782,562.23,562.23
2025-04-02 12:05:10,562.4309,562.4309,562.24,562.28
2025-04-02 12:05:12,562.29,562.3388,562.27,562.3
2025-04-02 12:05:14,562.36,562.41,562.34,562.35
2025-04-02 12:05:16,562.2917,562.3932,562.2917,562.355
2025-04-02 12:05:18,562.35,562.37,562.33,562.33
2025-04-02 12:05:20,562.316,562.3716,562.316,562.36
2025-04-02 12:05:22,562.35,562.35,562.32,562.32
2025-04-02 12:05:24,562.315,562.3299,562.27,562.3198
2025-04-02 12:05:26,562.3207,562.3299,562.31,562.31
2025-04-02 12:05:28,562.32,562.4005,562.3102,562.325
2025-04-02 12:05:30,562.3387,562.41,562.32,562.395
2025-04-02 12:05:32,562.395,562.48,562.39,562.46
2025-04-02 12:05:34,562.495,562.52,562.48,562.5039
2025-04-02 12:05:36,562.52,562.52,562.495,562.495
2025-04-02 12:05:38,562.52,562.53,562.495,562.5131
2025-04-02 12:05:40,562.51,562.53,562.5009,562.5009
2025-04-02 12:05:42,562.522665,562.56,562.3734,562.53
2025-04-02 12:05:44,562.54,562.5482,562.53,562.54
2025-04-02 12:05:46,562.53,562.53,562.52,562.52
2025-04-02 12:05:48,562.51,562.52,562.5051,562.52
2025-04-02 12:05:50,562.52,562.56,562.52,562.5301
2025-04-02 12:05:52,562.53,562.549,562.52,562.549
2025-04-02 12:05:54,562.4222,562.5888,562.4222,562.55
2025-04-02 12:05:56,562.5625,562.5899,562.56,562.56
2025-04-02 12:05:58,562.55,562.63,562.4182,562.6001
2025-04-02 12:06:00,562.62,562.67,562.61,562.67
2025-04-02 12:06:02,562.67,562.705,562.67,562.68
2025-04-02 12:06:04,562.685,562.73,562.4254,562.73
2025-04-02 12:06:06,562.75,562.75,562.7,562.715
2025-04-02 12:06:08,562.715,562.73,562.43,562.73
2025-04-02 12:06:10,562.715,562.73,562.497334,562.7293
2025-04-02 12:06:12,562.7142,562.7142,562.64,562.665
2025-04-02 12:06:14,562.67,562.67,562.4409,562.651
2025-04-02 12:06:16,562.6651,562.6788,562.4418,562.64
2025-04-02 12:06:18,562.6499,562.65,562.58,562.58
2025-04-02 12:06:20,562.5925,562.68,562.57,562.68
2025-04-02 12:06:22,562.67,562.6998,562.66,562.66
2025-04-02 12:06:24,562.6464,562.66,562.6412,562.6412
2025-04-02 12:06:26,562.63,562.63,562.57,562.57
2025-04-02 12:06:28,562.57,562.575,562.49,562.4999
2025-04-02 12:06:30,562.48,562.5906,562.4,562.44
2025-04-02 12:06:32,562.43,562.45,562.42,562.44
2025-04-02 12:06:34,562.48,562.48,562.4401,562.47
2025-04-02 12:06:36,562.47,562.47,562.4499,562.455
2025-04-02 12:06:38,562.46,562.46,562.44,562.44
2025-04-02 12:06:40,562.44,562.46,562.43,562.43
2025-04-02 12:06:42,562.4374,562.4374,562.385,562.405
2025-04-02 12:06:44,562.41,562.42,562.2,562.25
2025-04-02 12:06:46,562.2577,562.2577,562.21,562.22
2025-04-02 12:06:48,562.24,562.28,562.24,562.2601
2025-04-02 12:06:50,562.26,562.3752,562.2491,562.2901
2025-04-02 12:06:52,562.3,562.3645,562.3,562.32
2025-04-02 12:06:54,562.31,562.35,562.31,562.32
2025-04-02 12:06:56,562.344,562.4075,562.22,562.27
2025-04-02 12:06:58,562.268,562.28,562.2602,562.27
2025-04-02 12:07:00,562.28,562.29,562.22,562.24
2025-04-02 12:07:02,562.2101,562.28,562.19,562.26
2025-04-02 12:07:04,562.206333,562.3891,562.206333,562.23
2025-04-02 12:07:06,562.255,562.255,562.23,562.23
2025-04-02 12:07:08,562.2251,562.3883,562.2251,562.2799
2025-04-02 12:07:10,562.3882,562.3882,562.25,562.32
2025-04-02 12:07:12,562.3188,562.3651,562.3188,562.355
2025-04-02 12:07:14,562.3338,562.38,562.2639,562.3481
2025-04-02 12:07:16,562.33,562.4899,562.33,562.4701
2025-04-02 12:07:18,562.485,562.52,562.485,562.515
2025-04-02 12:07:20,562.5001,562.5872,562.5,562.5602
2025-04-02 12:07:22,562.55,562.5872,562.55,562.5598
2025-04-02 12:07:24,562.5578,562.5578,562.5137,562.5338
2025-04-02 12:07:26,562.515,562.52,562.5,562.52
2025-04-02 12:07:28,562.5,562.51,562.5,562.5
2025-04-02 12:07:30,562.5,562.5288,562.49,562.49
2025-04-02 12:07:32,562.4981,562.4981,562.48,562.4979
2025-04-02 12:07:34,562.4808,562.53,562.4808,562.52
2025-04-02 12:07:36,562.51,562.55,562.51,562.53
2025-04-02 12:07:38,562.5481,562.55,562.5203,562.53
2025-04-02 12:07:40,562.5291,562.5651,562.525,562.565
2025-04-02 12:07:42,562.55,562.5991,562.55,562.57
2025-04-02 12:07:44,562.58,562.58,562.53,562.53
2025-04-02 12:07:46,562.52,562.53,562.47,562.47
2025-04-02 12:07:48,562.46,562.46,562.355,562.355
2025-04-02 12:07:50,562.36,562.36,562.33,562.35
2025-04-02 12:07:52,562.4,562.43,562.3783,562.405
2025-04-02 12:07:54,562.4,562.4,562.35,562.36
2025-04-02 12:07:56,562.3375,562.37,562.28,562.28
2025-04-02 12:07:58,562.27,562.375,562.27,562.37
2025-04-02 12:08:00,562.38,562.38,562.33,562.33
2025-04-02 12:08:02,562.3303,562.36,562.28,562.28
2025-04-02 12:08:04,562.29,562.3648,562.29,562.31
2025-04-02 12:08:06,562.3,562.3,562.2,562.23
2025-04-02 12:08:08,562.2593,562.31,562.2302,562.29
2025-04-02 12:08:10,562.3,562.42,562.3,562.41
2025-04-02 12:08:12,562.42,562.5,562.415,562.5
2025-04-02 12:08:14,562.5097,562.5488,562.5,562.5288
2025-04-02 12:08:16,562.52,562.52,562.3627,562.51
2025-04-02 12:08:18,562.5088,562.535,562.48,562.535
2025-04-02 12:08:20,562.54,562.5444,562.53,562.5409
2025-04-02 12:08:22,562.51,562.5238,562.495,562.5199
2025-04-02 12:08:24,562.505,562.5092,562.5,562.505
2025-04-02 12:08:26,562.516,562.52,562.48,562.48
2025-04-02 12:08:28,562.485,562.5499,562.485,562.5499
2025-04-02 12:08:30,562.54,562.56,562.52,562.56
2025-04-02 12:08:32,562.555,562.5688,562.5402,562.5402
2025-04-02 12:08:34,562.55,562.575,562.54,562.57
2025-04-02 12:08:36,562.57,562.5799,562.56,562.56
2025-04-02 12:08:38,562.555,562.6,562.555,562.585
2025-04-02 12:08:40,562.5977,562.5979,562.58,562.59
2025-04-02 12:08:42,562.6,562.64,562.3623,562.63
2025-04-02 12:08:44,562.6331,562.655,562.611387,562.6512
2025-04-02 12:08:46,562.6591,562.66,562.65,562.65
2025-04-02 12:08:48,562.65,562.6599,562.6301,562.64
2025-04-02 12:08:50,562.65,562.65,562.4557,562.62
2025-04-02 12:08:52,562.6035,562.605,562.5703,562.605
2025-04-02 12:08:54,562.59,562.6188,562.59,562.6188
2025-04-02 12:08:56,562.6197,562.64,562.605,562.63
2025-04-02 12:08:58,562.65,562.65,562.62,562.6399
2025-04-02 12:09:00,562.61,562.6328,562.61,562.63
2025-04-02 12:09:02,562.64,562.66,562.4753,562.64
2025-04-02 12:09:04,562.6497,562.6497,562.3912,562.3912
2025-04-02 12:09:06,562.62,562.67,562.62,562.67
2025-04-02 12:09:08,562.665,562.665,562.611,562.62
2025-04-02 12:09:10,562.6499,562.6499,562.3953,562.6101
2025-04-02 12:09:12,562.6198,562.63,562.6,562.61
2025-04-02 12:09:14,562.61,562.61,562.55,562.59
2025-04-02 12:09:16,562.57,562.58,562.51,562.51
2025-04-02 12:09:18,562.58,562.65,562.58,562.635
2025-04-02 12:09:20,562.63,562.63,562.6098,562.6099
2025-04-02 12:09:22,562.61,562.63,562.5072,562.6001
2025-04-02 12:09:24,562.61,562.63,562.61,562.63
2025-04-02 12:09:26,562.625,562.6397,562.6094,562.621
2025-04-02 12:09:28,562.63,562.6391,562.62,562.63
2025-04-02 12:09:30,562.625,562.6288,562.3932,562.628
2025-04-02 12:09:32,562.61,562.6299,562.61,562.62
2025-04-02 12:09:34,562.61,562.6489,562.58,562.6
2025-04-02 12:09:36,562.6,562.6,562.57,562.57
2025-04-02 12:09:38,562.59,562.6,562.5551,562.585
2025-04-02 12:09:40,562.6099,562.61,562.5815,562.6099
2025-04-02 12:09:42,562.6,562.6,562.58,562.595
2025-04-02 12:09:44,562.5988,562.61,562.5701,562.61
2025-04-02 12:09:46,562.59,562.6766,562.59,562.665
2025-04-02 12:09:48,562.67,562.67,562.66,562.6605
2025-04-02 12:09:50,562.67,562.6798,562.6062,562.6798
2025-04-02 12:09:52,562.66,562.6777,562.66,562.6688
2025-04-02 12:09:54,562.66,562.7,562.66,562.6898
2025-04-02 12:09:56,562.6602,562.6751,562.6502,562.6751
2025-04-02 12:09:58,562.68,562.6888,562.65,562.67
2025-04-02 12:10:00,562.69,562.71,562.58,562.58
2025-04-02 12:10:02,562.415,562.59,562.415,562.5612
2025-04-02 12:10:04,562.61,562.63,562.5903,562.6
2025-04-02 12:10:06,562.4177,562.625,562.4177,562.625
2025-04-02 12:10:08,562.625,562.64,562.625,562.6388
2025-04-02 12:10:10,562.625,562.63,562.4195,562.63
2025-04-02 12:10:12,562.61,562.64,562.4016,562.64
2025-04-02 12:10:14,562.6288,562.7099,562.6288,562.7
2025-04-02 12:10:16,562.7078,562.74,562.69,562.74
2025-04-02 12:10:18,562.745,562.7488,562.7301,562.7488
2025-04-02 12:10:20,562.74,562.76,562.73,562.7403
2025-04-02 12:10:22,562.75,562.779,562.7212,562.76
2025-04-02 12:10:24,562.7599,562.76,562.74,562.76
2025-04-02 12:10:26,562.78,562.799,562.76,562.7768
2025-04-02 12:10:28,562.78,562.83,562.6431,562.79
2025-04-02 12:10:30,562.84,562.9197,562.82,562.91
2025-04-02 12:10:32,562.91,562.95,562.89,562.89
2025-04-02 12:10:34,562.8887,562.8887,562.8401,562.8875
2025-04-02 12:10:36,562.86,562.87,562.85,562.87
2025-04-02 12:10:38,562.85,562.86,562.825,562.83
2025-04-02 12:10:40,562.83,562.885,562.7665,562.86
2025-04-02 12:10:42,562.875,562.89,562.855,562.86
2025-04-02 12:10:44,562.87,562.91,562.87,562.885
2025-04-02 12:10:46,562.885,562.9475,562.885,562.9475
2025-04-02 12:10:48,562.95,562.9768,562.95,562.965
2025-04-02 12:10:50,562.98,563.0,562.8296,562.99
2025-04-02 12:10:52,562.995,563.0112,562.995,563.0112
2025-04-02 12:10:54,563.015,563.04,563.01,563.04
2025-04-02 12:10:56,563.0588,563.07,563.04,563.0481
2025-04-02 12:10:58,563.0498,563.065,562.4969,563.06
2025-04-02 12:11:00,563.09,563.09,563.05,563.065
2025-04-02 12:11:02,563.051,563.065,563.0,563.03
2025-04-02 12:11:04,563.01,563.08,563.01,563.08
2025-04-02 12:11:06,563.0702,563.0788,562.5055,563.065
2025-04-02 12:11:08,563.09,563.14,562.5066,563.12
2025-04-02 12:11:10,563.1188,563.13,562.506,563.12
2025-04-02 12:11:12,563.135,563.23,563.1188,563.2099
2025-04-02 12:11:14,563.205,563.26,563.205,563.25
2025-04-02 12:11:16,563.25,563.2598,563.21,563.2101
2025-04-02 12:11:18,563.2287,563.23,563.0458,563.21
2025-04-02 12:11:20,563.22,563.22,562.5299,563.19
2025-04-02 12:11:22,563.185,563.185,563.15,563.15
2025-04-02 12:11:24,563.14,563.14,563.07,563.07
2025-04-02 12:11:26,563.0601,563.0999,563.0601,563.08
2025-04-02 12:11:28,563.0998,563.12,563.0809,563.12
2025-04-02 12:11:30,563.1499,563.21,563.14,563.21
2025-04-02 12:11:32,563.22,563.258,563.1838,563.258
2025-04-02 12:11:34,563.22,563.2225,563.2,563.21
2025-04-02 12:11:36,563.24,563.25,563.2012,563.2362
2025-04-02 12:11:38,563.23,563.23,563.19,563.2199
2025-04-02 12:11:40,563.2187,563.2187,563.0738,563.0738
2025-04-02 12:11:42,563.22,563.22,562.5095,562.5095
2025-04-02 12:11:44,563.1985,563.2199,563.1801,563.21
2025-04-02 12:11:46,563.195,563.21,563.18,563.195
2025-04-02 12:11:48,563.195,563.2191,563.19,563.2191
2025-04-02 12:11:50,563.216,563.245,563.2,563.23
2025-04-02 12:11:52,563.2312,563.2312,563.21,563.2191
2025-04-02 12:11:54,563.21,563.22,563.19,563.1901
2025-04-02 12:11:56,563.1901,563.21,562.5351,563.2
2025-04-02 12:11:58,563.205,563.205,563.18,563.1888
2025-04-02 12:12:00,563.2,563.26,563.2,563.21
2025-04-02 12:12:02,563.2049,563.26,563.2049,563.255
2025-04-02 12:12:04,563.26,563.31,563.26,563.305
2025-04-02 12:12:06,563.3,563.31,562.7889,563.29
2025-04-02 12:12:08,563.2888,563.295,563.26,563.26
2025-04-02 12:12:10,563.25,563.282671,562.7963,563.23
2025-04-02 12:12:12,563.23,563.23,563.2,563.2194
2025-04-02 12:12:14,563.22,563.25,563.22,563.25
2025-04-02 12:12:16,563.27,563.27,563.235,563.2575
2025-04-02 12:12:18,563.24,563.2488,563.2179,563.2409
2025-04-02 12:12:20,563.27,563.3096,563.2115,563.3096
2025-04-02 12:12:22,563.3,563.46,562.9197,563.44
2025-04-02 12:12:24,563.44,563.45,563.43,563.445
2025-04-02 12:12:26,563.4596,563.46,563.43,563.4531
2025-04-02 12:12:28,563.46,563.48,563.46,563.47
2025-04-02 12:12:30,563.47,563.5,563.4601,563.495
2025-04-02 12:12:32,563.495,563.5,562.907,563.47
2025-04-02 12:12:34,563.47,563.5,563.46,563.46
2025-04-02 12:12:36,563.47,563.5,562.6357,563.5
2025-04-02 12:12:38,563.5,563.56,563.225,563.55
2025-04-02 12:12:40,563.54,563.6,563.1889,563.58
2025-04-02 12:12:42,563.58,563.5899,563.56,563.5687
2025-04-02 12:12:44,563.57,563.6,563.0022,563.59
2025-04-02 12:12:46,563.59,563.6,563.55,563.55
2025-04-02 12:12:48,563.56,563.58,563.53,563.53
2025-04-02 12:12:50,563.52,563.54,563.52,563.5283
2025-04-02 12:12:52,563.545,563.55,563.5299,563.54
2025-04-02 12:12:54,563.5597,563.56,563.53,563.56
2025-04-02 12:12:56,563.555,563.5587,563.48,563.49
2025-04-02 12:12:58,563.485,563.5,562.724,563.5
2025-04-02 12:13:00,563.5,563.54,563.43,563.43
2025-04-02 12:13:02,563.421,563.47,562.7304,563.4307
2025-04-02 12:13:04,563.43,563.435,563.41,563.42
2025-04-02 12:13:06,563.42,563.4288,563.39,563.4
2025-04-02 12:13:08,563.4,563.5077,563.24,563.3
2025-04-02 12:13:10,563.29,563.3379,563.2899,563.3379
2025-04-02 12:13:12,563.34,563.43,563.33,563.43
2025-04-02 12:13:14,563.4398,563.4398,563.3791,563.38
2025-04-02 12:13:16,563.39,563.4188,563.37,563.4009
2025-04-02 12:13:18,563.405,563.41,563.385,563.3987
2025-04-02 12:13:20,563.4,563.48,563.4,563.445
2025-04-02 12:13:22,563.46,563.46,563.3895,563.46
2025-04-02 12:13:24,563.47,563.52,563.2776,563.51
2025-04-02 12:13:26,563.5153,563.5499,563.51,563.5499
2025-04-02 12:13:28,563.53,563.5388,563.5164,563.5302
2025-04-02 12:13:30,563.53,563.55,563.51,563.51
2025-04-02 12:13:32,563.5101,563.5188,563.48,563.48
2025-04-02 12:13:34,563.48,563.52,563.4703,563.52
2025-04-02 12:13:36,563.5,563.52,563.5,563.52
2025-04-02 12:13:38,563.5188,563.54,563.51,563.5325
2025-04-02 12:13:40,563.54,563.55,563.3472,563.54
2025-04-02 12:13:42,563.54,563.5488,563.48,563.5
2025-04-02 12:13:44,563.495,563.51,563.47,563.5
2025-04-02 12:13:46,563.49,563.51,563.48,563.5
2025-04-02 12:13:48,563.49,563.53,563.4265,563.51
2025-04-02 12:13:50,563.5,563.5,563.24,563.45
2025-04-02 12:13:52,563.47,563.47,563.44,563.45
2025-04-02 12:13:54,563.445,563.53,563.445,563.53
2025-04-02 12:13:56,563.5299,563.54,563.5012,563.54
2025-04-02 12:13:58,563.53,563.53,563.52,563.52
2025-04-02 12:14:00,563.52,563.534,563.4162,563.48
2025-04-02 12:14:02,563.5,563.5388,562.8858,563.5189
2025-04-02 12:14:04,563.515,563.5288,563.47,563.49
2025-04-02 12:14:06,563.49,563.51,562.8888,563.47
2025-04-02 12:14:08,563.47,563.4944,563.38,563.42
2025-04-02 12:14:10,563.41,563.45,563.2583,563.3608
2025-04-02 12:14:12,563.38,563.4,563.365,563.39
2025-04-02 12:14:14,563.38,563.42,563.37,563.385
2025-04-02 12:14:16,563.385,563.45,563.385,563.45
2025-04-02 12:14:18,563.455,563.455,563.43,563.435
2025-04-02 12:14:20,563.4301,563.4568,563.42,563.44
2025-04-02 12:14:22,563.4597,563.47,563.44,563.47
2025-04-02 12:14:24,563.47,563.4987,563.465,563.47
2025-04-02 12:14:26,563.47,563.48,563.455,563.46
2025-04-02 12:14:28,563.465,563.475,563.44,563.475
2025-04-02 12:14:30,563.4635,563.47,563.45,563.47
2025-04-02 12:14:32,563.4594,563.5,563.45,563.47
2025-04-02 12:14:34,563.4701,563.5099,563.4701,563.4891
2025-04-02 12:14:36,563.4999,563.4999,563.45,563.45
2025-04-02 12:14:38,563.4591,563.47,563.4591,563.47
2025-04-02 12:14:40,563.4788,563.515,563.47,563.515
2025-04-02 12:14:42,563.5,563.55,563.495,563.5
2025-04-02 12:14:44,563.5074,563.51,563.49,563.51
2025-04-02 12:14:46,563.49,563.49,563.44,563.4688
2025-04-02 12:14:48,563.45,563.48,563.45,563.46
2025-04-02 12:14:50,563.46,563.49,563.46,563.4676
2025-04-02 12:14:52,563.475,563.53,563.471,563.53
2025-04-02 12:14:54,563.515,563.535,563.51,563.51
2025-04-02 12:14:56,563.5534,563.5694,563.52,563.56
2025-04-02 12:14:58,563.5587,563.56,563.54,563.5502
2025-04-02 12:15:00,563.54,563.54,562.9459,563.5215
2025-04-02 12:15:02,563.53,563.65,563.3364,563.6498
2025-04-02 12:15:04,563.64,563.7,563.64,563.68
2025-04-02 12:15:06,563.67,563.69,563.66,563.6774
2025-04-02 12:15:08,563.67,563.68,563.5447,563.67
2025-04-02 12:15:10,563.6601,563.68,563.66,563.68
2025-04-02 12:15:12,563.68,563.7,563.67,563.6992
2025-04-02 12:15:14,563.68,563.698,563.68,563.6951
2025-04-02 12:15:16,563.695,563.7299,563.3737,563.7202
2025-04-02 12:15:18,563.71,563.82,563.7,563.7499
2025-04-02 12:15:20,563.75,563.75,563.71,563.74
2025-04-02 12:15:22,563.725,563.74,563.7,563.73
2025-04-02 12:15:24,563.735,563.7478,563.3925,563.73
2025-04-02 12:15:26,563.73,563.79,563.73,563.74
